# commit: cff5bb5 (dirty)
# N: 5000000  M: 8 (converged=true, min=8, max=10)  mode: in-memory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# timestamp: 2026-02-19T02:35:08Z
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
62,5.316666666666667e-5,0.2889,5.022222222222222e-5,-0.8083,2.211111111111111e-5,3.9189,2.427777777777778e-5,1.8485,2.355555555555556e-5,7.0426,2.794444444444445e-5,1.0058,0e0,0e0,0e0,0e0,2.411111111111111e-5,5.2523,4.55,6.54,7.78,4.49,1.912278,2.839872,5.694798,6.920361,6.925272,7.707899,4.249638,0e0,0e0
64,5.338888888888889e-5,-0.0000,5.394444444444444e-5,0.2487,2.266666666666666e-5,3.1214,2.350000000000000e-5,4.3030,2.155555555555556e-5,5.1457,2.694444444444444e-5,3.2083,0e0,0e0,0e0,0e0,2.105555555555556e-5,6.4276,4.55,6.54,7.78,4.49,2.172816,2.836086,7.691565,5.234434,5.112540,4.805388,6.871937,0e0,0e0
66,5.316666666666667e-5,1.8715,4.983333333333334e-5,2.3952,2.005555555555556e-5,4.1291,2.122222222222223e-5,0.7893,2.005555555555556e-5,4.0668,2.527777777777777e-5,6.9391,0e0,0e0,0e0,0e0,1.972222222222222e-5,0.2622,4.55,6.54,7.78,4.49,2.637099,2.280424,9.621122,5.805468,7.867424,3.750635,5.014248,0e0,0e0
68,5.044444444444444e-5,1.8239,5.016666666666666e-5,1.7096,2.000000000000000e-5,3.9917,2.294444444444445e-5,4.1595,1.905555555555556e-5,2.1372,2.183333333333333e-5,5.5021,0e0,0e0,0e0,0e0,2.088888888888889e-5,1.1688,4.55,6.54,7.78,4.49,1.758370,2.366183,4.467759,6.672514,3.312419,1.876096,6.402708,0e0,0e0
70,5.038888888888889e-5,0.7793,4.738888888888889e-5,1.6259,1.783333333333333e-5,5.3452,1.877777777777777e-5,7.8503,1.883333333333333e-5,0.3074,2.150000000000000e-5,-0.7923,0e0,0e0,0e0,0e0,1.905555555555556e-5,4.3547,4.55,6.54,7.78,4.49,2.410781,2.512048,10.502232,7.018785,2.289870,3.737472,6.426506,0e0,0e0
72,4.933333333333334e-5,1.3339,4.788888888888889e-5,0.2541,1.716666666666667e-5,4.5346,1.833333333333333e-5,-0.3180,1.888888888888889e-5,4.3987,2.233333333333334e-5,0.5624,0e0,0e0,0e0,0e0,1.844444444444444e-5,1.9401,4.55,6.54,7.78,4.49,3.254423,2.336073,6.156968,7.772625,5.562022,6.635695,6.498274,0e0,0e0
74,4.855555555555555e-5,0.0417,4.705555555555556e-5,2.0286,1.572222222222222e-5,1.8407,1.894444444444444e-5,4.6523,1.666666666666667e-5,3.1791,2.116666666666667e-5,4.8082,0e0,0e0,0e0,0e0,1.805555555555555e-5,5.3878,4.55,6.54,7.78,4.49,2.118969,1.873833,8.489642,7.397222,6.680688,5.074770,8.966863,0e0,0e0
76,4.927777777777777e-5,1.6434,4.533333333333333e-5,0.4966,1.633333333333334e-5,1.3667,1.616666666666667e-5,4.1144,1.733333333333333e-5,2.3507,1.961111111111111e-5,2.5784,0e0,0e0,0e0,0e0,1.594444444444445e-5,8.7709,4.55,6.54,7.78,4.49,1.954812,4.259276,7.737862,9.402657,7.305981,6.462245,4.991276,0e0,0e0
78,4.650000000000001e-5,1.7992,4.644444444444445e-5,-0.8508,1.516666666666666e-5,3.4651,1.700000000000000e-5,1.6420,1.566666666666667e-5,2.8511,1.977777777777778e-5,4.0714,0e0,0e0,0e0,0e0,1.433333333333333e-5,2.3808,4.55,6.54,7.78,4.49,2.105213,1.962035,6.189876,5.845661,8.185570,7.301715,13.146278,0e0,0e0
80,4.705555555555555e-5,1.0162,4.633333333333333e-5,1.0174,1.494444444444444e-5,-0.4371,1.550000000000000e-5,1.5999,1.611111111111111e-5,-0.1416,1.766666666666666e-5,4.0143,0e0,0e0,0e0,0e0,1.500000000000000e-5,2.0676,4.55,6.54,7.78,4.49,1.751443,3.614748,9.372760,9.781435,5.847993,7.354917,6.129673,0e0,0e0
82,4.533333333333334e-5,3.2206,4.527777777777778e-5,2.5866,1.533333333333333e-5,2.3520,1.633333333333333e-5,7.0353,1.572222222222222e-5,3.8504,1.788888888888889e-5,2.3886,0e0,0e0,0e0,0e0,1.361111111111111e-5,3.6497,4.55,6.54,7.78,4.49,2.563742,3.697606,7.492244,8.125094,8.895276,8.776164,8.415245,0e0,0e0
84,4.350000000000000e-5,0.7791,4.350000000000000e-5,1.4680,1.411111111111111e-5,5.6943,1.305555555555556e-5,6.6401,1.466666666666666e-5,6.9206,1.666666666666667e-5,6.9320,0e0,0e0,0e0,0e0,1.372222222222222e-5,1.3941,4.55,6.54,7.78,4.49,5.065262,4.872929,12.105984,3.226762,9.182877,6.201118,3.176193,0e0,0e0
86,4.450000000000000e-5,0.2202,4.372222222222222e-5,1.7939,1.338888888888889e-5,7.5684,1.394444444444444e-5,-1.4392,1.333333333333333e-5,1.4912,1.516666666666667e-5,3.2743,0e0,0e0,0e0,0e0,1.316666666666667e-5,4.0107,4.55,6.54,7.78,4.49,2.610251,2.924614,15.859315,8.371166,9.609024,10.471155,15.273166,0e0,0e0
88,4.327777777777778e-5,1.6793,4.172222222222223e-5,3.7314,1.183333333333333e-5,9.9995,1.350000000000000e-5,3.0853,1.416666666666666e-5,-0.5465,1.544444444444444e-5,3.5213,0e0,0e0,0e0,0e0,1.250000000000000e-5,5.7420,4.55,6.54,7.78,4.49,5.120644,3.069850,12.562274,6.258457,7.544316,10.234775,10.229262,0e0,0e0
90,4.283333333333333e-5,0.2316,4.016666666666666e-5,0.8467,1.066666666666666e-5,-1.0440,1.300000000000000e-5,0.3718,1.350000000000000e-5,6.6425,1.400000000000000e-5,3.3592,0e0,0e0,0e0,0e0,1.155555555555556e-5,6.2083,4.55,6.54,7.78,4.49,3.070537,2.059558,12.639328,11.283051,12.801507,8.913981,12.893006,0e0,0e0
92,4.305555555555555e-5,0.5400,4.094444444444445e-5,-1.8088,1.211111111111111e-5,-10.0709,1.338888888888889e-5,2.6289,1.222222222222222e-5,5.6306,1.433333333333333e-5,2.4360,0e0,0e0,0e0,0e0,1.088888888888889e-5,4.6497,4.55,6.54,7.78,4.49,3.450364,4.017846,11.514300,9.019696,11.546546,16.196240,15.049234,0e0,0e0
94,4.233333333333334e-5,-0.5426,4.177777777777777e-5,0.9013,1.327777777777778e-5,3.1192,1.227777777777778e-5,4.4984,1.194444444444444e-5,2.6358,1.327777777777778e-5,-0.9020,0e0,0e0,0e0,0e0,1.044444444444444e-5,0.2404,4.55,6.54,7.78,4.49,3.054375,1.717683,9.306738,8.923547,12.821711,10.191258,12.846958,0e0,0e0
