# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 5b07174 (dirty)
# Timestamp: 2026-02-25T07:29:27Z
# N: 10000000  M: 20 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.06666666666666667  tmax: 100  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
11,1.567711111111111e-3,8.9798,1.567377777777778e-3,8.9303,1.489822222222222e-3,9.1941,1.501422222222222e-3,9.1487,1.500400000000000e-3,9.1816,1.536688888888889e-3,9.0900,7.823505245506063e-2,2.706766378761994e-3,3.265829250312071e-7,4.277522723462363e-8,1.488622222222223e-3,9.2671,4.55,6.53,7.73,4.45,0.184325,0.164251,0.230537,0.158800,0.187380,0.213354,0.163664,1.8527841385124059e-3,2.0659335648710416e-4
12,1.068000000000000e-3,8.5931,1.069244444444444e-3,8.5209,1.003888888888889e-3,8.6747,1.012955555555556e-3,8.7025,1.012466666666667e-3,8.6749,1.040488888888889e-3,8.6832,7.163074401667274e-2,2.365798018473927e-3,2.990054446829311e-7,3.737979818313261e-8,9.994222222222224e-4,8.6990,4.55,6.53,7.73,4.45,0.249235,0.289422,0.259693,0.224619,0.253294,0.222003,0.192937,1.4107712021705612e-3,2.0110813169928237e-4
13,7.648000000000001e-4,8.0148,7.692666666666666e-4,7.8766,7.218666666666668e-4,7.9243,7.258000000000001e-4,7.9592,7.269777777777779e-4,7.9078,7.440444444444444e-4,7.9449,6.61680611987788e-2,2.04955672204518e-3,2.761985396920401e-7,3.240369003742535e-8,7.198222222222221e-4,7.9354,4.55,6.53,7.73,4.45,0.422161,0.305375,0.315731,0.269637,0.207269,0.311326,0.376670,1.2840457079716465e-3,2.3043750546883931e-4
14,5.758222222222222e-4,7.1866,5.826666666666668e-4,7.0938,5.450444444444444e-4,7.3761,5.484888888888890e-4,7.2199,5.504000000000000e-4,7.1347,5.640222222222224e-4,7.0466,6.064246020873334e-2,1.8392130967335746e-3,2.531378889207494e-7,2.9064414815483734e-8,5.421555555555557e-4,7.3716,4.55,6.53,7.73,4.45,0.436304,0.415541,0.358520,0.371023,0.484997,0.403645,0.456012,1.3939415905509533e-3,1.8850650652335482e-4
15,4.573333333333334e-4,6.3113,4.630666666666667e-4,6.5270,4.258444444444445e-4,6.6190,4.329777777777777e-4,6.6403,4.363333333333333e-4,6.5625,4.494000000000000e-4,6.4165,5.5057223712755766e-2,1.6057828388883067e-3,2.2981739834857895e-7,2.5369698262527937e-8,4.247777777777777e-4,6.6777,4.55,6.53,7.73,4.45,0.542686,0.508430,0.424747,0.609082,0.525737,0.451646,0.408856,8.87111380011223e-4,1.775550643801686e-4
16,3.778222222222223e-4,5.9430,3.768444444444445e-4,6.1951,3.503555555555556e-4,5.6614,3.520666666666666e-4,6.1230,3.551333333333334e-4,5.9992,3.674888888888888e-4,6.1030,5.017394988794356e-2,1.4539202298138377e-3,2.0942351655603129e-7,2.29795836308278e-8,3.471333333333334e-4,6.0538,4.55,6.53,7.73,4.45,0.656542,0.612674,0.496857,0.629878,0.751723,0.656081,0.598679,1.5013721569887028e-3,1.2579370931695786e-4
17,3.152888888888889e-4,5.4392,3.142444444444444e-4,5.4503,2.988000000000000e-4,5.5460,2.951555555555555e-4,5.3974,2.997555555555557e-4,5.7566,3.067333333333333e-4,5.6019,4.5913806240384526e-2,1.2064487269316721e-3,1.9165616018194535e-7,1.9065866270559678e-8,2.908222222222222e-4,5.6585,4.55,6.53,7.73,4.45,0.763400,0.612612,0.764601,0.814522,0.842925,0.742111,1.043241,1.126465064498433e-3,1.4236376865461647e-4
18,2.742666666666667e-4,4.9981,2.733777777777777e-4,4.5772,2.527333333333333e-4,5.5432,2.562000000000000e-4,5.0264,2.530222222222222e-4,5.4537,2.642222222222222e-4,4.8788,4.123669930676479e-2,1.0422915400507046e-3,1.7213021803576612e-7,1.647469045686521e-8,2.487555555555555e-4,5.2046,4.55,6.53,7.73,4.45,0.731900,0.515792,0.806664,0.882441,0.904385,0.723016,0.816730,1.0033496222527233e-3,1.4429497589209486e-4
19,2.387777777777778e-4,4.8366,2.436222222222222e-4,4.3919,2.195333333333333e-4,4.6842,2.231777777777778e-4,5.0327,2.213333333333333e-4,4.4935,2.338444444444445e-4,4.5031,3.718502214686435e-2,8.963890866355417e-4,1.5521358227919675e-7,1.4172997449547668e-8,2.177333333333333e-4,4.8611,4.55,6.53,7.73,4.45,0.869880,0.743719,1.130626,0.992707,0.989948,0.867186,1.092458,1.0283952712034096e-3,8.015088605604698e-5
20,2.125777777777778e-4,4.1157,2.169111111111111e-4,4.4623,1.974666666666667e-4,4.2084,1.965333333333334e-4,4.7558,1.996888888888889e-4,4.2074,2.084222222222222e-4,4.5553,3.312778963716927e-2,7.687628500674386e-4,1.382847202198067e-7,1.2149306070079556e-8,1.925555555555555e-4,4.1365,4.55,6.53,7.73,4.45,0.840587,1.108521,0.935359,1.142024,1.122936,1.153539,0.972147,7.5859025528334e-4,1.244207300737874e-4
21,1.943333333333334e-4,3.5608,1.948666666666667e-4,4.2379,1.778444444444445e-4,4.5348,1.759111111111111e-4,4.1183,1.793111111111111e-4,4.8254,1.861777777777778e-4,4.2594,2.9712253613740323e-2,6.452974345568096e-4,1.2401832868959233e-7,1.0194734275511026e-8,1.770222222222222e-4,4.0738,4.55,6.53,7.73,4.45,1.230926,0.984176,0.723141,1.336277,1.427303,1.005693,1.253828,9.935807902448498e-4,1.0624669589530317e-4
22,1.794000000000000e-4,3.4146,1.772444444444444e-4,3.8808,1.590888888888889e-4,4.5664,1.615111111111111e-4,3.9141,1.586666666666667e-4,4.7774,1.701333333333334e-4,3.7226,2.6552718434182977e-2,5.47509729267858e-4,1.1083675862822536e-7,8.652312799511461e-9,1.585777777777778e-4,4.7401,4.55,6.53,7.73,4.45,1.122747,1.265595,1.567248,1.224292,1.175365,1.465277,1.347870,8.99053294616879e-4,9.353349390094544e-5
23,1.663777777777778e-4,3.4032,1.633333333333333e-4,3.5822,1.444888888888889e-4,4.4887,1.472222222222223e-4,4.1288,1.442888888888889e-4,4.0944,1.571777777777778e-4,4.1080,2.3344926748944218e-2,4.820465050179699e-4,9.743877042331471e-8,7.61958190969024e-9,1.426888888888889e-4,4.4734,4.55,6.53,7.73,4.45,1.752344,1.305436,1.063202,1.685634,1.421299,1.230675,1.065794,1.0435607018181574e-3,8.949297118082503e-5
24,1.547111111111111e-4,3.8340,1.516666666666666e-4,3.3422,1.308666666666666e-4,4.2995,1.349555555555556e-4,4.3204,1.327777777777777e-4,3.9115,1.422888888888889e-4,4.3048,2.0425539204490997e-2,3.604070421203243e-4,8.525732648493549e-8,5.697752106040812e-9,1.305333333333334e-4,4.3321,4.55,6.53,7.73,4.45,1.743199,1.597490,1.413134,1.332030,1.146436,1.275771,1.351657,8.395989520511816e-4,6.283701770183279e-5
25,1.418000000000000e-4,4.1187,1.420888888888889e-4,3.4282,1.207777777777778e-4,3.9247,1.229555555555556e-4,4.5993,1.225777777777778e-4,3.7030,1.313555555555556e-4,3.9260,1.7900568009816313e-2,3.168614607384257e-4,7.47168962277167e-8,5.0081217600767945e-9,1.191111111111111e-4,4.0603,4.55,6.53,7.73,4.45,1.069608,1.366993,1.594628,1.634629,1.272576,1.234212,1.790451,1.0405134803336245e-3,4.263162829724004e-5
26,1.312000000000000e-4,3.2355,1.322222222222222e-4,4.0087,1.118444444444444e-4,4.3009,1.122666666666667e-4,4.1685,1.144888888888889e-4,3.5267,1.216000000000000e-4,4.1323,1.5499171205841466e-2,2.457545552724696e-4,6.46963446775455e-8,3.884344658744868e-9,1.109555555555556e-4,3.6480,4.55,6.53,7.73,4.45,1.206853,1.601383,2.014132,1.776518,1.736571,1.722205,2.276775,9.271661051642363e-4,7.007135459192699e-5
27,1.252000000000000e-4,2.2785,1.217777777777778e-4,4.0545,1.023555555555556e-4,4.5318,1.047333333333333e-4,3.6801,1.070222222222222e-4,3.6936,1.120444444444444e-4,4.1618,1.3214738411012453e-2,1.8340107861664962e-4,5.5159898877986456e-8,2.900006185026503e-9,1.035111111111111e-4,3.5412,4.55,6.53,7.73,4.45,1.856506,1.662850,2.308972,2.037748,2.238129,1.574032,2.032994,7.98724697213771e-4,7.410279065132733e-5
28,1.205777777777778e-4,3.1127,1.137777777777778e-4,2.6553,9.455555555555554e-5,4.0182,9.795555555555556e-5,4.0641,9.984444444444444e-5,4.8759,1.042222222222222e-4,3.4705,1.1429062170241752e-2,1.5250136974690918e-4,4.770872005097696e-8,2.4103345310307307e-9,9.731111111111111e-5,3.5371,4.55,6.53,7.73,4.45,1.901726,1.837853,2.173300,2.323482,1.483987,1.604150,2.960739,5.699741180908024e-4,5.470687357647751e-5
29,1.120222222222222e-4,3.7414,1.107555555555556e-4,2.7975,8.866666666666665e-5,3.6701,9.057777777777779e-5,3.2758,8.991111111111110e-5,4.8485,9.897777777777778e-5,3.4205,9.726181484444724e-3,1.0916306320237104e-4,4.059805628510643e-8,1.7273041174797314e-9,9.122222222222222e-5,3.2691,4.55,6.53,7.73,4.45,1.761104,1.613783,2.184804,2.407029,2.646148,2.952592,2.634181,6.278324824120448e-4,3.888621688388726e-5
30,1.059777777777778e-4,3.5925,1.033111111111111e-4,3.2846,8.331111111111110e-5,4.1865,8.748888888888889e-5,3.3641,8.446666666666666e-5,4.1284,9.262222222222220e-5,3.9114,8.136371163410441e-3,7.756290103210757e-5,3.396888643620278e-8,1.2279206458761463e-9,8.693333333333332e-5,3.8164,4.55,6.53,7.73,4.45,1.452841,1.743342,2.138206,2.072572,1.684848,2.195259,1.968758,5.935324803932032e-4,2.8744498729215276e-5
32,9.386666666666668e-5,3.1041,9.422222222222224e-5,2.9140,7.215555555555556e-5,3.7651,7.675555555555554e-5,4.2053,7.337777777777777e-5,3.8616,8.164444444444446e-5,3.7023,5.347467105324225e-3,4.571944682003439e-5,2.2320339463921255e-8,7.208471343096504e-10,7.559999999999999e-5,3.9878,4.55,6.53,7.73,4.45,1.382021,1.292098,1.692945,1.938541,1.496028,1.604467,1.714541,4.348553902976342e-4,2.581151890004782e-5
34,8.726666666666668e-5,2.4058,8.608888888888889e-5,2.9634,6.582222222222223e-5,3.2588,6.724444444444443e-5,3.5523,6.633333333333332e-5,2.9709,7.346666666666667e-5,3.4811,3.4281452972441404e-3,1.9760834916714267e-5,1.4309594872871151e-8,3.124437279356241e-10,6.773333333333333e-5,3.7928,4.55,6.53,7.73,4.45,1.359653,1.300978,1.467489,2.003654,1.804496,1.803161,1.550274,4.1382965345421955e-4,1.6490727963965542e-5
36,8.146666666666666e-5,2.8468,7.913333333333334e-5,3.2858,5.955555555555557e-5,3.5747,6.226666666666667e-5,3.3260,6.159999999999999e-5,3.2315,6.651111111111110e-5,3.0579,1.9398212499292672e-3,1.0290181641137755e-5,8.097507344758992e-9,1.6292631654641966e-10,6.046666666666665e-5,3.8685,4.55,6.53,7.73,4.45,1.130677,1.802693,1.971585,1.144885,1.879489,1.975363,2.493492,2.4533332375819325e-4,1.1509295086265547e-5
38,7.448888888888890e-5,2.8375,7.171111111111109e-5,2.8534,5.395555555555555e-5,3.2861,5.588888888888890e-5,4.2578,5.542222222222223e-5,4.1555,6.197777777777776e-5,3.5155,9.336691378972481e-4,1.5737003712936746e-6,3.897539066915198e-9,2.4769810496923618e-11,5.462222222222222e-5,3.9915,4.55,6.53,7.73,4.45,1.325120,1.548685,2.461903,1.935140,2.056993,2.159715,2.245113,1.4952429411571017e-4,4.721575757976756e-6
40,7.015555555555555e-5,2.8326,6.808888888888890e-5,2.0731,5.008888888888889e-5,4.0055,4.975555555555555e-5,4.0463,4.948888888888889e-5,3.5602,5.526666666666667e-5,4.7043,3.5603538122528267e-4,1.5996192063394486e-6,1.4863719709701881e-9,2.5594617635662718e-11,4.900000000000000e-5,3.9217,4.55,6.53,7.73,4.45,1.817689,1.544621,2.606648,1.757328,2.382790,2.859633,2.527439,9.15554317547349e-5,4.799566233564517e-6
42,6.464444444444445e-5,2.6083,6.464444444444445e-5,2.4374,4.415555555555555e-5,4.1902,4.564444444444444e-5,4.0501,4.637777777777778e-5,3.5321,4.897777777777778e-5,3.6695,9.551695258339525e-5,0e0,3.987739316773383e-10,0e0,4.488888888888887e-5,3.8659,4.55,6.53,7.73,4.45,1.786584,1.459583,2.676420,3.122411,2.882908,2.734703,2.742656,3.6351562581654186e-5,0e0
44,6.195555555555556e-5,2.5112,6.062222222222223e-5,2.3424,4.102222222222222e-5,3.4555,4.102222222222221e-5,4.4188,4.182222222222222e-5,4.2647,4.640000000000000e-5,2.4230,1.1048728523934594e-5,0e0,4.613830159518411e-11,0e0,4.075555555555555e-5,3.5986,4.55,6.53,7.73,4.45,1.447956,1.459940,2.205141,2.773188,3.546276,2.498043,3.451839,1.2347974466998237e-5,0e0
46,5.766666666666667e-5,2.2048,5.811111111111112e-5,1.8504,3.773333333333333e-5,4.2856,3.733333333333334e-5,3.6201,3.819999999999999e-5,2.4326,4.386666666666667e-5,3.9020,5.504171203080934e-6,0e0,2.300452772391642e-11,0e0,3.811111111111111e-5,2.3189,4.55,6.53,7.73,4.45,1.555079,2.042242,3.381855,3.047833,3.341862,2.932272,3.386849,9.013810790022521e-6,0e0
48,5.628888888888887e-5,1.5659,5.593333333333332e-5,1.4656,3.404444444444444e-5,3.9531,3.504444444444445e-5,2.7663,3.762222222222222e-5,3.6882,3.915555555555555e-5,3.7117,7.866211475229299e-7,0e0,3.2734417551223863e-12,0e0,3.684444444444444e-5,4.2421,4.55,6.53,7.73,4.45,2.477592,1.727339,3.334111,3.692414,2.725882,2.718659,3.296570,3.4288020889044525e-6,0e0
50,5.402222222222221e-5,2.3027,5.466666666666666e-5,2.6690,3.200000000000001e-5,3.7216,3.326666666666666e-5,3.1000,3.275555555555556e-5,5.0716,3.757777777777778e-5,2.9147,0e0,0e0,0e0,0e0,3.193333333333333e-5,4.6220,4.55,6.53,7.73,4.45,1.927853,2.010537,4.764182,3.311475,4.388233,2.979899,4.493660,0e0,0e0
52,5.133333333333332e-5,2.1381,5.026666666666668e-5,3.5124,2.933333333333333e-5,3.2034,3.095555555555556e-5,3.2110,3.071111111111111e-5,2.8873,3.484444444444444e-5,3.8884,0e0,0e0,0e0,0e0,3.062222222222222e-5,3.7480,4.55,6.53,7.73,4.45,1.840054,2.178767,3.599547,5.494546,3.176148,4.125911,4.800503,0e0,0e0
54,4.975555555555555e-5,2.0126,4.775555555555556e-5,1.5089,2.828888888888889e-5,4.4824,2.940000000000000e-5,4.8237,2.931111111111111e-5,3.1226,3.235555555555556e-5,3.7220,0e0,0e0,0e0,0e0,2.764444444444444e-5,5.1644,4.55,6.53,7.73,4.45,1.404353,2.270311,5.318415,3.905766,5.083703,3.590927,3.958803,0e0,0e0
56,4.764444444444445e-5,2.1155,4.753333333333333e-5,0.7123,2.484444444444445e-5,3.6338,2.588888888888889e-5,3.6799,2.735555555555556e-5,5.1581,3.035555555555556e-5,2.8721,0e0,0e0,0e0,0e0,2.528888888888889e-5,3.4177,4.55,6.53,7.73,4.45,2.181599,2.447363,4.003448,4.140233,3.997705,5.602366,5.602029,0e0,0e0
58,4.613333333333335e-5,1.5410,4.655555555555556e-5,2.0203,2.484444444444445e-5,2.2082,2.577777777777778e-5,2.6834,2.437777777777777e-5,4.8876,2.920000000000000e-5,3.4675,0e0,0e0,0e0,0e0,2.446666666666667e-5,3.9510,4.55,6.53,7.73,4.45,2.898041,2.969279,5.570023,6.282291,6.813202,5.277765,5.336024,0e0,0e0
60,4.517777777777778e-5,1.4957,4.433333333333333e-5,2.7568,2.302222222222223e-5,3.5255,2.360000000000000e-5,3.7983,2.311111111111111e-5,3.5049,2.693333333333333e-5,3.4297,0e0,0e0,0e0,0e0,2.206666666666666e-5,2.3505,4.55,6.53,7.73,4.45,3.067979,2.286942,8.369493,6.438415,5.921779,5.554846,5.259280,0e0,0e0
62,4.388888888888890e-5,2.1947,4.246666666666666e-5,1.3007,2.208888888888889e-5,3.2451,2.271111111111111e-5,2.3640,2.168888888888889e-5,4.5839,2.604444444444444e-5,2.5295,0e0,0e0,0e0,0e0,2.262222222222223e-5,1.0797,4.55,6.53,7.73,4.45,3.168416,3.003122,6.119108,6.063611,5.470145,4.740589,7.270096,0e0,0e0
64,4.208888888888888e-5,1.9191,4.251111111111112e-5,1.2634,2.073333333333333e-5,2.3360,2.186666666666667e-5,2.8119,1.993333333333333e-5,0.4622,2.482222222222222e-5,3.7917,0e0,0e0,0e0,0e0,2.131111111111111e-5,2.6182,4.55,6.53,7.73,4.45,2.076172,3.229089,7.417570,6.935687,5.926278,6.102988,6.410828,0e0,0e0
66,4.133333333333333e-5,1.0440,4.082222222222221e-5,1.9171,2.053333333333333e-5,1.5195,2.080000000000000e-5,3.8731,2.137777777777778e-5,0.2585,2.313333333333333e-5,3.5843,0e0,0e0,0e0,0e0,2.084444444444445e-5,2.3893,4.55,6.53,7.73,4.45,2.939816,4.078493,6.655549,5.376628,5.661748,6.624987,4.440581,0e0,0e0
68,4.077777777777778e-5,1.5517,4.011111111111111e-5,2.0202,1.980000000000000e-5,5.0257,1.944444444444445e-5,4.7469,1.977777777777778e-5,3.5341,2.226666666666667e-5,2.2961,0e0,0e0,0e0,0e0,1.982222222222222e-5,6.7967,4.55,6.53,7.73,4.45,4.049806,3.693788,5.195314,7.298112,7.516327,5.728216,8.642689,0e0,0e0
70,3.948888888888889e-5,0.9471,3.846666666666666e-5,1.2230,1.771111111111111e-5,4.8805,1.808888888888889e-5,5.1613,1.926666666666667e-5,3.2525,2.162222222222223e-5,2.8736,0e0,0e0,0e0,0e0,1.706666666666666e-5,5.8810,4.55,6.53,7.73,4.45,2.706205,3.363352,6.422796,6.978883,9.284055,6.397421,8.728282,0e0,0e0
72,3.968888888888888e-5,1.0272,3.873333333333334e-5,1.2912,1.722222222222222e-5,2.5251,1.677777777777778e-5,5.7401,1.802222222222222e-5,6.0426,2.051111111111111e-5,3.9031,0e0,0e0,0e0,0e0,1.675555555555555e-5,2.0737,4.55,6.53,7.73,4.45,3.000919,3.735749,6.993500,9.554737,8.610393,7.598652,7.497561,0e0,0e0
74,3.837777777777777e-5,1.1143,3.711111111111111e-5,2.2532,1.651111111111111e-5,3.2925,1.542222222222222e-5,4.3630,1.628888888888889e-5,5.2864,1.940000000000000e-5,5.0140,0e0,0e0,0e0,0e0,1.611111111111111e-5,2.2242,4.55,6.53,7.73,4.45,2.499620,3.370138,7.543767,6.491416,13.240582,7.104478,8.332728,0e0,0e0
76,3.851111111111112e-5,1.6638,3.644444444444445e-5,0.6655,1.575555555555555e-5,5.4917,1.491111111111111e-5,1.6217,1.562222222222222e-5,4.7413,1.791111111111111e-5,5.5170,0e0,0e0,0e0,0e0,1.577777777777777e-5,4.7970,4.55,6.53,7.73,4.45,3.721294,3.397788,6.404720,8.144726,7.833455,6.512015,8.647075,0e0,0e0
78,3.673333333333334e-5,3.2355,3.646666666666667e-5,-0.2370,1.428888888888889e-5,4.6063,1.477777777777778e-5,2.3965,1.437777777777778e-5,2.9365,1.677777777777778e-5,5.7214,0e0,0e0,0e0,0e0,1.420000000000000e-5,4.2304,4.55,6.53,7.73,4.45,3.657047,3.887307,6.956595,8.351935,10.419320,6.750505,11.505574,0e0,0e0
80,3.544444444444444e-5,0.8312,3.666666666666666e-5,1.1872,1.400000000000000e-5,2.4361,1.402222222222222e-5,2.1622,1.448888888888889e-5,1.9636,1.546666666666667e-5,2.7970,0e0,0e0,0e0,0e0,1.415555555555556e-5,1.9230,4.55,6.53,7.73,4.45,2.635923,3.305925,10.383535,9.583270,11.119573,5.628779,9.685400,0e0,0e0
82,3.597777777777777e-5,-0.3072,3.540000000000001e-5,2.5364,1.344444444444444e-5,6.7002,1.400000000000000e-5,1.0528,1.368888888888889e-5,0.6975,1.564444444444444e-5,1.0137,0e0,0e0,0e0,0e0,1.353333333333333e-5,3.1419,4.55,6.53,7.73,4.45,3.018316,3.263318,8.546262,11.828459,11.143083,10.278440,12.315272,0e0,0e0
84,3.571111111111111e-5,2.2920,3.446666666666666e-5,2.3862,1.188888888888889e-5,3.7738,1.366666666666667e-5,5.0210,1.424444444444445e-5,-0.4745,1.508888888888889e-5,0.4799,0e0,0e0,0e0,0e0,1.311111111111111e-5,4.8169,4.55,6.53,7.73,4.45,3.047692,3.313961,11.638504,11.732299,8.542319,8.479804,12.804250,0e0,0e0
86,3.406666666666667e-5,2.7907,3.344444444444444e-5,1.7539,1.228888888888889e-5,-0.4795,1.242222222222222e-5,5.3531,1.384444444444444e-5,3.6373,1.546666666666667e-5,1.1551,0e0,0e0,0e0,0e0,1.206666666666667e-5,1.4826,4.55,6.53,7.73,4.45,2.899411,2.989893,12.754671,9.711005,9.595322,14.061819,7.749302,0e0,0e0
88,3.346666666666666e-5,0.8694,3.308888888888889e-5,-0.2332,1.202222222222222e-5,0.5604,1.206666666666667e-5,2.2607,1.308888888888889e-5,7.8657,1.468888888888889e-5,0.9585,0e0,0e0,0e0,0e0,1.266666666666667e-5,1.1491,4.55,6.53,7.73,4.45,3.730931,4.164700,11.500070,8.731819,9.452297,8.636832,11.498589,0e0,0e0
