# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 5b07174 (dirty)
# Timestamp: 2026-02-25T06:28:05Z
# N: 10000000  M: 17 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.06666666666666667  tmax: 100  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
11,1.569594771241830e-3,8.9560,1.564496732026144e-3,8.9212,1.491032679738562e-3,9.1911,1.502954248366013e-3,9.1216,1.500549019607843e-3,9.1701,1.536339869281046e-3,9.0698,7.796664187055902e-2,2.6894465541157236e-3,3.25558148901367e-7,4.255152157570269e-8,1.489464052287582e-3,9.2792,4.55,6.53,7.73,4.45,0.182414,0.171790,0.240185,0.153674,0.199224,0.218970,0.169437,1.8244849540085e-3,2.038173897130335e-4
12,1.072653594771242e-3,8.5910,1.068888888888889e-3,8.4962,1.004522875816994e-3,8.6941,1.015529411764706e-3,8.7056,1.014483660130719e-3,8.6843,1.042065359477124e-3,8.6745,7.14925239509587e-2,2.350685129856571e-3,2.9851379911130855e-7,3.719138466415882e-8,9.999215686274511e-4,8.6724,4.55,6.53,7.73,4.45,0.257863,0.305913,0.255377,0.221041,0.262782,0.226413,0.178156,1.4391185429121032e-3,1.9098123571276263e-4
13,7.658562091503268e-4,8.0407,7.694379084967319e-4,7.9049,7.212810457516341e-4,7.9294,7.263529411764706e-4,7.9568,7.264836601307190e-4,7.9317,7.444183006535947e-4,7.9194,6.597370676719165e-2,2.072715122877842e-3,2.7546672458832827e-7,3.2797912529184924e-8,7.218300653594771e-4,7.9259,4.55,6.53,7.73,4.45,0.449682,0.286554,0.327439,0.280733,0.200753,0.323950,0.381144,1.0641315607073586e-3,1.9433758386488113e-4
14,5.771764705882354e-4,7.1484,5.812026143790850e-4,7.1731,5.451764705882353e-4,7.3859,5.499869281045752e-4,7.2174,5.504836601307189e-4,7.1577,5.659869281045753e-4,7.0695,6.058799251921761e-2,1.8243467121187625e-3,2.529817146316138e-7,2.887004972042671e-8,5.428235294117648e-4,7.4439,4.55,6.53,7.73,4.45,0.410178,0.401903,0.366365,0.359694,0.522293,0.425258,0.393832,1.4923379614029855e-3,1.9275929857110968e-4
15,4.592156862745098e-4,6.2542,4.605490196078432e-4,6.5929,4.252026143790849e-4,6.6126,4.333856209150327e-4,6.7576,4.353202614379084e-4,6.5382,4.488888888888889e-4,6.4392,5.500679283873102e-2,1.5922793639425157e-3,2.2967047013253017e-7,2.519277441958385e-8,4.237647058823529e-4,6.7276,4.55,6.53,7.73,4.45,0.488249,0.524399,0.455614,0.535908,0.566187,0.473464,0.409723,9.521615760334225e-4,1.7684273315780508e-4
16,3.801568627450981e-4,5.8909,3.742483660130719e-4,6.2467,3.505882352941177e-4,5.6430,3.502745098039215e-4,6.1503,3.557647058823530e-4,5.9309,3.682091503267974e-4,6.0420,4.991985674324598e-2,1.4512435925227195e-3,2.0841958861085755e-7,2.296793501116128e-8,3.464052287581700e-4,5.9811,4.55,6.53,7.73,4.45,0.657466,0.639804,0.485233,0.667947,0.780541,0.653074,0.591989,1.4300557816435621e-3,1.3431344899210158e-4
17,3.176209150326797e-4,5.4578,3.115294117647059e-4,5.4580,2.986928104575163e-4,5.5170,2.949281045751634e-4,5.1824,3.003398692810459e-4,5.7099,3.075555555555555e-4,5.6578,4.577250313115999e-2,1.2088276328410886e-3,1.911206886587836e-7,1.91252326035269e-8,2.914509803921568e-4,5.5852,4.55,6.53,7.73,4.45,0.806862,0.656738,0.817563,0.608574,0.902127,0.783850,1.080913,1.1138984321559858e-3,1.534396498124095e-4
18,2.756601307189543e-4,5.0525,2.713725490196078e-4,4.5112,2.533333333333333e-4,5.5049,2.581437908496732e-4,5.0264,2.541699346405228e-4,5.5419,2.638692810457516e-4,4.8919,4.104282164322697e-2,1.0373715739536193e-3,1.7136944282438108e-7,1.6423861974275415e-8,2.493071895424836e-4,5.2333,4.55,6.53,7.73,4.45,0.765835,0.535652,0.844399,0.931809,0.944224,0.738903,0.835713,9.448562712780783e-4,1.4284599380544327e-4
19,2.398169934640523e-4,4.9120,2.424052287581700e-4,4.3229,2.199215686274510e-4,4.6542,2.230065359477124e-4,5.1848,2.206797385620915e-4,4.5523,2.343006535947712e-4,4.4733,3.69770237342437e-2,8.986151016665044e-4,1.5438915661882743e-7,1.422692355533513e-8,2.178562091503268e-4,4.8061,4.55,6.53,7.73,4.45,0.888625,0.763908,1.217230,0.949997,1.036265,0.905873,1.123191,9.598430382507306e-4,7.656942369960644e-5
20,2.128104575163399e-4,4.1629,2.161045751633987e-4,4.4850,1.982483660130719e-4,4.1984,1.964444444444445e-4,4.8973,1.999738562091503e-4,4.1153,2.084705882352941e-4,4.6203,3.2955478892569924e-2,7.685439818312565e-4,1.3760528450696877e-7,1.215757334401491e-8,1.935424836601307e-4,4.1628,4.55,6.53,7.73,4.45,0.848036,1.102444,0.861308,1.178971,1.144474,1.114967,1.028613,6.907581716705867e-4,1.2966696965827966e-4
21,1.947189542483660e-4,3.5931,1.936732026143791e-4,4.3731,1.782483660130719e-4,4.6389,1.745359477124183e-4,4.2273,1.796078431372549e-4,4.7106,1.859346405228758e-4,4.4379,2.9552377114184198e-2,6.281496049557247e-4,1.233850377886137e-7,9.938202549835616e-9,1.768888888888889e-4,4.1003,4.55,6.53,7.73,4.45,1.282041,1.012009,0.690539,1.368261,1.325846,0.989786,1.318771,9.524763293037555e-4,1.0585722975014763e-4
22,1.793202614379085e-4,3.3752,1.754509803921568e-4,3.8569,1.589281045751634e-4,4.7028,1.606013071895425e-4,3.9189,1.597647058823530e-4,4.5999,1.687320261437909e-4,3.8998,2.6344026347657805e-2,5.409221796674761e-4,1.09997559697249e-7,8.562159478977804e-9,1.591895424836601e-4,4.7431,4.55,6.53,7.73,4.45,1.185854,1.123282,1.636720,1.299082,1.049760,1.498545,1.387744,8.042516906448051e-4,8.939152100301479e-5
23,1.670065359477124e-4,3.1946,1.625098039215686e-4,3.5684,1.439215686274510e-4,4.5651,1.460392156862745e-4,4.1377,1.456993464052287e-4,4.1524,1.557124183006536e-4,4.0941,2.3145822642313137e-2,4.80411599710392e-4,9.663383366231161e-8,7.604472217750482e-9,1.425620915032680e-4,4.5430,4.55,6.53,7.73,4.45,1.772727,1.335400,1.043756,1.821379,1.401656,1.293278,1.109069,9.152138948364385e-4,9.365661092532473e-5
24,1.560522875816993e-4,3.8532,1.502222222222222e-4,3.4333,1.303006535947712e-4,4.3810,1.341437908496732e-4,4.2755,1.333594771241830e-4,3.8630,1.412026143790850e-4,4.2976,2.0296089699639336e-2,3.5381022657650195e-4,8.474059117420153e-8,5.600763962474169e-9,1.306405228758170e-4,4.3108,4.55,6.53,7.73,4.45,1.879410,1.693191,1.489736,1.427391,0.955846,1.324617,1.258870,8.338390112692781e-4,6.474027785904589e-5
25,1.422222222222222e-4,4.2172,1.408366013071895e-4,3.2955,1.198954248366013e-4,3.8517,1.221960784313725e-4,4.4090,1.240261437908497e-4,3.6541,1.301699346405229e-4,3.9568,1.7845572297603193e-2,3.202472329926254e-4,7.450702319703122e-8,5.068758605921544e-9,1.191111111111111e-4,4.0811,4.55,6.53,7.73,4.45,1.100686,1.376088,1.394929,1.308888,1.118725,1.310129,1.841846,1.0723413495428115e-3,3.9549364877120445e-5
26,1.318169934640523e-4,3.1662,1.316601307189543e-4,3.8233,1.116862745098039e-4,4.1043,1.124444444444444e-4,4.2031,1.152156862745098e-4,3.5453,1.205228758169935e-4,3.9434,1.53708621327176e-2,2.4107157988698103e-4,6.417832723667161e-8,3.814828513260936e-9,1.109542483660131e-4,3.5844,4.55,6.53,7.73,4.45,1.233530,1.632627,2.061756,1.899204,1.807370,1.575325,2.190637,8.039295508899926e-4,7.32254346213523e-5
27,1.259084967320261e-4,2.2831,1.215686274509804e-4,3.9706,1.023790849673203e-4,4.1802,1.039477124183007e-4,3.8369,1.082091503267974e-4,3.6396,1.118431372549019e-4,3.7833,1.3115814370958878e-2,1.833388591550897e-4,5.4761984042061174e-8,2.900931800260133e-9,1.037647058823529e-4,3.6728,4.55,6.53,7.73,4.45,1.697963,1.476389,2.160125,2.069339,1.956095,1.334076,1.945031,7.611773173180626e-4,7.704633756493455e-5
28,1.211241830065360e-4,3.1849,1.136470588235294e-4,2.8287,9.566013071895423e-5,3.9052,9.754248366013073e-5,3.9635,1.006797385620915e-4,5.0312,1.047581699346405e-4,3.5454,1.1346135262534508e-2,1.5642180928921134e-4,4.737617719808793e-8,2.4761835989861023e-9,9.683660130718954e-5,3.8655,4.55,6.53,7.73,4.45,1.907018,1.760133,2.127094,2.338478,1.266852,1.688984,2.919971,5.374859916630444e-4,5.6267804292543694e-5
29,1.123660130718954e-4,3.8128,1.098823529411765e-4,2.8056,8.904575163398690e-5,4.0127,9.022222222222222e-5,3.0447,9.040522875816993e-5,5.0797,9.853594771241829e-5,4.1043,9.655486934280479e-3,1.025856185449287e-4,4.031393634697038e-8,1.6266097948934294e-9,9.037908496732026e-5,3.3303,4.55,6.53,7.73,4.45,1.817032,1.722878,2.127883,2.455021,2.720798,2.642156,2.812315,6.063003834277177e-4,3.775132908621599e-5
30,1.061960784313726e-4,3.3983,1.031633986928105e-4,3.3107,8.329411764705882e-5,4.3835,8.781699346405229e-5,3.0359,8.449673202614377e-5,4.3902,9.092810457516338e-5,3.8069,8.110406727096732e-3,8.01730632608073e-5,3.387096827152182e-8,1.2707427671239596e-9,8.632679738562090e-5,3.9086,4.55,6.53,7.73,4.45,1.480848,1.881198,1.915531,2.020143,1.534444,2.363161,2.027290,6.34996348973228e-4,3.0438570475420174e-5
32,9.505882352941178e-5,2.9512,9.335947712418302e-5,2.9101,7.176470588235293e-5,3.8682,7.769934640522875e-5,4.3343,7.283660130718952e-5,3.9636,8.169934640522877e-5,3.4136,5.297926808307029e-3,4.6473376554598e-5,2.2119429003597288e-8,7.343728294726696e-10,7.456209150326797e-5,3.8685,4.55,6.53,7.73,4.45,1.389165,1.322846,1.768823,1.958153,1.449611,1.592291,1.688592,3.9212779973693074e-4,2.5068679528290538e-5
34,8.828758169934641e-5,2.4418,8.598692810457515e-5,2.7896,6.538562091503269e-5,3.3088,6.695424836601307e-5,3.9873,6.593464052287581e-5,2.9044,7.343790849673204e-5,3.6268,3.3541451982299192e-3,1.9563389809583015e-5,1.4004989933947883e-8,3.0987128447186526e-10,6.776470588235293e-5,3.6011,4.55,6.53,7.73,4.45,1.413613,1.297546,1.580123,1.839113,1.814574,1.893693,1.530180,4.003557384094266e-4,1.761859499567837e-5
36,8.232679738562091e-5,2.9314,7.921568627450980e-5,3.3430,5.905882352941177e-5,3.1852,6.143790849673203e-5,3.3135,6.138562091503267e-5,3.0630,6.598692810457516e-5,3.2005,1.9265052413144895e-3,1.0249996764383026e-5,8.04420810466866e-9,1.6238910320747223e-10,6.031372549019607e-5,3.7850,4.55,6.53,7.73,4.45,1.153563,1.936393,1.838658,1.236979,1.777384,2.051342,2.433608,2.398475761431465e-4,1.2085629003606545e-5
38,7.500653594771242e-5,3.0117,7.139869281045750e-5,3.0445,5.477124183006536e-5,2.8604,5.568627450980393e-5,3.9452,5.560784313725490e-5,3.9490,6.146405228758170e-5,3.2664,9.324088419675714e-4,9.38159350118255e-7,3.893399009940455e-9,1.4962430425643213e-11,5.490196078431372e-5,4.1394,4.55,6.53,7.73,4.45,1.324064,1.524116,2.382595,1.942541,2.155852,2.088924,2.347775,1.6094772523353213e-4,3.7526374004730205e-6
40,7.024836601307190e-5,2.7352,6.747712418300653e-5,2.2270,5.079738562091502e-5,4.4591,4.990849673202615e-5,4.2144,4.985620915032680e-5,3.6603,5.555555555555556e-5,4.5849,3.4428343153818574e-4,1.8819049486346455e-6,1.4378335965420514e-9,3.011131486548555e-11,4.849673202614379e-5,3.9078,4.55,6.53,7.73,4.45,1.802880,1.566735,2.409718,1.825658,2.556012,3.069349,2.634242,8.852355762585662e-5,5.154585204435947e-6
42,6.541176470588236e-5,2.3179,6.386928104575165e-5,2.3005,4.381699346405229e-5,4.4062,4.509803921568627e-5,4.2770,4.630065359477124e-5,3.9340,4.886274509803922e-5,3.6704,1.013526177308887e-4,0e0,4.2322772755995876e-10,0e0,4.515032679738561e-5,3.4070,4.55,6.53,7.73,4.45,1.651932,1.472066,2.809760,3.257814,2.901176,2.763047,2.653607,3.365529963302134e-5,0e0
44,6.290196078431373e-5,2.2073,6.047058823529412e-5,2.1143,4.117647058823529e-5,3.3366,4.070588235294116e-5,3.8787,4.133333333333333e-5,4.1703,4.664052287581700e-5,2.3962,1.0256699309511663e-5,0e0,4.2853419473316535e-11,0e0,4.122875816993464e-5,3.4527,4.55,6.53,7.73,4.45,1.005539,1.482026,2.255227,2.645959,3.535699,2.674574,3.559220,1.2117764577216612e-5,0e0
46,5.916339869281047e-5,2.1202,5.801307189542484e-5,1.6477,3.764705882352940e-5,3.9729,3.780392156862745e-5,3.0419,3.830065359477124e-5,1.8144,4.381699346405230e-5,3.8785,5.562242681632677e-6,0e0,2.3261496840309546e-11,0e0,3.858823529411764e-5,2.2652,4.55,6.53,7.73,4.45,1.649435,2.093763,3.565695,2.593699,3.253412,3.139610,3.595123,9.279653825570105e-6,0e0
48,5.735947712418299e-5,2.0457,5.628758169934639e-5,1.5863,3.464052287581699e-5,3.7614,3.566013071895425e-5,2.9249,3.819607843137255e-5,3.5208,3.939869281045751e-5,3.5240,9.254366441446235e-7,0e0,3.851107947202808e-12,0e0,3.735947712418300e-5,4.3732,4.55,6.53,7.73,4.45,1.993789,1.841537,3.492211,3.884115,2.500534,2.819876,3.303888,3.701746576578495e-6,0e0
50,5.432679738562091e-5,2.4888,5.430065359477124e-5,3.0710,3.218300653594771e-5,4.2669,3.346405228758170e-5,3.5573,3.307189542483661e-5,5.5073,3.783006535947712e-5,2.9161,0e0,0e0,0e0,0e0,3.215686274509804e-5,5.2542,4.55,6.53,7.73,4.45,1.821701,1.912482,4.946886,3.338530,4.620273,3.098575,4.521288,0e0,0e0
52,5.192156862745097e-5,2.0280,4.977777777777779e-5,3.7776,2.920261437908497e-5,3.0424,3.092810457516340e-5,3.5398,3.064052287581700e-5,3.4437,3.505882352941176e-5,3.8240,0e0,0e0,0e0,0e0,3.027450980392157e-5,3.8410,4.55,6.53,7.73,4.45,1.720937,2.202201,3.785354,5.840100,3.124121,3.840647,4.876465,0e0,0e0
54,5.024836601307189e-5,2.1047,4.695424836601308e-5,1.7871,2.862745098039215e-5,3.8917,2.920261437908497e-5,4.6706,2.896732026143790e-5,3.0953,3.265359477124183e-5,4.0530,0e0,0e0,0e0,0e0,2.773856209150327e-5,5.1169,4.55,6.53,7.73,4.45,1.503054,2.089910,5.189572,4.066152,4.994386,3.768149,3.921490,0e0,0e0
56,4.802614379084967e-5,2.0227,4.658823529411765e-5,0.5667,2.528104575163399e-5,4.2123,2.601307189542484e-5,3.6052,2.732026143790850e-5,4.9617,3.016993464052288e-5,3.5300,0e0,0e0,0e0,0e0,2.504575163398693e-5,4.2047,4.55,6.53,7.73,4.45,2.103541,2.279496,3.618970,4.476353,3.987394,5.539821,5.120450,0e0,0e0
58,4.674509803921570e-5,1.4396,4.601307189542484e-5,1.4681,2.462745098039216e-5,2.7659,2.567320261437909e-5,3.6594,2.426143790849673e-5,4.4917,2.878431372549020e-5,3.6635,0e0,0e0,0e0,0e0,2.386928104575164e-5,3.9488,4.55,6.53,7.73,4.45,3.017721,2.663265,5.509401,6.267911,7.302817,5.378953,5.253870,0e0,0e0
60,4.569934640522875e-5,1.7437,4.428758169934640e-5,2.6156,2.298039215686275e-5,3.5083,2.292810457516340e-5,3.9434,2.339869281045752e-5,3.3831,2.658823529411764e-5,3.4302,0e0,0e0,0e0,0e0,2.185620915032680e-5,2.0385,4.55,6.53,7.73,4.45,3.185770,2.378515,7.511471,6.887658,5.661953,5.868983,4.475775,0e0,0e0
62,4.410457516339870e-5,2.2420,4.216993464052288e-5,1.7111,2.190849673202615e-5,4.1431,2.250980392156863e-5,1.3358,2.167320261437908e-5,5.3948,2.567320261437908e-5,2.3083,0e0,0e0,0e0,0e0,2.230065359477124e-5,0.9791,4.55,6.53,7.73,4.45,3.017326,2.167756,6.192277,5.649695,5.465657,4.909127,7.257054,0e0,0e0
64,4.250980392156862e-5,1.8944,4.190849673202614e-5,0.8644,2.010457516339869e-5,2.6242,2.196078431372549e-5,2.4709,1.966013071895425e-5,0.3102,2.467973856209150e-5,3.1828,0e0,0e0,0e0,0e0,2.117647058823529e-5,2.2124,4.55,6.53,7.73,4.45,2.009176,3.334336,7.341475,6.951567,6.264623,6.312497,6.564873,0e0,0e0
66,4.156862745098039e-5,0.5937,4.104575163398692e-5,1.6456,2.018300653594771e-5,0.5625,2.083660130718955e-5,3.2584,2.146405228758170e-5,0.3085,2.324183006535947e-5,4.3653,0e0,0e0,0e0,0e0,2.081045751633987e-5,2.6712,4.55,6.53,7.73,4.45,2.684592,3.905424,6.589579,5.309231,5.859457,6.707481,4.360629,0e0,0e0
68,4.175163398692810e-5,0.9319,3.986928104575163e-5,2.5389,1.976470588235294e-5,4.9692,1.989542483660131e-5,4.5570,1.947712418300654e-5,3.2106,2.162091503267974e-5,2.5808,0e0,0e0,0e0,0e0,1.952941176470588e-5,6.7308,4.55,6.53,7.73,4.45,3.756253,3.576180,5.096196,7.784875,8.052679,5.866165,9.141620,0e0,0e0
70,4.044444444444444e-5,1.1583,3.809150326797385e-5,1.2139,1.743790849673203e-5,5.0713,1.822222222222222e-5,6.2785,1.952941176470588e-5,2.6328,2.154248366013072e-5,2.1822,0e0,0e0,0e0,0e0,1.707189542483660e-5,5.0829,4.55,6.53,7.73,4.45,2.703045,3.498069,6.825775,6.720583,9.053218,6.493161,8.503310,0e0,0e0
72,4.039215686274510e-5,1.0864,3.850980392156863e-5,1.2312,1.709803921568628e-5,1.9969,1.662745098039216e-5,6.5516,1.806535947712418e-5,7.1154,2.031372549019608e-5,4.2118,0e0,0e0,0e0,0e0,1.688888888888889e-5,1.2905,4.55,6.53,7.73,4.45,3.241036,3.747638,6.590174,9.587768,8.632385,7.969913,7.551184,0e0,0e0
74,3.924183006535946e-5,1.2417,3.681045751633987e-5,2.2253,1.649673202614379e-5,2.4553,1.518954248366013e-5,3.6655,1.602614379084968e-5,5.5953,1.916339869281045e-5,4.2856,0e0,0e0,0e0,0e0,1.647058823529412e-5,2.4867,4.55,6.53,7.73,4.45,2.463954,3.068471,7.466520,4.812017,13.677840,6.232225,8.310751,0e0,0e0
76,3.905882352941177e-5,1.7613,3.626143790849673e-5,0.7356,1.600000000000000e-5,4.1973,1.505882352941176e-5,1.6709,1.552941176470588e-5,3.6395,1.809150326797385e-5,4.5071,0e0,0e0,0e0,0e0,1.579084967320261e-5,5.6459,4.55,6.53,7.73,4.45,3.682429,3.461602,5.381534,8.816178,7.891491,6.281048,7.755284,0e0,0e0
78,3.746405228758171e-5,3.2648,3.610457516339869e-5,0.1126,1.477124183006536e-5,5.5356,1.453594771241830e-5,2.4443,1.456209150326797e-5,1.8827,1.701960784313726e-5,6.1517,0e0,0e0,0e0,0e0,1.419607843137255e-5,5.0226,4.55,6.53,7.73,4.45,3.694094,3.516086,6.879594,7.665045,10.506354,6.412015,12.294073,0e0,0e0
80,3.592156862745098e-5,0.8461,3.615686274509804e-5,0.9672,1.388235294117647e-5,4.6485,1.414379084967320e-5,1.5397,1.479738562091503e-5,1.4624,1.545098039215686e-5,3.1294,0e0,0e0,0e0,0e0,1.388235294117647e-5,1.6540,4.55,6.53,7.73,4.45,2.657555,3.342668,8.826907,9.956180,11.110121,5.947746,9.769797,0e0,0e0
82,3.667973856209150e-5,-0.5041,3.524183006535948e-5,2.1291,1.315032679738562e-5,6.1520,1.398692810457516e-5,1.3871,1.403921568627451e-5,1.3997,1.573856209150326e-5,0.1390,0e0,0e0,0e0,0e0,1.362091503267974e-5,2.7125,4.55,6.53,7.73,4.45,3.155319,3.039894,9.045599,12.249724,11.784651,10.560058,13.094725,0e0,0e0
84,3.636601307189542e-5,2.1177,3.432679738562091e-5,2.2393,1.194771241830066e-5,4.3965,1.367320261437908e-5,4.9950,1.430065359477124e-5,0.0783,1.539869281045751e-5,0.8455,0e0,0e0,0e0,0e0,1.299346405228758e-5,5.5038,4.55,6.53,7.73,4.45,3.007768,3.382322,12.180127,12.624197,8.366995,8.927268,13.114540,0e0,0e0
86,3.487581699346405e-5,2.6122,3.341176470588235e-5,1.8739,1.184313725490196e-5,0.6636,1.241830065359477e-5,4.4111,1.401307189542483e-5,2.3419,1.542483660130719e-5,3.1019,0e0,0e0,0e0,0e0,1.194771241830065e-5,0.6098,4.55,6.53,7.73,4.45,3.072704,3.130200,13.318271,9.278234,8.032033,13.734050,6.912494,0e0,0e0
88,3.422222222222222e-5,1.1358,3.286274509803922e-5,0.2762,1.176470588235294e-5,-0.5789,1.233986928104575e-5,1.7959,1.354248366013072e-5,9.1851,1.432679738562092e-5,0.9802,0e0,0e0,0e0,0e0,1.281045751633987e-5,0.0964,4.55,6.53,7.73,4.45,3.753458,4.206743,12.104896,8.893921,9.209800,8.911302,11.347388,0e0,0e0
