# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 2a5c0a1 (dirty)
# Timestamp: 2026-03-03T01:52:52Z
# N: 10000000  M: 9 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
23,1.655936412041778e-4,3.6830,1.705323404470157e-4,-0.3506,1.452257135238909e-4,4.8851,1.255840495291025e-4,-10.5629,4.159299450781623e-4,4.7774,1.520432604793186e-4,2.5783,4.3430816439331166e-2,6.8716662316005775e-3,1.8120983186987257e-7,1.0870712080789119e-7,1.223441992325974e-4,5.5444,4.55,6.53,7.73,4.45,0.668532,9.798236,5.365023,501.488120,3.915425,7.384088,3.300179,5.685039619192688e-3,3.9527286910577824e-4
24,1.514608505700048e-4,3.9141,1.728405851437527e-4,2.9850,1.260439891063142e-4,7.6126,2.223699043544656e-4,-5.5904,1.172582779916789e-4,32.7112,1.352093501743614e-4,4.4715,5.7730554460848724e-2,6.4036420318851405e-3,2.408851119256138e-7,1.0129107027308073e-7,1.096263157352489e-4,3.2800,4.55,6.53,7.73,4.45,0.650515,1.313737,15.600757,519.214094,524.461256,5.038362,3.467913,6.390384619531474e-3,4.325732283322615e-4
25,1.406612652740802e-4,3.3742,1.505775511553689e-4,7.0014,1.057328656482182e-4,3.6008,1.585455208432897e-4,20.1054,1.063525794823694e-4,4.8935,1.261843461957709e-4,2.4503,7.508239863262596e-2,5.90369371086315e-3,3.1330210690922306e-7,9.337862929357353e-8,1.067074157076848e-4,2.8432,4.55,6.53,7.73,4.45,0.783609,8.285537,16.353753,542.102695,3.476524,5.131060,4.615675,6.583814154459826e-3,4.92367597715993e-4
26,1.323282519284593e-4,3.2843,1.306033181659158e-4,5.3409,1.091280086433339e-4,5.0711,9.945431962933586e-5,13.6495,9.640281702615524e-5,4.8039,1.225796203220347e-4,3.4106,9.37541037358419e-2,5.18656622564002e-3,3.9123615609897583e-7,8.203073269286679e-8,9.783577135299661e-5,3.5652,4.55,6.53,7.73,4.45,0.499186,5.043856,10.281021,559.847829,4.087094,4.719470,4.960226,5.896985616289761e-3,4.3686306230148337e-4
27,1.239619065294559e-4,3.4520,1.226036253541197e-4,3.0239,8.698873126479106e-5,9.3865,9.376588616023079e-5,3.5894,8.840292385207433e-5,3.2392,1.106643090440214e-4,3.1321,1.1157778000968446e-1,4.542217718145725e-3,4.656381605183884e-7,7.183157479714193e-8,9.302807269755245e-5,5.0030,4.55,6.53,7.73,4.45,0.596415,1.445653,18.356677,2.532479,3.410884,5.455052,3.161679,4.156093955320547e-3,4.413435081877873e-4
28,1.164399731494755e-4,3.4616,1.167594053277243e-4,2.8041,7.707002382406847e-5,-2.0539,8.706852659323961e-5,4.1261,8.549931343355934e-5,1.8194,1.091477671885031e-4,1.3078,1.2660535313017485e-1,3.8546393995222187e-3,5.283727581745913e-7,6.09536930649347e-8,8.128072227748678e-5,2.6981,4.55,6.53,7.73,4.45,0.971420,1.316170,17.740374,2.238779,4.210539,8.802229,5.864529,2.7384061441871133e-3,4.603408781709625e-4
29,1.095402380993014e-4,3.1713,1.109151853013289e-4,2.7831,9.361231628963215e-5,-6.4265,8.091334836109319e-5,4.1817,8.283884076429186e-5,1.2615,1.056122515174764e-4,1.8426,1.355703234139635e-1,3.123769607330627e-3,5.658202139778787e-7,4.93915775099562e-8,8.447856241393792e-5,-0.0213,4.55,6.53,7.73,4.45,0.723037,1.420308,15.845701,1.926257,5.453913,5.953253,3.769830,3.237269842355877e-3,4.0726724341269246e-4
30,1.043737698250165e-4,3.0038,1.060709268764079e-4,0.1825,9.619757042789332e-5,0.7459,7.537247406212610e-5,4.4112,8.185846787311314e-5,4.9749,1.024258624282172e-4,5.4794,1.3859224366276388e-1,2.497146821420573e-3,5.784511771050904e-7,3.949089124907092e-8,8.134054546641248e-5,3.9113,4.55,6.53,7.73,4.45,0.970539,6.026498,14.910622,2.819399,2.914340,6.161342,6.152167,5.21070389891615e-3,3.11609138575348e-4
32,9.448526065487973e-5,3.2544,1.099235567132000e-4,2.5438,9.023801091519025e-5,3.3222,6.512194342711299e-5,3.3894,6.484710053068531e-5,6.0298,8.064656845261775e-5,5.6257,1.2522784853757507e-1,1.3667218191528608e-3,5.226963091612728e-7,2.1615292192245836e-8,6.968505647924701e-5,3.8553,4.55,6.53,7.73,4.45,0.673181,1.107155,7.328378,1.612048,5.248611,4.958208,3.825823,9.018218765950013e-3,2.4096882907764764e-4
34,8.514117502332354e-5,2.6622,9.046041520894486e-5,2.0555,7.813968835198955e-5,3.4893,6.096686085059417e-5,3.7513,5.612822676026918e-5,-28.2305,7.202931694230546e-5,4.1672,9.331863183979656e-2,6.526521063392518e-4,3.8951433795711304e-7,1.0323008611892111e-8,6.390332013156521e-5,4.9275,4.55,6.53,7.73,4.45,0.427371,1.121757,9.357968,2.396874,370.242763,5.119153,3.958672,9.7349026215943e-3,1.3702505374145907e-4
36,8.077467603021822e-5,2.6390,9.739070464138622e-5,-0.5690,7.347622884519602e-5,4.4690,5.221342956218233e-5,5.1469,3.419171085304341e-4,-32.1184,6.309655280195336e-5,4.4021,5.714257098564806e-2,2.518617672247112e-4,2.385139346634458e-7,3.985253754454365e-9,5.213290974704116e-5,5.3333,4.55,6.53,7.73,4.45,1.043404,5.365174,14.388975,2.758511,391.440057,7.519344,6.517385,7.648328491045636e-3,7.896413182546863e-5
38,7.351939907729766e-5,3.2408,9.336863686656655e-5,1.9722,6.094448377198053e-5,8.0770,4.579139259665854e-5,-11.5713,3.349006828415442e-4,40.2980,5.638806150421228e-5,1.6050,2.8781517756537464e-2,8.250055117865999e-5,1.2013114583224502e-7,1.3065433453475211e-9,4.750204101469546e-5,2.3931,4.55,6.53,7.73,4.45,0.820233,1.105312,9.549296,408.601469,410.822051,5.615885,4.132386,4.365377229127957e-3,3.566527026875255e-5
40,6.809738506041368e-5,2.7926,8.777996258277017e-5,5.3684,4.801265638182835e-5,4.5201,9.605493215191791e-5,2.6696,4.092167723180124e-5,40.7929,5.798103010484318e-5,2.7209,1.1623521155777243e-2,1.8035895010570918e-5,4.85142250807024e-8,2.853635755982313e-10,4.595795609657445e-5,1.5924,4.55,6.53,7.73,4.45,0.879531,4.123756,16.469553,4.013964,433.245837,8.690157,8.219150,1.843026050008444e-3,1.0744861409927903e-5
42,6.393087838760325e-5,1.7039,7.137225930524269e-5,1.5914,4.860722315838706e-5,5.5902,4.006501114986950e-5,1.6229,4.348805754728481e-5,0.2722,4.921003332454082e-5,4.0896,3.517712487504142e-3,3.938836000982426e-6,1.468025205101829e-8,6.263098225231696e-11,4.386355915767980e-5,5.1329,4.55,6.53,7.73,4.45,0.939324,1.071492,22.207718,3.254283,6.120875,4.960202,6.354277,6.741277337532221e-4,3.761085180827337e-6
44,6.278647788813799e-5,2.0656,8.136909764887251e-5,-1.9624,3.678395718808033e-5,8.9458,8.890612080336626e-5,5.0927,4.039433123083300e-5,5.8537,4.771413896915432e-5,4.0807,7.002433163406514e-4,1.7964725901398068e-7,2.9220079789780407e-9,2.8394648007520494e-12,3.598557859071184e-5,7.4243,4.55,6.53,7.73,4.45,0.583830,6.803058,16.301806,4.030744,6.510085,5.502968,7.445402,2.0134377999428608e-4,5.38941777041942e-7
46,5.819776520581610e-5,2.7628,7.803589231062416e-5,1.5918,3.235804655696799e-5,1.5521,3.178060933350691e-5,25.1056,3.332218743382456e-5,5.7234,4.087347454411617e-5,7.8208,8.322465169306654e-5,0e0,3.4722923995355094e-10,0e0,3.129259918491113e-5,4.5939,4.55,6.53,7.73,4.45,1.042426,1.357155,12.763957,490.975833,6.246880,9.696803,13.164166,3.7910081132018036e-5,0e0
48,5.567563983320819e-5,2.6047,7.592486226306688e-5,5.9053,3.438207411174849e-5,-0.5940,2.982494950627719e-5,1.8766,3.149057621512046e-5,2.1877,3.395309432031415e-5,-0.6523,7.989785316410452e-6,0e0,3.332706531822246e-11,0e0,2.946654804832041e-5,-1.2278,4.55,6.53,7.73,4.45,0.983660,5.825148,712.547938,3.288999,8.262718,8.181098,9.763145,6.952897125248885e-6,0e0
50,5.220910628142991e-5,2.2036,6.100599070329033e-5,1.2099,3.316932458853410e-5,6.4123,2.938892750870136e-5,-24.7221,3.041742287371327e-5,1.0216,4.200026295687481e-5,-0.4819,2.3900208027410657e-7,0e0,9.933379616969996e-13,0e0,3.293610764759270e-5,-63.6089,4.55,6.53,7.73,4.45,0.671254,1.144379,18.197447,534.816273,7.487491,11.946831,540.587043,7.170062408223198e-7,0e0
52,5.097582030627802e-5,2.0055,7.233611118221948e-5,1.9861,2.659991737744486e-5,11.5422,8.021877756261757e-5,4.8037,3.022899346137697e-5,4.2810,3.461422650059002e-5,6.9237,0e0,0e0,0e0,0e0,3.757665681602716e-4,6.5994,4.55,6.53,7.73,4.45,0.956893,1.713027,936.437985,4.068516,8.598657,11.459045,9.640058,0e0,0e0
54,4.833147740460099e-5,2.2053,5.651727418111589e-5,7.2934,2.127382153322491e-5,11.9250,2.442894882325858e-5,31.8586,2.579758394541032e-5,5.8080,3.217687327552855e-5,9.7426,0e0,0e0,0e0,0e0,2.554960234089510e-5,69.1775,4.55,6.53,7.73,4.45,0.939990,6.567880,958.575927,575.827554,9.252191,13.963401,583.851736,0e0,0e0
56,4.697597390038000e-5,1.7523,5.520621341473820e-5,1.7189,1.709935152490958e-5,-5.1305,2.463750979251247e-5,4.4862,2.437582581045445e-5,6.2048,2.412531469800802e-5,8.6593,0e0,0e0,0e0,0e0,2.895275690984767e-5,5.7644,4.55,6.53,7.73,4.45,0.746840,1.599537,578.813925,6.489664,16.733531,7.073646,10.634426,0e0,0e0
58,4.539825670694245e-5,1.8471,5.315073678948506e-5,1.5826,2.555386881962075e-5,-13.2910,2.081092896913954e-5,5.6929,2.066802035090671e-5,2.6484,2.361441740935721e-5,-2.6119,0e0,0e0,0e0,0e0,2.079395639443130e-5,11.9089,4.55,6.53,7.73,4.45,1.346218,1.225154,1034.921657,3.349931,12.131533,25.878977,11.610274,0e0,0e0
60,4.407608525610395e-5,1.4049,5.227299271707967e-5,1.3200,2.704584245986389e-5,1.0856,2.024454810202532e-5,2.6319,2.224755329150868e-5,5.6717,2.639999696705025e-5,-0.2341,0e0,0e0,0e0,0e0,1.919885415933467e-5,4.9299,4.55,6.53,7.73,4.45,1.643019,1.061315,1253.026050,4.413720,13.827958,8.738505,8.956624,0e0,0e0
62,4.332055871276766e-5,1.4718,5.086193579055453e-5,1.6156,2.464534855824363e-5,14.5679,1.906238173889069e-5,5.8224,1.710653247607499e-5,10.9369,2.379946599844523e-5,7.8622,0e0,0e0,0e0,0e0,1.764180799740488e-5,1.2243,4.55,6.53,7.73,4.45,1.273329,1.625753,909.336078,7.077404,12.943958,18.738128,13.384260,0e0,0e0
64,4.203171931531162e-5,1.6326,4.961753913094182e-5,0.9504,1.690208871586440e-5,10.5351,1.677686776635686e-5,4.4932,1.563178097315394e-5,-8.6368,2.048427510709240e-5,1.8151,0e0,0e0,0e0,0e0,1.845513003828438e-5,-1.4634,4.55,6.53,7.73,4.45,1.358875,1.141273,17.291932,6.083567,11.568827,16.619626,15.106164,0e0,0e0
66,4.116508592736705e-5,2.0136,4.937310407280360e-5,0.6340,1.773003684396954e-5,8.8435,1.656444990110325e-5,0.6727,2.240866840732839e-5,-7.6063,2.248664218803566e-5,-9.7213,0e0,0e0,0e0,0e0,1.846761858119920e-5,2.8611,4.55,6.53,7.73,4.45,1.158714,1.202696,1672.538243,8.808990,11.545129,20.081469,15.471427,0e0,0e0
68,3.954292599608620e-5,2.0028,4.867313095177145e-5,1.3418,1.292765986601743e-5,8.0823,1.643821186526860e-5,4.3849,1.968527849868545e-5,3.9890,2.750402548761058e-5,3.5754,0e0,0e0,0e0,0e0,1.692201417967119e-5,2.2872,4.55,6.53,7.73,4.45,0.800231,1.323609,1413.383336,5.340643,13.717535,14.722714,30.596823,0e0,0e0
70,3.880962082167156e-5,1.3224,4.746206634554122e-5,1.0458,1.397787594797629e-5,-2.5447,1.455963785342272e-5,4.0103,1.992729642098228e-5,0.6188,2.024142183316654e-5,19.7733,0e0,0e0,0e0,0e0,1.726579516803468e-5,0.3556,4.55,6.53,7.73,4.45,1.885923,1.497101,1025.818326,5.443777,20.248755,29.544939,20.641161,0e0,0e0
72,3.807631564725693e-5,1.4830,4.723985265632467e-5,0.6032,1.390286051355066e-5,-14.6192,1.465815957834593e-5,-0.9146,1.934022113636210e-5,6.4749,1.563053133226576e-5,15.8361,0e0,0e0,0e0,0e0,1.675092406374156e-5,5.2147,4.55,6.53,7.73,4.45,1.487295,1.319485,1046.584521,7.912657,17.646694,23.218798,26.365533,0e0,0e0
74,3.724301431269484e-5,0.7414,4.667320774882244e-5,1.0680,2.098209484379189e-5,-8.1981,1.493435638705200e-5,3.8485,1.664626017645865e-5,7.1575,1.303615406955273e-5,3.4648,0e0,0e0,0e0,0e0,1.493693296850489e-5,13.6644,4.55,6.53,7.73,4.45,2.396443,2.900154,1314.737472,7.388596,27.499751,31.027745,26.109367,0e0,0e0
76,3.732078910392064e-5,1.5499,4.589545983656450e-5,0.8690,1.735218132241820e-5,45.7002,1.320980695859036e-5,3.4711,1.593782227490829e-5,0.7087,1.423293876539847e-5,6.0004,0e0,0e0,0e0,0e0,1.157739366491457e-5,-2.6261,4.55,6.53,7.73,4.45,1.460222,1.187407,1740.712672,8.193933,26.916418,25.248533,12.012714,0e0,0e0
78,3.575418259494391e-5,1.8908,4.561769272504380e-5,-9.3601,6.301296491753179e-6,13.6526,1.363034921966804e-5,1.8209,1.633863260400568e-5,6.4551,1.113155210540819e-5,3.6296,0e0,0e0,0e0,0e0,1.600594672671929e-5,-2.6826,4.55,6.53,7.73,4.45,1.747672,12.494199,1607.593860,3.716661,23.308582,39.790918,26.057263,0e0,0e0
80,3.555419027464902e-5,1.2881,5.834775944603728e-5,1.5491,1.222612663666661e-5,-20.8026,1.260710416120954e-5,6.2524,1.350612415235366e-5,6.4850,1.296784291308301e-5,-16.4082,0e0,0e0,0e0,0e0,1.240196723950582e-5,13.7481,4.55,6.53,7.73,4.45,1.971706,1.344008,1636.099723,9.292415,36.632182,34.713104,17.575302,0e0,0e0
82,3.462089277993948e-5,1.9277,4.388442594915467e-5,11.8955,1.060079222411122e-5,-12.3455,1.165756417008453e-5,2.3898,1.389283119416677e-5,-0.3249,1.677809632328075e-5,-4.7876,0e0,0e0,0e0,0e0,1.134963298230142e-5,-9.4145,4.55,6.53,7.73,4.45,0.934601,12.039649,1464.230352,9.891858,24.031836,28.925993,39.165317,0e0,0e0
84,3.392091965890732e-5,2.1851,4.365110157547728e-5,-10.9994,1.652284401960148e-5,-12.1518,1.189312767959925e-5,-1.6024,1.361358391281158e-5,7.9680,1.457441000133001e-5,5.1821,0e0,0e0,0e0,0e0,1.560393265398866e-5,-13.5430,4.55,6.53,7.73,4.45,2.673164,13.329908,1224.421187,6.601805,36.870028,841.339192,14.613740,0e0,0e0
86,3.286540463512868e-5,1.3736,5.702558799519877e-5,-10.9766,1.415846866048245e-5,-2.5575,1.211102287787158e-5,3.9464,1.149168088878324e-5,2.5355,1.483023688694806e-5,-2.0103,0e0,0e0,0e0,0e0,1.566922849845344e-5,8.5213,4.55,6.53,7.73,4.45,1.583200,14.102983,1771.028930,8.962700,25.079488,41.678474,37.449673,0e0,0e0
88,3.285429395066785e-5,-0.2521,5.634783624308827e-5,0.2838,1.753555238434753e-5,36.4960,1.085003079955195e-5,6.4791,1.283391515120281e-5,4.4397,1.527208780407561e-5,12.8712,0e0,0e0,0e0,0e0,1.279835224785442e-5,17.5273,4.55,6.53,7.73,4.45,1.942416,1.544037,1825.372184,10.365854,18.018298,1270.864574,29.827140,0e0,0e0
