# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 2a5c0a1 (dirty)
# Timestamp: 2026-03-03T08:47:08Z
# N: 10000000  M: 18 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
16,3.673886700528477e-4,5.4846,3.791632179102100e-4,6.0158,3.779748485018470e-4,5.5789,3.487527845717834e-4,7.1979,3.429114739466363e-4,4.7214,3.497752002423393e-4,5.3791,1.6623325226989005e-2,8.180293176581395e-3,6.939404855937002e-8,1.2953338436927313e-7,3.289353315628037e-4,5.8175,4.55,6.53,7.73,4.45,1.410946,1.287822,4.097606,236.396071,1.888702,1.984185,1.917147,5.073700523926587e-4,4.3506704926236575e-4
17,3.257541577070108e-4,4.6086,3.130352016704781e-4,5.6498,3.297995955344579e-4,4.5522,2.729423645812155e-4,6.7257,3.054150485096089e-4,5.1612,2.979248286085841e-4,5.5692,1.6894599268195927e-2,8.082013659476032e-3,7.052565005509055e-8,1.2797332036587686e-7,2.847623226657911e-4,4.9540,4.55,6.53,7.73,4.45,2.886489,1.579625,4.988985,251.433519,2.005496,2.609081,2.387398,4.186012982697328e-4,3.48179162753869e-4
18,2.800628566974139e-4,6.3932,2.718478943741894e-4,5.2662,2.890916775823595e-4,4.7112,2.346928977866405e-4,5.1426,2.530337104159675e-4,6.0462,2.519705844162602e-4,6.0723,1.7412470549630164e-2,8.095926040495223e-3,7.268790929431415e-8,1.2819756924855067e-7,2.457009749915085e-4,4.7616,4.55,6.53,7.73,4.45,266.459388,1.797967,5.459852,1.487716,2.286884,3.520554,2.680285,5.653118703007812e-4,2.9427557836787837e-4
19,2.282856782743987e-4,6.0094,2.335618645577343e-4,4.2951,2.537836238088815e-4,4.6943,2.050523907161517e-4,4.7198,2.182024005794760e-4,5.1557,2.125422556118654e-4,5.6271,1.8664921473358524e-2,8.051748315748002e-3,7.79141958934956e-8,1.2750394380189451e-7,2.185133868305675e-4,4.4872,4.55,6.53,7.73,4.45,280.146220,1.190425,5.892133,1.581914,2.327477,3.528601,1.798792,9.664186801971345e-4,3.4331261125004957e-4
20,2.040643861497940e-4,3.4815,2.168000082130180e-4,3.4347,2.257544035139776e-4,7.4402,1.830280336117436e-4,4.3753,1.928514342083667e-4,5.3662,1.873303483572762e-4,3.9539,2.1101822733338903e-2,7.875569753782693e-3,8.808833013679507e-8,1.2470092910018796e-7,1.939748022102978e-4,5.5347,4.55,6.53,7.73,4.45,291.968537,4.293571,8.247766,1.652978,2.142898,2.620564,2.823691,1.688284414525924e-3,2.9458319796933055e-4
21,1.917856909850218e-4,4.0795,1.966785586544588e-4,4.7948,1.748904502505431e-4,5.9053,1.647316065313702e-4,4.5755,1.668157521815024e-4,5.3702,1.743880668389770e-4,4.4326,2.5486590678793202e-2,7.692316719675647e-3,1.0639252077206066e-7,1.218094004098739e-7,1.656506584830250e-4,6.1475,4.55,6.53,7.73,4.45,1.185549,2.493762,5.611619,1.580979,2.607906,4.480868,2.782458,2.727488317332448e-3,3.99572293785894e-4
22,1.680102150744078e-4,4.5922,1.725142087877159e-4,3.6333,1.703796105291088e-4,2.2328,1.471706118216672e-4,4.4188,1.493068443098122e-4,-11.5319,1.516592144323439e-4,3.4455,3.282101764341822e-2,7.4581118568084175e-3,1.3701110513864825e-7,1.1808736035029385e-7,1.447156136672791e-4,4.2702,4.55,6.53,7.73,4.45,319.169644,1.129614,11.068943,2.078173,334.140977,5.162745,2.808849,3.955723697649497e-3,3.692590689603026e-4
23,1.556329125850456e-4,2.4691,1.667185980058365e-4,1.4761,1.580007851767016e-4,4.8745,1.347370560149932e-4,-4.1924,2.818657215527625e-4,3.4532,1.490918880438353e-4,1.8498,4.355657385641275e-2,7.048325436962613e-3,1.818283827397402e-7,1.1158768574448378e-7,1.364073460026154e-4,3.7962,4.55,6.53,7.73,4.45,335.460943,6.868734,7.543184,345.507296,4.144036,5.438804,2.960179,5.287701606159501e-3,3.6309855367891187e-4
24,1.508983721691754e-4,2.4614,1.617840652696714e-4,3.1615,1.378216491022826e-4,7.9514,1.766170263393505e-4,-1.0848,1.284795895090752e-4,21.0672,1.399323040249391e-4,3.4483,5.779817472866554e-2,6.552630022868117e-3,2.412861212289007e-7,1.0372667612004892e-7,1.226840905450780e-4,3.4917,4.55,6.53,7.73,4.45,350.036255,0.981927,11.916541,357.242262,362.499204,4.707496,3.125075,6.085040185844233e-3,3.9144778308014934e-4
25,1.404543287759972e-4,1.8637,1.461304996999226e-4,5.2137,1.134201954223799e-4,4.4651,1.409703727361831e-4,12.6178,1.171108589404255e-4,5.4597,1.291275273295098e-4,2.2138,7.505071923582812e-2,5.961808249056604e-3,3.13311347237236e-7,9.43739452506128e-8,1.179278412070518e-4,2.8867,4.55,6.53,7.73,4.45,4.908120,5.813929,15.171925,373.635626,3.447038,4.398392,3.583929,6.576544487508276e-3,4.031728341262805e-4
26,1.400529552998499e-4,3.0965,1.313157908069663e-4,4.5969,1.152681924406957e-4,2.4853,1.065912514872462e-4,9.1738,1.032615730772169e-4,4.0774,1.280675120539632e-4,2.3717,9.379521466741024e-2,5.244261729162207e-3,3.9156737953276755e-7,8.301526942776825e-8,1.092984740267128e-4,3.9537,4.55,6.53,7.73,4.45,0.923667,3.539784,15.034841,385.108025,4.728426,4.148109,4.164897,6.04077779451237e-3,3.5055154252221986e-4
27,1.246771568416217e-4,4.9423,1.224383539227649e-4,3.1961,1.030758006490138e-4,5.2627,9.904133267298163e-5,4.0734,1.001049898262834e-4,2.1738,1.178647052796207e-4,4.1555,1.1168451143489344e-1,4.593565455579245e-3,4.6625306807782056e-7,7.270970983139902e-8,1.012842471686984e-4,3.7400,4.55,6.53,7.73,4.45,3.609814,1.274566,16.001658,2.211891,3.865773,5.442115,3.590494,5.072638700919814e-3,3.2816082127144487e-4
28,1.166163552652912e-4,3.3223,1.166496873186736e-4,2.8615,9.484628229935077e-5,4.4435,9.165818611824836e-5,3.8961,9.527012455296819e-5,4.3222,1.097909552216114e-4,4.7137,1.2672303093595144e-1,3.845825740446362e-3,5.290352838808538e-7,6.086869228254312e-8,9.515423772848673e-5,2.5147,4.55,6.53,7.73,4.45,1.130125,1.147711,18.887174,1.858117,5.956907,8.839122,5.555891,3.901437324450408e-3,3.391910217316441e-4
29,1.107221371588220e-4,4.9182,1.105388108652183e-4,3.1283,8.794415195876047e-5,2.5264,8.617075404566835e-5,3.6469,8.578027103520217e-5,3.3360,9.959566060248071e-5,5.3324,1.3586878789960583e-1,3.128113449472252e-3,5.672260300982298e-7,4.9509072564711373e-8,9.258085886958187e-5,2.3941,4.55,6.53,7.73,4.45,421.124860,1.230071,17.403240,2.284408,5.897315,7.342163,4.827033,3.966909458856504e-3,3.149054603557162e-4
30,9.841844295401279e-5,4.4276,1.047168122077445e-4,1.6879,8.693011756360789e-5,-0.6745,8.082301706649090e-5,4.4777,8.491374393304694e-5,2.9646,9.134373220152238e-5,4.8766,1.391671337427062e-1,2.4605814887042124e-3,5.809961263559355e-7,3.894566419260028e-8,8.761128850591421e-5,4.3726,4.55,6.53,7.73,4.45,294.913104,4.261986,12.450263,2.549459,4.750676,5.300958,4.955728,5.268268605064021e-3,2.5502200476904035e-4
32,8.904102526907410e-5,3.2087,1.017266492522243e-4,2.5238,9.091300775033454e-5,2.9864,6.912661588304496e-5,3.2319,7.413389313011785e-5,4.2143,7.834284245608527e-5,3.6519,1.2535279050785345e-1,1.3654814626943867e-3,5.233241963281181e-7,2.1611789608622525e-8,7.465386958413574e-5,5.0289,4.55,6.53,7.73,4.45,1.024950,0.917910,8.553727,1.682030,5.390820,5.881367,3.949987,7.89436531755907e-3,1.948451043913156e-4
34,8.051357494538876e-5,2.7768,8.941739970518464e-5,2.3898,7.211133311891044e-5,4.6925,6.602307360144478e-5,3.3669,6.522871990949089e-5,-17.1922,7.268163083303600e-5,3.9357,9.288484829842383e-2,6.455546804105291e-4,3.877707247615466e-7,1.0216465385525396e-8,6.395601622847110e-5,5.9128,4.55,6.53,7.73,4.45,0.819657,0.904886,11.324484,2.153005,256.608833,4.572838,4.452817,8.148737197624312e-3,1.2310220616265565e-4
36,7.560820775593329e-5,1.0016,8.837160653030924e-5,1.1001,6.896201090344036e-5,2.5106,5.669340564740580e-5,4.8111,2.040469545337849e-4,-19.8385,6.213526209242048e-5,3.5627,5.6443590247527285e-2,2.499953805344577e-4,2.3564072312067616e-7,3.956915317741221e-9,5.270187254361012e-5,3.9659,4.55,6.53,7.73,4.45,262.209188,3.834149,14.801109,2.422906,271.491556,7.752445,5.253792,6.082909536475707e-3,6.81314733320724e-5
38,7.615124245895624e-5,2.8704,8.411065903958177e-5,2.1361,6.271419763808324e-5,3.7494,5.052389952546487e-5,-4.9947,1.966005513135460e-4,29.8156,5.961805813264820e-5,1.3938,2.8208642830736208e-2,8.046909550254837e-5,1.1777153994867842e-7,1.2741542494529022e-9,5.129736417582863e-5,1.6877,4.55,6.53,7.73,4.45,1.068190,0.896048,11.731086,281.823881,284.319576,7.573713,5.322189,3.6904139107223634e-3,3.063979664136916e-5
40,6.499750409584272e-5,4.5234,7.896641213421849e-5,4.3483,5.660146582735156e-5,5.8909,7.375711515895501e-5,3.7088,4.242145559921492e-5,31.1301,5.773637153132203e-5,3.7160,1.1279092742108728e-2,1.806494418819342e-5,4.709817681532275e-8,2.8576413925889347e-10,4.821856683246843e-5,3.2009,4.55,6.53,7.73,4.45,290.033381,2.824524,13.650449,3.681173,299.538985,6.877720,7.361187,1.859871942783802e-3,1.0895414300766767e-5
42,6.072544592065442e-5,2.1393,6.766267953088378e-5,2.3368,4.670244362373517e-5,7.9133,4.196572963796534e-5,2.8008,4.140363517414188e-5,1.1335,4.950142641363144e-5,5.2222,3.380757104521988e-3,2.769055295239171e-6,1.4119454086321738e-8,4.397721364784132e-11,4.370498265318535e-5,5.9836,4.55,6.53,7.73,4.45,1.073561,1.115478,20.696742,3.107670,7.598039,7.539093,7.941293,7.822199879144268e-4,2.9998327129367394e-6
44,5.869774600655335e-5,2.2826,7.064450947305844e-5,-0.0212,3.881968222537544e-5,6.9701,6.454143334933754e-5,3.9276,4.019069443680461e-5,4.0259,4.501616045580106e-5,3.2719,6.811318893142933e-4,8.982362950699034e-8,2.8455489966424926e-9,1.4197324003760247e-12,3.625558669049422e-5,4.3745,4.55,6.53,7.73,4.45,0.916591,4.639933,435.972235,3.736893,7.531172,7.528718,8.051915,2.345198275086767e-4,3.810893852110855e-7
46,5.473678699626822e-5,0.0005,6.772795480209113e-5,1.8904,3.401337451443262e-5,0.6087,3.510011032640111e-5,16.0831,3.447541092125470e-5,2.3056,4.265628990585843e-5,4.7842,8.070362493001625e-5,0e0,3.371639080780477e-10,0e0,3.581921374124910e-5,3.3195,4.55,6.53,7.73,4.45,334.872657,1.280203,330.278851,338.910641,6.663868,8.014783,11.167734,3.673891969448219e-5,0e0
48,5.869635717099576e-5,2.3324,6.506694587372287e-5,4.1355,3.780507953147724e-5,-2.8046,3.205970050465272e-5,2.8838,3.635484048058453e-5,1.2729,3.655740137746328e-5,4.8710,6.752868325590891e-6,0e0,2.8222285123182536e-11,0e0,3.138021208425963e-5,2.4155,4.55,6.53,7.73,4.45,1.039210,4.008718,770.607516,3.010274,8.273473,11.984935,11.340954,6.016306374785783e-6,0e0
50,4.966475953990034e-5,5.0393,5.700197779071950e-5,1.6649,3.823218761098480e-5,5.6085,3.112387806789004e-5,-13.1192,3.269356422042974e-5,4.3896,3.481670257794819e-5,3.8647,2.053451417544934e-7,0e0,8.579733080331632e-13,0e0,3.238781383047198e-5,-46.7568,4.55,6.53,7.73,4.45,362.805411,1.271555,618.464781,369.610179,6.873042,12.893096,375.386129,6.066060948655242e-7,0e0
52,4.797593550185450e-5,2.1283,6.087266248976039e-5,2.1948,3.020425745526435e-5,3.3221,5.419817355685081e-5,4.5328,3.049770893103990e-5,6.2179,3.131857723259365e-5,4.0755,0e0,0e0,0e0,0e0,2.038626847218256e-4,5.0787,4.55,6.53,7.73,4.45,1.067723,1.309982,738.923238,4.040222,9.391852,13.201721,10.898377,0e0,0e0
54,4.575935395191936e-5,2.1354,5.238548839724554e-5,4.7775,3.364421712090495e-5,8.5053,2.614219043575311e-5,21.1347,2.573652035690464e-5,3.0015,2.976316624600979e-5,6.7855,0e0,0e0,0e0,0e0,2.663835778584655e-5,53.6045,4.55,6.53,7.73,4.45,1.226872,4.681048,854.751167,397.523878,11.909292,13.912300,404.657545,0e0,0e0
56,4.432607565647256e-5,1.9523,5.099665283964207e-5,1.8590,2.203933572969002e-5,7.6627,2.476726055674979e-5,3.8936,2.728764773432657e-5,2.2693,2.435609996676857e-5,8.3540,0e0,0e0,0e0,0e0,2.797147264545716e-5,5.0287,4.55,6.53,7.73,4.45,0.867299,1.414614,686.304583,6.458719,15.490381,12.004398,13.478308,0e0,0e0
58,4.267613901403964e-5,1.5062,4.901895100561472e-5,1.6837,2.558629342027526e-5,-5.6274,2.274700878245312e-5,2.7387,2.373211733028962e-5,5.9431,2.208257961325271e-5,-2.7697,0e0,0e0,0e0,0e0,2.225751516985241e-5,6.8636,4.55,6.53,7.73,4.45,1.501415,1.176959,1089.600236,4.379342,17.994988,20.416702,13.393099,0e0,0e0
60,4.208171739538536e-5,1.8310,4.811898556428767e-5,1.5805,2.676118793259895e-5,2.7102,2.253447113567465e-5,2.5378,2.222942793593390e-5,5.7695,2.679795887850729e-5,-2.3449,0e0,0e0,0e0,0e0,2.207436698695906e-5,1.7477,4.55,6.53,7.73,4.45,1.466862,1.048893,1133.421894,4.597471,12.167239,16.497172,13.495010,0e0,0e0
62,4.014845829920131e-5,-2.8465,4.650238097523722e-5,1.8920,2.337535872248139e-5,-0.4629,2.090121606350823e-5,5.9797,1.957871136582251e-5,5.9288,2.387857505657959e-5,9.4720,0e0,0e0,0e0,0e0,2.099744184161444e-5,5.7380,4.55,6.53,7.73,4.45,450.800457,1.366410,882.591542,5.572227,15.809106,20.060654,13.766111,0e0,0e0
64,4.613017304579948e-5,1.2871,4.526909500008534e-5,1.5744,2.716393809642496e-5,4.1136,1.858000629933424e-5,7.0249,1.835862559593945e-5,-1.8424,1.974045135280608e-5,5.1822,0e0,0e0,0e0,0e0,1.834313127361060e-5,4.2542,4.55,6.53,7.73,4.45,1.464702,1.466683,912.055337,7.061960,12.468921,448.284886,15.445217,0e0,0e0
66,3.856518576353333e-5,7.1338,4.426913339861082e-5,1.2711,2.055470261491150e-5,24.2787,1.678035116575642e-5,3.6553,2.073941492206554e-5,-2.1786,2.030742079911796e-5,-9.7284,0e0,0e0,0e0,0e0,1.838274448863281e-5,2.8072,4.55,6.53,7.73,4.45,478.907088,1.389564,1398.296290,8.393166,13.062887,16.491060,21.806248,0e0,0e0
68,3.715968417923864e-5,-3.7106,4.355804959311785e-5,1.3798,1.301298360824609e-5,3.0540,1.663127312303486e-5,3.4057,1.961190222997617e-5,1.6587,2.651100239455574e-5,1.3821,0e0,0e0,0e0,0e0,1.684680797585825e-5,0.5224,4.55,6.53,7.73,4.45,494.315723,1.372927,1373.041926,7.317055,14.215260,479.850949,26.820639,0e0,0e0
70,4.301362605453729e-5,1.8254,4.250808991156962e-5,1.3419,1.878841432735897e-5,-1.2275,1.518049978990843e-5,3.3975,1.975163220048194e-5,4.8034,1.949825936161850e-5,15.4438,0e0,0e0,0e0,0e0,1.810237859332745e-5,0.5891,4.55,6.53,7.73,4.45,1.989749,1.399346,1214.033871,6.804344,23.059794,24.892714,18.713173,0e0,0e0
72,3.527086782089790e-5,7.6738,4.191922363514574e-5,0.7750,1.347759940496646e-5,6.5642,1.509234044370891e-5,-1.2708,1.709624708758605e-5,7.1720,1.705065897983750e-5,15.1499,0e0,0e0,0e0,0e0,1.656557238679231e-5,5.8003,4.55,6.53,7.73,4.45,522.501616,1.112104,1135.425537,7.789063,17.281485,503.224739,22.948637,0e0,0e0
74,3.475422099346941e-5,-5.8596,4.160256912801215e-5,1.0895,1.565599899957194e-5,-5.4407,1.572609665438781e-5,0.7132,1.618304316783758e-5,2.0038,1.279925590531628e-5,5.8953,0e0,0e0,0e0,0e0,1.540792559645158e-5,6.8204,4.55,6.53,7.73,4.45,537.521245,2.417238,1278.247086,8.393176,29.756042,29.087480,27.024593,0e0,0e0
76,4.132480201649146e-5,1.3160,4.070260368668510e-5,1.0024,1.561310823035173e-5,7.6608,1.480415689211253e-5,3.4135,1.619479275227547e-5,1.9589,1.453875368929928e-5,-1.9868,0e0,0e0,0e0,0e0,1.377626145733174e-5,-2.5464,4.55,6.53,7.73,4.45,1.556560,1.460808,1705.906509,7.934518,25.029696,528.133126,17.760131,0e0,0e0
78,3.357093309839124e-5,8.1994,4.051927739308144e-5,-5.0997,1.279696694059449e-5,6.8168,1.437471996989564e-5,4.5829,1.536975921199512e-5,3.1766,1.348642741042482e-5,-1.0131,0e0,0e0,0e0,0e0,1.647606911582980e-5,2.2404,4.55,6.53,7.73,4.45,566.098298,8.467366,1353.667998,6.820337,27.005188,36.624185,24.322927,0e0,0e0
80,3.348760296493503e-5,1.0256,4.638988529507134e-5,1.4402,1.310877351904043e-5,3.3297,1.316250010276587e-5,3.5638,1.492771394964946e-5,7.6375,1.492145974378262e-5,-2.0402,0e0,0e0,0e0,0e0,1.300701412387760e-5,10.7700,4.55,6.53,7.73,4.45,1.608933,1.337257,1598.699324,7.868807,27.813942,562.247339,14.806864,0e0,0e0
82,3.272096573713792e-5,1.6584,3.908599909763466e-5,7.5150,1.177464485540122e-5,5.5337,1.314916178467779e-5,1.9839,1.269774226548644e-5,2.5573,1.419231460695955e-5,4.6743,0e0,0e0,0e0,0e0,1.258623613688174e-5,2.5994,4.55,6.53,7.73,4.45,1.859502,8.229682,1302.218008,11.969958,22.415441,29.374277,35.888720,0e0,0e0
84,3.215987617186611e-5,2.0902,3.861935035027988e-5,-5.9124,1.145339820334701e-5,-7.0805,1.254063141660335e-5,2.9076,1.402490631889425e-5,4.0850,1.331339626462601e-5,1.3768,0e0,0e0,0e0,0e0,1.220782612462544e-5,-4.3621,4.55,6.53,7.73,4.45,2.028361,9.186517,1683.028549,9.974429,31.418448,1166.349652,19.361249,0e0,0e0
86,3.113213785923954e-5,1.7352,4.499549439523744e-5,-6.0570,1.393724258766241e-5,-19.4268,1.226950127796218e-5,5.1098,1.152067151877523e-5,0.2211,1.373454811944783e-5,-5.3983,0e0,0e0,0e0,0e0,1.396399731997164e-5,0.2962,4.55,6.53,7.73,4.45,1.569440,9.506469,1832.751169,10.123382,25.465918,41.681741,599.974203,0e0,0e0
88,3.088770280110134e-5,0.7921,4.446218154111772e-5,0.5026,1.799606380123822e-5,40.3562,1.113530770472329e-5,4.8144,1.395297396041965e-5,-5.1708,1.509456766814296e-5,2.9374,0e0,0e0,0e0,0e0,1.212400690153071e-5,11.9151,4.55,6.53,7.73,4.45,2.021147,2.329498,1869.294847,14.083147,32.437578,1238.073484,29.801960,0e0,0e0
