# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 2a5c0a1 (dirty)
# Timestamp: 2026-03-02T21:20:54Z
# N: 10000000  M: 3 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
11,1.564339929346713e-3,8.8762,1.553807000477848e-3,8.9117,1.567364151840908e-3,8.2145,1.474864330891399e-3,8.9799,1.548969610507473e-3,8.5323,1.518840021561212e-3,9.6994,1.6545797301502393e-2,8.101971544857726e-3,6.919057066108538e-8,1.2869766456918582e-7,1.383452375822779e-3,8.6247,4.55,6.54,7.73,4.45,0.085549,0.184890,1.033763,0.266956,0.382943,0.579275,0.590463,2.4278433644128316e-4,2.3497681237081468e-4
12,1.069225608403304e-3,8.5464,1.067459009574032e-3,8.6128,1.139901201338842e-3,8.3441,1.017111408087037e-3,8.4866,1.092829121583677e-3,8.3610,9.877326064834000e-4,8.4751,1.6578412012308447e-2,8.123328037427593e-3,6.932256165397773e-8,1.2908480429559065e-7,9.694001633034579e-4,8.7927,4.55,6.54,7.73,4.45,0.195047,0.109712,2.278738,0.104877,0.426894,0.194671,0.932476,3.8123312461484684e-4,2.4184180228026874e-4
13,7.661372469963821e-4,8.0442,7.567709399959041e-4,8.2121,7.807022961641026e-4,7.4650,7.259355264790706e-4,8.1787,7.704495968498502e-4,8.7356,7.482984731295614e-4,7.1262,1.659577517241634e-2,8.089549840754542e-3,6.938761354561717e-8,1.2859368910340793e-7,6.637531452238143e-4,8.5801,4.55,6.54,7.73,4.45,0.228747,0.385388,3.057234,0.697757,1.465334,1.047150,0.193869,7.128158569992788e-4,2.60485364907732e-4
14,5.751779131681344e-4,7.2851,5.668448998225134e-4,7.1542,6.411944257530986e-4,6.5243,5.415034168066131e-4,7.6801,5.573675853574315e-4,7.5940,5.702957030724963e-4,5.8320,1.6661926840453516e-2,8.081310632772887e-3,6.966770364331107e-8,1.285037893456071e-7,5.003759133370768e-4,7.1405,4.55,6.54,7.73,4.45,0.134756,0.221568,4.249473,0.922438,0.739863,2.211589,1.294678,5.419238971178473e-4,4.4587577672084236e-4
15,4.549158645641341e-4,6.3661,4.535825824288347e-4,6.3642,4.894965472479297e-4,6.4868,4.190303763975408e-4,7.2675,4.474762947390480e-4,5.6420,4.930058828983382e-4,6.0845,1.6586168558371733e-2,7.995577802717644e-3,6.935668736402e-8,1.2712989039298387e-7,3.982196109899258e-4,6.3656,4.55,6.54,7.73,4.45,0.189291,0.294515,2.726419,0.618643,1.321304,0.887965,1.230350,3.059055021639712e-4,5.005889091200109e-4
16,3.760188942077957e-4,5.8145,3.706191015598334e-4,5.9132,4.158147205454189e-4,4.9576,3.333278994892392e-4,6.4426,3.824253725947288e-4,4.5949,3.799043774558216e-4,5.4184,1.6611775977223485e-2,7.984199484182641e-3,6.946739433929449e-8,1.2698238679171536e-7,3.271302503114129e-4,7.3310,4.55,6.54,7.73,4.45,0.319910,0.241599,2.605739,0.369375,0.590992,0.734825,0.528548,3.2562129228506866e-4,6.573549795519666e-4
17,3.161545263328555e-4,5.0843,3.132879697419619e-4,5.4696,3.589280161059804e-4,2.4597,2.799905700835775e-4,5.8330,3.356488120180980e-4,4.8610,3.512254270954529e-4,5.0235,1.687980065005425e-2,7.941200099553661e-3,7.058510901659871e-8,1.2625811143486594e-7,2.516951373383372e-4,6.7595,4.55,6.54,7.73,4.45,0.240702,0.298114,8.152399,0.376456,2.420123,1.371437,0.883836,4.5059663540895147e-4,4.743267593564376e-4
18,2.787226303843266e-4,4.8417,2.685563541026691e-4,4.8826,3.597406833122582e-4,2.8944,2.364208000906846e-4,5.3240,2.872245413432136e-4,4.2547,2.826129518432715e-4,6.7853,1.7219150796829463e-2,8.028134926919431e-3,7.200070783170196e-8,1.276278145524257e-7,2.197037146775928e-4,4.3602,4.55,6.54,7.73,4.45,0.169918,0.300874,5.357117,0.978473,1.496411,5.471355,1.614887,8.201494110667391e-4,4.8367497690993545e-4
19,2.415240588094751e-4,4.7758,2.387908304321114e-4,4.1817,3.055628695604120e-4,4.6039,2.082367757572639e-4,4.4197,2.649255903411227e-4,4.3592,2.408272771360291e-4,5.4218,1.825142738418582e-2,8.033774070779112e-3,7.631293544916086e-8,1.2772870513459047e-7,1.974988800754266e-4,4.1042,4.55,6.54,7.73,4.45,0.251124,0.418183,5.770848,1.584023,0.600665,2.251612,2.040398,8.416881787090925e-4,4.531313028349783e-4
20,2.167250110929074e-4,4.2356,2.154583930643730e-4,4.0014,2.822664096471182e-4,7.1935,1.873132513045892e-4,4.0397,2.282910305357511e-4,6.0665,2.123965471022929e-4,2.6944,2.035347654694108e-2,7.786026323485941e-3,8.509677673938675e-8,1.2372586323777743e-7,1.769862376134244e-4,4.9965,4.55,6.54,7.73,4.45,0.344946,0.309598,2.459213,1.188797,1.311663,3.459327,2.804032,1.1527708677154152e-3,3.7270371757893984e-4
21,1.953924969281180e-4,3.6920,1.954591610348829e-4,3.9535,2.131896971135144e-4,11.2013,1.701232507997641e-4,3.4763,1.955607118439644e-4,4.5020,2.104493709437210e-4,3.3890,2.4400241121350086e-2,7.400972393360448e-3,1.020066414964128e-7,1.1766141073684865e-7,1.538073550831665e-4,4.6800,4.55,6.54,7.73,4.45,0.540206,0.260135,0.964141,0.333454,2.556001,6.802454,2.113398,1.816095581801377e-3,4.435148700039869e-4
22,1.817596870946822e-4,3.3827,1.784598138098164e-4,3.9753,1.655132210118899e-4,9.6671,1.587164658879685e-4,4.0535,1.842099183797865e-4,3.3355,1.807205234709369e-4,6.5408,3.1118150332193395e-2,7.1819110758542e-3,1.300770278296835e-7,1.141208122289301e-7,1.416058197945859e-4,3.6992,4.55,6.54,7.73,4.45,0.830974,0.224742,19.367163,0.725221,3.314795,5.404503,3.590983,2.7030843386570704e-3,2.7010627769433643e-4
23,1.675269003003618e-4,4.3082,1.631270692538740e-4,4.1684,1.373407578609299e-4,3.1393,1.414785238353715e-4,4.5346,1.680319183710471e-4,7.0025,1.562929941110349e-4,7.3562,4.149797057049851e-2,6.658981532741688e-3,1.7345752606621997e-7,1.057875735799648e-7,1.299875605434187e-4,5.0033,4.55,6.54,7.73,4.45,0.340914,0.475507,3.080661,0.922079,3.938567,11.557179,4.657015,3.944557815581823e-3,2.1173402521986866e-4
24,1.506942133422077e-4,4.1698,1.488609504061711e-4,3.4860,1.443838736486699e-4,-0.0473,1.303000584744269e-4,3.6854,1.358334330675797e-4,8.1877,1.312250447900765e-4,6.8468,5.575335936751636e-2,6.133737795680505e-3,2.3306103673644022e-7,9.742397164336965e-8,1.139059716146526e-4,3.2962,4.55,6.54,7.73,4.45,0.711929,0.469099,19.578017,0.388128,2.838688,2.976284,3.741333,4.531094326236487e-3,2.451286117334643e-4
25,1.407945934876101e-4,3.1720,1.410612499146699e-4,2.3507,1.376116469296891e-4,-1.2347,1.213283802849329e-4,2.3617,1.194386290985437e-4,5.5940,1.174819319027645e-4,2.2224,7.273556810480301e-2,5.697127203543571e-3,3.0408005928067e-7,9.048809097824742e-8,1.132973357495255e-4,2.5486,4.55,6.54,7.73,4.45,0.871192,1.113105,12.830501,2.299907,2.213636,6.816698,7.543345,4.498785452997511e-3,1.9643405617468694e-4
26,1.327282365690491e-4,3.1278,1.354947969997952e-4,3.6461,1.516978785051691e-4,4.0315,1.185486152423985e-4,4.1519,1.085869272001096e-4,3.6515,1.200574337605384e-4,2.7581,9.14672742044809e-2,4.951142184334234e-3,3.824308344489507e-7,7.862466720837147e-8,1.028606139259252e-4,6.5559,4.55,6.54,7.73,4.45,0.462614,0.305454,7.656905,1.258521,3.334360,4.362191,5.929285,3.91884126300402e-3,2.570701635486907e-4
27,1.248285399174005e-4,3.6056,1.225952923407741e-4,4.4036,1.178367449102653e-4,13.5461,1.034130986971640e-4,5.7917,1.037818435086396e-4,1.2413,1.056520160573856e-4,5.0497,1.101202485230982e-1,4.4097095968007455e-3,4.6046089600702916e-7,7.000242773714226e-8,8.803548918842533e-5,7.1195,4.55,6.54,7.73,4.45,0.546995,0.322659,23.180381,1.291837,2.206417,7.137076,1.156545,3.07707180826424e-3,3.528985978099524e-4
28,1.161288739845723e-4,3.6680,1.150955803297153e-4,2.9674,9.183139430937916e-5,4.4541,9.565203752741768e-5,3.5094,1.037057408940049e-4,1.1263,9.956975417904245e-5,-3.0432,1.2556413462591337e-1,3.8162782942571458e-3,5.250911016104852e-7,6.057679585939755e-8,7.900969596125608e-5,0.8430,4.55,6.54,7.73,4.45,1.297815,0.744865,23.822794,0.840391,7.004244,9.501842,5.807813,9.672407384232687e-4,3.2031797954233036e-4
29,1.094957953614581e-4,2.7471,1.102624325892552e-4,3.0888,1.004998445096745e-4,-2.5366,9.122623578937648e-5,3.8665,9.968823077259168e-5,5.2754,1.177877439525136e-4,-2.3623,1.3553701182603292e-1,3.129825659489568e-3,5.668633037936338e-7,4.96495563073864e-8,8.542342693392144e-5,-0.3953,4.55,6.54,7.73,4.45,0.961988,0.961779,6.951064,0.614121,7.007476,6.785636,4.336642,2.4051294082115785e-3,3.99783110541825e-4
30,1.056292771690900e-4,2.7722,1.034626936992286e-4,3.0135,1.002289554409153e-4,-1.2220,8.370826311178123e-5,3.3077,8.645080039677214e-5,6.7626,1.080236432153268e-4,7.7661,1.3977798962504853e-1,2.515738668764066e-3,5.846179342846864e-7,3.9929082459755666e-8,8.009440495573454e-5,5.6707,4.55,6.54,7.73,4.45,0.883561,0.802529,20.434594,2.110974,3.159309,4.853701,7.366430,3.271291689862667e-3,2.2718783626302517e-4
32,9.552966499419757e-5,3.2857,9.506301624684279e-5,2.9794,1.067302930911368e-4,-0.1290,7.751997180612735e-5,3.6373,7.146389479847814e-5,7.9063,8.036982552643346e-5,5.0570,1.2804242589486853e-1,1.3961082584406116e-3,5.355611573621436e-7,2.2156556658172868e-8,6.461914645321254e-5,2.7206,4.55,6.54,7.73,4.45,0.096867,0.930353,8.651040,1.974698,7.515678,2.979506,2.733846,4.142400594109009e-3,1.4434533350148523e-4
34,8.599669772680729e-5,2.9425,8.586336951327737e-5,3.2730,1.010416226471930e-4,4.0715,6.666705808023442e-5,5.2151,5.270902486164283e-5,4.4271,7.871809490744964e-5,2.3818,9.639846372616938e-2,6.541251050574372e-4,4.0319521784079087e-7,1.0382211412722355e-8,6.755512287078599e-5,3.8834,4.55,6.54,7.73,4.45,0.425321,0.180051,5.596874,2.623834,2.231047,6.555740,3.151004,2.6860985285349793e-3,1.1491025846068568e-4
36,8.033024865178511e-5,2.9716,7.839698955560105e-5,2.9190,8.397561131536147e-5,7.8540,5.702032241004975e-5,5.1101,5.506289643057658e-5,-1.0953,6.985127321641934e-5,4.7792,5.9377463837001605e-2,2.3813200131216842e-4,2.483408391406769e-7,3.779410760208039e-9,5.140898165329432e-5,9.3317,4.55,6.54,7.73,4.45,0.146807,0.530302,22.665304,3.863817,4.175540,9.661423,6.473795,1.4455099590445803e-3,2.5870133170533274e-5
38,7.289720074749131e-5,2.9327,7.299719690763875e-5,2.9167,6.528426557097456e-5,9.2928,5.017536440631112e-5,3.2393,5.601948859825230e-5,2.1086,6.034575931602604e-5,4.1191,2.987257913632781e-2,7.817696398298123e-5,1.249146453615306e-7,1.2428435960440018e-9,4.020454868163592e-5,1.2186,4.55,6.54,7.73,4.45,0.227725,0.183252,13.983141,1.474992,2.566400,3.435441,1.285059,1.5756255552851134e-3,3.564995112208361e-6
40,6.883069023482832e-5,2.2819,6.723075167246911e-5,2.5255,5.146892306425380e-5,9.2106,4.807483447646134e-5,2.6989,4.927378823359742e-5,0.8717,5.622564744426514e-5,6.3321,1.2066016526459646e-2,1.4004343871585554e-5,5.043841954084439e-8,2.2183359322592833e-10,4.821249064193540e-5,-1.3186,4.55,6.54,7.73,4.45,0.580960,0.912426,17.835379,7.516269,8.293941,2.216737,15.410364,1.3565159953105323e-3,4.432323883488706e-6
42,6.503083614922521e-5,2.0590,6.433086302819305e-5,2.2259,4.117513845140304e-5,14.5451,4.383643726086178e-5,5.9500,5.362845063612485e-5,2.5655,4.395745858596900e-5,2.1804,3.5255301779063136e-3,3.718889576354513e-6,1.47291364201212e-8,5.995424260085952e-11,4.294686823303257e-5,5.4209,4.55,6.54,7.73,4.45,0.442144,0.549520,26.245926,2.098057,4.823296,7.453124,6.848784,7.653166938631579e-4,4.201160930801435e-6
44,6.239760393200901e-5,2.2276,6.046434483582497e-5,2.0772,2.573446153212690e-5,10.3330,3.620542927178303e-5,4.0943,4.360325852918859e-5,4.6566,5.067668492198164e-5,1.9946,6.205048424044731e-4,0e0,2.591366821131326e-9,0e0,3.723629611969968e-5,9.1992,4.55,6.54,7.73,4.45,0.844278,0.861069,12.685132,5.550628,10.898776,8.380946,10.448240,1.6385338717879e-4,0e0
46,5.876441011331832e-5,2.7488,5.853108573964093e-5,1.5325,2.573446153212690e-5,-9.5605,3.638774886153779e-5,-0.6126,4.339176405363401e-5,2.5432,4.014488651565070e-5,4.0668,6.24629098933858e-5,0e0,2.607664150330671e-10,0e0,2.826237526739921e-5,-1.0908,4.55,6.54,7.73,4.45,0.446603,0.954546,8.125928,4.773359,9.030231,10.798102,16.370427,2.173624071511707e-5,0e0
48,5.536454066830501e-5,2.3120,5.656449459007441e-5,2.1866,3.900802590132920e-5,-4.9962,3.718331170140506e-5,2.8252,3.903621673698291e-5,0.4982,4.245892195047531e-5,-6.9670,1.9350701822811577e-6,0e0,8.081750681704735e-12,0e0,3.904606564289964e-5,-9.1353,4.55,6.54,7.73,4.45,0.338486,1.391713,1005.799289,1.975207,8.552431,3.816738,6.182258,2.1955462131813453e-6,0e0
50,5.336461746535600e-5,2.4312,5.343128157212097e-5,2.0393,3.169402104482997e-5,7.6553,3.234454459948046e-5,4.8854,4.249977061698544e-5,3.1597,5.367548594466251e-5,0.8192,0e0,0e0,0e0,0e0,4.136303172037222e-5,3.7418,4.55,6.54,7.73,4.45,0.665415,0.196005,23.175376,1.511041,1.530602,15.873086,16.205321,0e0,0e0
52,5.023140444740255e-5,2.8446,5.213133149020411e-5,2.4639,2.871424128847844e-5,-5.0325,3.057985211314673e-5,3.6360,3.439926672900816e-5,5.2134,4.108939077476279e-5,13.7325,0e0,0e0,0e0,0e0,3.361560435385822e-5,14.4613,4.55,6.54,7.73,4.45,0.953069,0.403841,1069.398539,3.604656,12.453984,9.909200,2.062094,0e0,0e0
54,4.783149660386375e-5,1.8147,4.859813383166086e-5,2.8166,3.846624776381074e-5,9.3364,2.812137089571079e-5,3.1543,3.477447031743970e-5,1.7754,3.164319634917958e-5,15.5339,0e0,0e0,0e0,0e0,2.371028619280261e-5,4.0772,4.55,6.54,7.73,4.45,1.233586,0.723935,1107.715122,1.358047,11.505748,20.878763,3.771277,0e0,0e0
56,4.696486321591917e-5,1.6055,4.696486321591918e-5,2.2995,2.031668015694229e-5,8.9869,2.720665352569047e-5,4.1792,3.220910427295138e-5,15.8720,2.310752706606968e-5,6.9993,0e0,0e0,0e0,0e0,2.890213455744761e-5,5.2598,4.55,6.54,7.73,4.45,0.714762,1.057223,9.748561,2.199332,24.536145,3.880853,19.689386,0e0,0e0
58,4.516493233326507e-5,2.1562,4.476494769267527e-5,1.7163,2.790157408220075e-5,-10.8376,2.422069565894086e-5,5.4520,1.972296598811859e-5,5.6542,2.464177056989565e-5,-1.4287,0e0,0e0,0e0,0e0,1.964810288085568e-5,15.3995,4.55,6.54,7.73,4.45,1.726638,0.347679,1189.623317,1.182322,4.939817,45.277798,20.151036,0e0,0e0
60,4.359832582428834e-5,1.3814,4.426496689193802e-5,1.9608,2.952690849475613e-5,-6.2814,2.254214520817549e-5,5.3130,2.650140817534886e-5,1.4839,2.427491129364297e-5,-1.3345,0e0,0e0,0e0,0e0,1.699108456813216e-5,8.7560,4.55,6.54,7.73,4.45,1.095687,0.887133,23.350911,4.124400,21.606483,6.725133,15.054275,0e0,0e0
62,4.313167707693358e-5,1.4303,4.193172315516418e-5,3.8461,3.440291173242228e-5,24.7768,2.028823361168667e-5,9.1727,1.877079839106118e-5,17.8886,2.576308141897567e-5,18.9891,0e0,0e0,0e0,0e0,1.467296577121807e-5,0.3361,4.55,6.54,7.73,4.45,1.501107,0.608678,1252.351142,8.351017,3.746654,21.695679,17.396198,0e0,0e0
64,4.163173467472183e-5,1.3121,3.909849861765308e-5,1.0074,1.327356436920230e-5,9.2869,1.676664811231891e-5,5.1744,1.487894607520755e-5,-10.8950,1.315337364259815e-5,-2.5613,0e0,0e0,0e0,0e0,1.680780217692911e-5,-13.1902,4.55,6.54,7.73,4.45,1.077926,1.657944,30.202792,3.823275,11.619992,30.532712,20.229619,0e0,0e0
66,4.139841030104444e-5,1.9027,4.063177307324732e-5,-0.4469,2.573446153212690e-5,10.1708,1.725821737051642e-5,-2.2279,2.638725425339681e-5,-17.7459,2.791067677399334e-5,-22.8647,0e0,0e0,0e0,0e0,2.216103126338812e-5,1.3461,4.55,6.54,7.73,4.45,1.208527,0.083248,2354.514478,11.452873,7.385294,38.489315,5.311200,0e0,0e0
68,3.929849093794798e-5,1.8849,3.963181147177282e-5,2.2179,9.752006475332300e-6,32.9827,1.793805428305211e-5,5.8935,2.547933236252237e-5,7.4385,2.630501953350280e-5,18.2462,0e0,0e0,0e0,0e0,1.613576674251791e-5,18.6605,4.55,6.54,7.73,4.45,0.799445,1.908245,1958.966347,4.156157,14.132654,13.540977,15.384361,0e0,0e0
70,3.916516272441805e-5,1.5783,3.806520496279610e-5,2.1231,9.752006475332300e-6,-0.0000,1.451090903187855e-5,2.9620,2.120077257462962e-5,17.8028,1.631688699339247e-5,15.2716,0e0,0e0,0e0,0e0,1.279864395929250e-5,8.1073,4.55,6.54,7.73,4.45,2.760808,1.609202,0.000000,3.123231,18.653494,39.158567,21.402529,0e0,0e0
72,3.756522416205885e-5,1.4692,3.729856773499897e-5,0.5398,9.752006475332300e-6,-20.7078,1.648205567447296e-5,-7.9195,1.531874839466623e-5,-1.1633,1.700165258124874e-5,9.9564,0e0,0e0,0e0,0e0,1.279864395929250e-5,-9.2479,4.55,6.54,7.73,4.45,1.159964,1.917929,1471.406371,8.201755,24.420409,7.771278,3.147382,0e0,0e0
74,3.759855621544132e-5,-0.4891,3.749856005529388e-5,-0.3291,1.733690040059075e-5,-31.7802,1.808246784365307e-5,2.2878,2.189719998994950e-5,-5.1984,1.237358171159951e-5,23.2048,0e0,0e0,0e0,0e0,1.654844030258516e-5,3.7928,4.55,6.54,7.73,4.45,1.844506,3.405132,2122.810616,4.438630,46.515441,3.011033,28.813816,0e0,0e0
76,3.806520496279609e-5,1.3019,3.763188826882381e-5,1.6566,2.302557084453460e-5,2207.8555,1.549358193554472e-5,11.3850,1.763014408566433e-5,8.5063,9.079335149330522e-6,5.3639,0e0,0e0,0e0,0e0,1.155140152355851e-5,5.0503,4.55,6.54,7.73,4.45,2.057400,1.907573,1561.269997,8.371055,16.435458,19.156819,17.445278,0e0,0e0
78,3.633193818690696e-5,2.5757,3.589862149293467e-5,3.0893,0.000000000000000e0,21.4777,1.340018158558239e-5,5.9240,1.750448628010471e-5,10.9188,1.074431186463116e-5,-12.0703,0e0,0e0,0e0,0e0,1.448853066057348e-5,2.6482,4.55,6.54,7.73,4.45,1.282851,0.943539,1601.675821,1.347106,42.651682,22.245220,3.558886,0e0,0e0
80,3.563196506587481e-5,2.8116,3.476533167793023e-5,2.0963,1.327356436920230e-5,-2325.9428,1.330971468869872e-5,-1.9108,1.332415195993815e-5,14.5298,1.237358171159951e-5,-1.8474,0e0,0e0,0e0,0e0,1.079291213103266e-5,3.9918,4.55,6.54,7.73,4.45,0.918932,0.961424,9.007083,1.176862,51.556196,13.930734,16.347580,0e0,0e0
82,3.386536623660318e-5,2.2462,3.406535855689808e-5,0.9543,1.814956760686844e-5,-14.6208,1.405597410957148e-5,-3.1498,1.217199377093374e-5,-12.4268,1.125227086251949e-5,7.7728,0e0,0e0,0e0,0e0,1.311218364738829e-5,-32.2634,4.55,6.54,7.73,4.45,0.377612,2.925751,17.575132,12.758127,11.056315,28.952339,35.678327,0e0,0e0
84,3.373203802307324e-5,0.4154,3.396536239675063e-5,0.3300,1.896223481314614e-5,7.5309,1.437276191926850e-5,2.5190,1.804251406728957e-5,-9.1161,1.023635286674283e-5,-24.5503,0e0,0e0,0e0,0e0,2.371143891224414e-5,-7.0144,4.55,6.54,7.73,4.45,2.264196,0.621397,2429.075194,6.572407,61.886751,9.925241,5.573894,0e0,0e0
86,3.353204570277834e-5,0.2129,3.379870212983822e-5,0.4240,1.516978785051691e-5,-37.8935,1.323758152305893e-5,6.3364,1.512318237333752e-5,2.4245,2.019050629021436e-5,-31.8821,0e0,0e0,0e0,0e0,1.549600745246952e-5,25.3636,4.55,6.54,7.73,4.45,2.387209,1.692732,1756.530131,15.898836,3.059586,21.318199,30.977144,0e0,0e0
88,3.356537775616083e-5,0.3072,3.363204186292580e-5,-0.2164,4.578025262030996e-5,49.9305,1.240314830198288e-5,2.9497,1.705318007703846e-5,5.7884,2.148862372926231e-5,27.6060,0e0,0e0,0e0,0e0,1.314445979175109e-5,9.8183,4.55,6.54,7.73,4.45,2.473458,1.472231,2574.468526,8.395171,4.986962,1787.344697,27.378169,0e0,0e0
