# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 5b07174 (dirty)
# Timestamp: 2026-02-24T22:17:45Z
# N: 10000000  M: 8 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.06666666666666667  tmax: 100  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
11,1.575166666666667e-3,8.9533,1.567277777777778e-3,8.8787,1.498277777777778e-3,9.2632,1.507055555555555e-3,9.1313,1.499555555555556e-3,9.1124,1.527111111111111e-3,9.0286,7.860967226867553e-2,2.6483367999158287e-3,3.2783660168443434e-7,4.190966542192997e-8,1.485500000000000e-3,9.3138,4.55,6.53,7.73,4.45,0.206077,0.132682,0.189492,0.131711,0.220356,0.186045,0.132344,1.5260357977528172e-3,1.896091010397743e-4
12,1.073888888888889e-3,8.5671,1.075388888888889e-3,8.3755,9.994444444444445e-4,8.7808,1.018111111111111e-3,8.7395,1.015944444444445e-3,8.6276,1.040222222222222e-3,8.6539,7.201963372150398e-2,2.36923279986174e-3,3.003560907365376e-7,3.7489187489917255e-8,9.962222222222221e-4,8.5862,4.55,6.53,7.73,4.45,0.209827,0.179494,0.267542,0.090598,0.205523,0.149178,0.193837,1.3533976649201947e-3,1.486263624458029e-4
13,7.701111111111112e-4,7.9737,7.786111111111111e-4,7.9448,7.195555555555556e-4,7.8124,7.262777777777778e-4,7.9201,7.294444444444445e-4,7.9186,7.412222222222222e-4,7.8364,6.602986081589295e-2,1.9600280242819033e-3,2.753694467070753e-7,3.101700984754902e-8,7.251111111111111e-4,8.0245,4.55,6.53,7.73,4.45,0.505152,0.182848,0.338543,0.330319,0.179395,0.319621,0.367231,1.0166720100179614e-3,4.391952729625799e-5
14,5.808333333333334e-4,7.2477,5.829444444444445e-4,7.3960,5.473333333333334e-4,7.2083,5.529444444444444e-4,7.2087,5.518333333333332e-4,7.1998,5.686111111111111e-4,7.1014,6.0760851060038604e-2,1.760640303217804e-3,2.53392339693769e-7,2.78678646977151e-8,5.367222222222223e-4,7.6690,4.55,6.53,7.73,4.45,0.467542,0.298435,0.354362,0.392385,0.431312,0.461410,0.241540,1.8161591056907924e-3,1.408056997884657e-4
15,4.585000000000000e-4,6.4693,4.586666666666666e-4,6.4268,4.296111111111111e-4,6.4915,4.336111111111111e-4,6.7573,4.357777777777778e-4,6.7295,4.459444444444444e-4,6.5193,5.5000764259425065e-2,1.520927845700712e-3,2.2937724919201658e-7,2.406809361933627e-8,4.188888888888889e-4,6.6893,4.55,6.53,7.73,4.45,0.518595,0.363060,0.436782,0.663429,0.637384,0.431767,0.405758,1.1002960461454262e-3,1.2695953047776705e-4
16,3.771111111111111e-4,5.5811,3.795555555555556e-4,6.0211,3.548333333333333e-4,5.6849,3.521666666666666e-4,5.8921,3.521111111111111e-4,5.9008,3.679444444444444e-4,6.0673,4.98106049252397e-2,1.426375670500352e-3,2.0772406556259617e-7,2.2577758317729226e-8,3.433888888888889e-4,5.7448,4.55,6.53,7.73,4.45,0.614452,0.630706,0.554997,0.595687,0.518785,0.637804,0.407985,1.5239229679290106e-3,1.720155538383044e-4
17,3.233333333333334e-4,5.1268,3.146666666666667e-4,5.6405,3.010000000000000e-4,5.9011,2.998888888888889e-4,5.1015,3.012222222222223e-4,5.3760,3.050555555555556e-4,5.7591,4.538735881706214e-2,1.2187460965046371e-3,1.8928054837394894e-7,1.9292741287990874e-8,2.923888888888889e-4,5.2207,4.55,6.53,7.73,4.45,0.522412,0.826445,0.782960,0.480610,0.848003,0.899480,0.768279,1.3467400124593278e-3,1.4800074425229545e-4
18,2.788333333333334e-4,5.1647,2.722777777777778e-4,4.6227,2.506666666666667e-4,5.8976,2.607777777777777e-4,5.4888,2.565555555555556e-4,5.7595,2.621111111111111e-4,4.9312,4.090706464410233e-2,1.0692031577519195e-3,1.7060025282845658e-7,1.6938830610721134e-8,2.525000000000000e-4,5.2838,4.55,6.53,7.73,4.45,0.797653,0.607636,0.881952,0.740199,1.056283,0.777430,0.772361,9.825566453016347e-4,1.5106051123259728e-4
19,2.426111111111111e-4,4.9105,2.433333333333334e-4,4.3319,2.168333333333333e-4,4.6537,2.210000000000000e-4,5.1693,2.186666666666667e-4,4.7694,2.318888888888889e-4,4.1575,3.704841983712722e-2,8.946648991578995e-4,1.5450310927078755e-7,1.4168928040783041e-8,2.179444444444444e-4,5.3984,4.55,6.53,7.73,4.45,0.578105,0.554004,1.164231,0.303357,1.038326,0.790382,1.095201,1.1346153545539104e-3,8.513068601226019e-5
20,2.152777777777778e-4,4.0549,2.167222222222222e-4,4.7579,1.961666666666667e-4,4.0876,1.986111111111111e-4,4.6636,1.995555555555555e-4,4.1056,2.105555555555555e-4,4.1928,3.315251997755336e-2,7.908993804962951e-4,1.3826848319924498e-7,1.2512202470552382e-8,1.900000000000000e-4,4.1960,4.55,6.53,7.73,4.45,1.047287,1.289311,0.569997,0.980557,1.291084,1.357604,0.961094,8.234563894162375e-4,1.1627337658579651e-4
21,1.980555555555556e-4,3.4024,1.917777777777778e-4,4.4338,1.767222222222222e-4,4.5994,1.750000000000000e-4,4.9631,1.780555555555555e-4,4.8114,1.880000000000000e-4,4.5651,2.9730447133214544e-2,6.326532243484292e-4,1.239929072566746e-7,1.0007511273636464e-8,1.766666666666667e-4,3.9736,4.55,6.53,7.73,4.45,0.737683,1.135041,0.693776,0.751977,1.673489,1.069431,1.228806,8.815601792927323e-4,1.103752838876929e-4
22,1.830555555555556e-4,3.4157,1.754444444444444e-4,3.5819,1.575555555555556e-4,4.4171,1.567777777777778e-4,4.0335,1.586666666666667e-4,4.8287,1.693888888888889e-4,4.4891,2.6658287129268328e-2,5.144300019658727e-4,1.1118610038702396e-7,8.143934401716015e-9,1.572222222222222e-4,4.8023,4.55,6.53,7.73,4.45,0.967426,0.951714,1.550740,0.814516,1.083353,1.534627,0.876464,5.886931922847457e-4,9.241121572135366e-5
23,1.695555555555556e-4,3.0225,1.629444444444445e-4,3.6697,1.445555555555555e-4,4.2037,1.456666666666667e-4,3.7040,1.429444444444445e-4,4.3458,1.532777777777778e-4,4.7015,2.36111260866187e-2,4.7282911917290665e-4,9.846998380194014e-8,7.484587162049203e-9,1.420000000000000e-4,4.2038,4.55,6.53,7.73,4.45,1.578690,1.207566,1.164402,1.667681,1.663604,0.853878,0.923224,6.598974806007745e-4,9.440010295220368e-5
24,1.605000000000000e-4,3.6883,1.495555555555556e-4,3.2158,1.312222222222222e-4,4.1457,1.334444444444445e-4,4.1873,1.313333333333333e-4,3.3351,1.380555555555555e-4,3.8691,2.0548681654796078e-2,3.383777511435831e-4,8.570120542845901e-8,5.35748286789134e-9,1.309444444444445e-4,4.4408,4.55,6.53,7.73,4.45,1.371430,1.695043,1.461416,0.743212,0.709744,1.494802,0.901197,7.840112883450775e-4,5.6894745200713685e-5
25,1.453888888888889e-4,4.3026,1.425000000000000e-4,2.7546,1.216111111111111e-4,4.4206,1.223333333333333e-4,3.8743,1.243888888888889e-4,3.8060,1.304444444444444e-4,3.6414,1.8516636268917638e-2,3.304317499053997e-4,7.722184339404681e-8,5.231151814634764e-9,1.180000000000000e-4,4.1664,4.55,6.53,7.73,4.45,1.018431,1.420157,1.485146,1.098059,0.820326,1.454623,1.210541,7.813301722869336e-4,5.060059894327673e-5
26,1.351111111111111e-4,3.3781,1.339444444444445e-4,3.8477,1.099444444444444e-4,4.4148,1.142777777777778e-4,4.6250,1.127777777777778e-4,4.1436,1.193333333333333e-4,4.6408,1.561191614640194e-2,2.2344404641270126e-4,6.510919097935223e-8,3.535059449555085e-9,1.108333333333333e-4,3.9570,4.55,6.53,7.73,4.45,1.186192,1.198310,2.374167,1.213969,1.123123,1.677591,1.730466,6.764273512425358e-4,6.754494577204221e-5
27,1.276666666666667e-4,2.2194,1.228888888888889e-4,4.1938,1.026111111111111e-4,3.5201,1.023888888888889e-4,4.4703,1.060555555555555e-4,3.6683,1.091111111111111e-4,4.0744,1.3454463092155238e-2,1.8598299334938496e-4,5.610987613323962e-8,2.9443172175867924e-9,1.013333333333333e-4,3.4438,4.55,6.53,7.73,4.45,1.956921,1.469547,2.190308,1.657229,1.264412,1.428967,2.133727,8.844969737968483e-4,7.118753222129012e-5
28,1.244444444444444e-4,3.2509,1.146666666666667e-4,2.3342,9.650000000000000e-5,4.3523,9.683333333333333e-5,3.1470,9.844444444444444e-5,4.8373,1.026111111111111e-4,3.0694,1.1580363814822725e-2,1.880623290406867e-4,4.830008292431478e-8,2.978813993128279e-9,9.755555555555555e-5,3.3368,4.55,6.53,7.73,4.45,2.348680,2.100969,1.726213,2.695859,1.405296,1.819972,3.140044,5.846824446995529e-4,4.796024854868232e-5
29,1.136666666666667e-4,4.3781,1.130555555555555e-4,1.6173,8.783333333333332e-5,4.1945,9.150000000000000e-5,2.8645,8.922222222222224e-5,4.1244,9.777777777777778e-5,4.1253,9.822542617084398e-3,1.1114555812873941e-4,4.0965717486961316e-8,1.7651026954588184e-9,8.994444444444444e-5,3.6173,4.55,6.53,7.73,4.45,1.396413,1.413189,1.543450,2.933096,2.312110,2.874758,2.422791,5.425220036134313e-4,4.40735183668095e-5
30,1.070000000000000e-4,4.0285,1.084444444444444e-4,3.1352,8.350000000000001e-5,4.2117,8.772222222222222e-5,3.3012,8.538888888888889e-5,4.3573,8.899999999999999e-5,3.6443,8.152063370816122e-3,8.335813911280115e-5,3.400706858004466e-8,1.3237662657097953e-9,8.611111111111111e-5,2.9818,4.55,6.53,7.73,4.45,1.773869,1.922512,1.286760,2.285567,1.199336,1.704721,2.310557,6.363655647607202e-4,3.765881845471577e-5
32,9.322222222222221e-5,2.8835,9.688888888888890e-5,3.3785,7.138888888888889e-5,4.2915,7.777777777777778e-5,4.4525,7.199999999999999e-5,4.3869,8.172222222222223e-5,2.8179,5.356732761502696e-3,3.951751944732637e-5,2.234303931902836e-8,6.247298049953162e-10,7.766666666666667e-5,3.7732,4.55,6.53,7.73,4.45,1.677726,1.474196,0.777561,2.433699,0.826064,1.651357,1.264388,4.222260156796153e-4,1.759497865370252e-5
34,8.933333333333333e-5,1.7240,8.777777777777778e-5,3.0881,6.383333333333333e-5,3.3327,6.638888888888889e-5,3.8803,6.488888888888889e-5,2.9862,7.461111111111112e-5,3.3447,3.39246453822171e-3,2.1746337919087875e-5,1.4151371733895644e-8,3.4399881015965596e-10,6.800000000000000e-5,4.6677,4.55,6.53,7.73,4.45,1.252145,0.678862,1.295553,1.678622,0.694878,1.344041,1.224384,5.076620306291844e-4,1.5618953826566262e-5
36,8.422222222222224e-5,3.2918,8.077777777777777e-5,2.4728,5.866666666666667e-5,2.5876,6.188888888888889e-5,3.2754,6.038888888888888e-5,3.1924,6.711111111111110e-5,3.1530,2.002204542200537e-3,1.3865026025142995e-5,8.351651884227321e-9,2.197383661751358e-10,5.900000000000000e-5,3.6345,4.55,6.53,7.73,4.45,1.352665,1.049333,1.168354,1.137896,1.807083,1.873888,1.670666,2.09742659219958e-4,1.2351915954290165e-5
38,7.438888888888889e-5,3.2121,7.650000000000000e-5,2.9001,5.527777777777778e-5,1.6909,5.533333333333334e-5,3.4269,5.433333333333333e-5,3.6469,6.261111111111112e-5,3.0075,9.612929489682362e-4,1.993588619001292e-6,4.008955673735841e-9,3.1795164654491825e-11,5.555555555555556e-5,3.6983,4.55,6.53,7.73,4.45,1.220126,1.209272,1.334087,2.027233,2.337529,1.516291,2.115361,1.7934974203031638e-4,5.274539702446115e-6
40,7.111111111111109e-5,2.3910,6.933333333333333e-5,3.0684,5.366666666666666e-5,4.6864,5.166666666666666e-5,4.1308,4.983333333333334e-5,2.2239,5.727777777777778e-5,4.3398,3.6799062726868557e-4,3.9990480158486215e-6,1.5349669241451884e-9,6.39865440891568e-11,4.855555555555556e-5,4.0390,4.55,6.53,7.73,4.45,1.044175,0.723419,2.229371,1.475344,2.056286,3.179460,3.106196,9.301315112013179e-5,6.927781683633947e-6
42,6.600000000000001e-5,2.9336,6.561111111111112e-5,2.4023,4.372222222222222e-5,5.3109,4.500000000000000e-5,5.4289,4.861111111111112e-5,3.5055,5.038888888888889e-5,4.0016,1.0087517184134904e-4,0e0,4.208402801393826e-10,0e0,4.538888888888889e-5,3.9221,4.55,6.53,7.73,4.45,1.443295,1.486393,1.102328,3.007857,3.634736,2.207322,3.621984,3.352063314625898e-5,0e0
44,6.183333333333332e-5,2.5271,6.183333333333334e-5,1.9655,4.166666666666667e-5,2.7647,3.988888888888889e-5,4.3695,4.216666666666667e-5,5.2540,4.733333333333333e-5,2.1366,1.1924879737287907e-5,0e0,4.9781797455944724e-11,0e0,4.027777777777778e-5,3.3979,4.55,6.53,7.73,4.45,0.953223,1.531485,1.807932,2.615767,2.389481,2.443953,3.952778,1.3244700848345822e-5,0e0
46,5.883333333333334e-5,1.5814,6.000000000000000e-5,1.0565,3.855555555555555e-5,4.7491,3.688888888888888e-5,2.4645,3.827777777777778e-5,1.4693,4.572222222222223e-5,2.4158,3.933477071416253e-6,0e0,1.638414472963587e-11,0e0,3.888888888888889e-5,1.4391,4.55,6.53,7.73,4.45,1.281717,2.699532,2.404330,3.033310,3.463079,3.250253,3.917115,6.812982178578431e-6,0e0
48,5.772222222222221e-5,1.8107,5.905555555555555e-5,1.7741,3.388888888888888e-5,4.8902,3.583333333333333e-5,3.2442,3.955555555555556e-5,4.7592,4.261111111111110e-5,3.8828,1.966552868807325e-6,0e0,8.183604387805966e-12,0e0,3.783333333333333e-5,4.4693,4.55,6.53,7.73,4.45,2.629063,2.318460,3.564565,3.442350,1.380266,2.756316,4.046860,5.203009830924812e-6,0e0
50,5.455555555555555e-5,1.4863,5.572222222222223e-5,3.4746,3.144444444444444e-5,1.6071,3.222222222222222e-5,5.5272,3.138888888888889e-5,8.4846,3.888888888888888e-5,4.4840,0e0,0e0,0e0,0e0,3.227777777777778e-5,5.5206,4.55,6.53,7.73,4.45,1.512194,2.123952,3.586426,2.733564,3.702067,3.314967,4.564601,0e0,0e0
52,5.438888888888889e-5,1.6384,5.138888888888889e-5,3.3999,3.177777777777777e-5,1.9047,2.872222222222222e-5,1.6652,2.816666666666667e-5,1.9577,3.561111111111111e-5,3.1538,0e0,0e0,0e0,0e0,3.033333333333333e-5,2.8825,4.55,6.53,7.73,4.45,2.093277,1.841651,3.984790,4.224313,2.983775,3.545202,5.516929,0e0,0e0
54,5.122222222222222e-5,2.1211,4.888888888888890e-5,1.5924,2.922222222222222e-5,7.5758,3.022222222222222e-5,2.6873,2.911111111111111e-5,2.2179,3.444444444444445e-5,5.4390,0e0,0e0,0e0,0e0,2.888888888888889e-5,4.3337,4.55,6.53,7.73,4.45,1.472352,2.523502,3.930433,3.372800,4.512952,3.507953,2.997855,0e0,0e0
56,5.027777777777778e-5,2.0461,4.844444444444444e-5,1.1690,2.400000000000000e-5,5.9016,2.600000000000000e-5,3.2708,2.594444444444445e-5,5.5986,2.911111111111111e-5,3.9704,0e0,0e0,0e0,0e0,2.583333333333333e-5,5.3841,4.55,6.53,7.73,4.45,2.087874,1.725848,3.582869,5.639434,4.379601,5.509415,4.207249,0e0,0e0
58,4.761111111111111e-5,2.1606,4.688888888888889e-5,2.5344,2.366666666666667e-5,-0.7289,2.688888888888889e-5,3.4841,2.383333333333333e-5,1.0106,2.988888888888889e-5,2.4219,0e0,0e0,0e0,0e0,2.383333333333333e-5,3.7908,4.55,6.53,7.73,4.45,2.317385,2.229646,5.134061,5.396814,5.005100,4.228056,2.435426,0e0,0e0
60,4.666666666666666e-5,1.6915,4.438888888888889e-5,2.2498,2.461111111111111e-5,0.8569,2.305555555555555e-5,4.7574,2.505555555555556e-5,2.0241,2.677777777777778e-5,5.1571,0e0,0e0,0e0,0e0,2.266666666666666e-5,1.8006,4.55,6.53,7.73,4.45,2.695322,2.101968,6.114563,7.123820,7.014926,5.960039,3.478715,0e0,0e0
62,4.500000000000000e-5,2.8578,4.350000000000000e-5,1.4693,2.300000000000000e-5,6.7755,2.294444444444445e-5,1.7669,2.227777777777778e-5,7.5923,2.516666666666667e-5,2.1978,0e0,0e0,0e0,0e0,2.244444444444445e-5,1.3982,4.55,6.53,7.73,4.45,1.948964,2.183863,6.156777,5.800776,4.227539,5.019471,5.458436,0e0,0e0
64,4.255555555555555e-5,1.5786,4.233333333333334e-5,0.6188,1.977777777777777e-5,3.4220,2.177777777777778e-5,1.9975,1.961111111111111e-5,2.6604,2.494444444444444e-5,4.5452,0e0,0e0,0e0,0e0,2.166666666666667e-5,4.3169,4.55,6.53,7.73,4.45,2.053070,3.002996,4.808880,7.284406,3.132388,6.419159,6.293604,0e0,0e0
66,4.283333333333334e-5,-0.6820,4.266666666666666e-5,-0.0000,2.066666666666667e-5,-0.8236,2.155555555555556e-5,2.4448,2.050000000000000e-5,3.9675,2.183333333333334e-5,4.4787,0e0,0e0,0e0,0e0,1.961111111111111e-5,3.5700,4.55,6.53,7.73,4.45,1.726749,2.398173,4.516210,5.320138,5.183365,6.852262,5.360646,0e0,0e0
68,4.344444444444444e-5,0.8934,4.233333333333334e-5,2.7650,2.027777777777778e-5,4.4866,2.022222222222223e-5,2.4516,1.738888888888889e-5,2.3846,2.177777777777778e-5,0.6991,0e0,0e0,0e0,0e0,1.944444444444444e-5,3.1243,4.55,6.53,7.73,4.45,3.233073,2.676717,5.452838,7.953772,6.655774,5.318995,11.693081,0e0,0e0
70,4.172222222222222e-5,2.9390,3.933333333333333e-5,1.9838,1.811111111111111e-5,7.9279,2.005555555555556e-5,5.5061,1.911111111111111e-5,-3.3044,2.138888888888889e-5,3.2725,0e0,0e0,0e0,0e0,1.788888888888889e-5,4.5867,4.55,6.53,7.73,4.45,1.712522,4.011741,6.601742,4.523774,8.426409,7.974963,10.717322,0e0,0e0
72,3.994444444444444e-5,2.0205,4.000000000000000e-5,0.5120,1.616666666666667e-5,3.7185,1.727777777777777e-5,8.1309,1.911111111111111e-5,8.4521,1.983333333333333e-5,4.8995,0e0,0e0,0e0,0e0,1.705555555555556e-5,0.3369,4.55,6.53,7.73,4.45,2.560614,1.930905,5.866950,7.385900,8.800494,7.839587,7.893574,0e0,0e0
74,3.944444444444445e-5,1.0435,3.877777777777778e-5,2.2779,1.633333333333334e-5,2.0919,1.600000000000000e-5,5.6428,1.511111111111111e-5,9.6514,1.866666666666667e-5,2.3528,0e0,0e0,0e0,0e0,1.772222222222222e-5,2.8806,4.55,6.53,7.73,4.45,2.281798,2.945344,7.123752,3.265978,13.712837,7.954089,10.015148,0e0,0e0
76,3.883333333333334e-5,1.5286,3.761111111111111e-5,2.2420,1.527777777777778e-5,2.9549,1.483333333333333e-5,5.8344,1.472222222222222e-5,0.4213,1.861111111111111e-5,2.5727,0e0,0e0,0e0,0e0,1.577777777777778e-5,8.0629,4.55,6.53,7.73,4.45,3.717810,1.915781,4.691509,10.801069,7.233238,7.329349,8.690564,0e0,0e0
78,3.788888888888889e-5,1.9443,3.655555555555556e-5,1.0507,1.511111111111111e-5,6.1289,1.372222222222222e-5,4.8122,1.494444444444444e-5,-1.8674,1.744444444444445e-5,6.0300,0e0,0e0,0e0,0e0,1.433333333333333e-5,1.3977,4.55,6.53,7.73,4.45,3.538057,3.068324,5.382432,7.874984,11.003315,8.238785,9.525859,0e0,0e0
80,3.694444444444444e-5,0.8295,3.661111111111111e-5,0.1217,1.305555555555556e-5,3.5332,1.311111111111111e-5,0.6529,1.544444444444444e-5,5.2341,1.594444444444445e-5,1.9576,0e0,0e0,0e0,0e0,1.522222222222222e-5,1.4200,4.55,6.53,7.73,4.45,2.447368,2.540979,7.803241,10.802710,14.057774,6.321670,11.285112,0e0,0e0
82,3.711111111111111e-5,-0.0000,3.644444444444445e-5,0.9438,1.383333333333333e-5,5.3990,1.350000000000000e-5,-0.0000,1.311111111111111e-5,6.8881,1.661111111111111e-5,-2.2238,0e0,0e0,0e0,0e0,1.383333333333334e-5,8.0765,4.55,6.53,7.73,4.45,3.481334,2.156343,9.216590,10.079185,4.813711,7.409083,11.253941,0e0,0e0
84,3.694444444444444e-5,2.9286,3.577777777777778e-5,2.2348,1.144444444444444e-5,6.9537,1.311111111111111e-5,2.6756,1.305555555555556e-5,-1.5716,1.683333333333333e-5,3.5136,0e0,0e0,0e0,0e0,1.250000000000000e-5,2.7889,4.55,6.53,7.73,4.45,3.500448,2.725611,8.002568,14.094393,8.612111,8.842350,15.542925,0e0,0e0
86,3.461111111111111e-5,2.0524,3.455555555555556e-5,2.6147,1.172222222222222e-5,0.8430,1.266666666666667e-5,-1.0794,1.361111111111111e-5,2.0610,1.527777777777778e-5,5.5992,0e0,0e0,0e0,0e0,1.294444444444444e-5,1.9545,4.55,6.53,7.73,4.45,2.033056,2.397727,5.119708,8.258255,4.912562,13.343012,5.608989,0e0,0e0
88,3.522222222222222e-5,0.0707,3.366666666666667e-5,0.2127,1.122222222222222e-5,0.4190,1.344444444444444e-5,3.6179,1.244444444444445e-5,10.9534,1.477777777777778e-5,1.2988,0e0,0e0,0e0,0e0,1.194444444444444e-5,3.5370,4.55,6.53,7.73,4.45,3.042638,3.628950,14.863106,8.729561,12.415374,9.358838,13.941167,0e0,0e0
