# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 5b07174 (dirty)
# Timestamp: 2026-02-24T19:28:43Z
# N: 10000000  M: 2 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.06666666666666667  tmax: 100  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
11,1.560888888888889e-3,8.7615,1.568222222222222e-3,8.8893,1.480222222222222e-3,9.2486,1.508444444444444e-3,9.1103,1.523333333333333e-3,9.0154,1.550000000000000e-3,9.0377,7.827684777697361e-2,2.631463489371712e-3,3.280377712433951e-7,4.134100160493152e-8,1.477555555555556e-3,9.3418,4.56,6.54,7.73,4.45,0.051369,0.139064,0.196947,0.151529,0.264867,0.014738,0.041417,3.3806970646801937e-4,3.262320253145049e-4
12,1.088888888888889e-3,8.4115,1.077555555555556e-3,8.3342,9.944444444444445e-4,8.9087,1.023333333333333e-3,8.6856,1.029777777777778e-3,8.8434,1.056444444444444e-3,8.7729,7.10272337685463e-2,2.324883546862537e-3,2.9767007660398574e-7,3.652092879763378e-8,9.933333333333335e-4,8.3039,4.56,6.54,7.73,4.45,0.084551,0.113689,0.349127,0.064190,0.166713,0.021759,0.095579,1.5266837673031525e-4,1.4510685635946326e-4
13,7.731111111111111e-4,7.9018,7.817777777777777e-4,7.9870,7.033333333333334e-4,7.7052,7.302222222222222e-4,7.4966,7.277777777777778e-4,8.0120,7.448888888888889e-4,7.8047,6.477675505811362e-2,1.9241113716753776e-3,2.714578684548391e-7,3.0222156463581874e-8,7.384444444444443e-4,7.9935,4.56,6.54,7.73,4.45,0.560346,0.023843,0.025091,0.387451,0.191782,0.019444,0.058266,4.341380715372767e-4,4.755771719428437e-6
14,5.922222222222223e-4,7.3105,5.822222222222223e-4,7.4392,5.491111111111111e-4,6.8697,5.742222222222223e-4,6.7108,5.553333333333334e-4,6.6364,5.788888888888889e-4,6.8655,5.876934497144206e-2,1.6491732919637913e-3,2.462714913899857e-7,2.5902662776592075e-8,5.364444444444444e-4,7.8645,4.56,6.54,7.73,4.45,0.127622,0.086764,0.290323,0.321188,0.342545,0.099169,0.082488,7.778758960437435e-4,4.4466151017014165e-5
15,4.582222222222222e-4,6.3337,4.591111111111111e-4,6.3557,4.302222222222222e-4,6.4256,4.517777777777778e-4,7.3204,4.526666666666666e-4,6.4370,4.557777777777778e-4,6.5342,5.437906170388717e-2,1.6022289043933749e-3,2.2787515925574597e-7,2.5168079461663886e-8,4.206666666666666e-4,6.9777,4.56,6.54,7.73,4.45,0.578259,0.132466,0.334912,0.236624,0.341412,0.384604,0.040583,6.844186227179319e-4,6.540792835523662e-5
16,3.880000000000000e-4,5.6927,3.808888888888889e-4,6.3903,3.575555555555556e-4,5.3749,3.522222222222222e-4,6.4711,3.613333333333334e-4,6.1644,3.742222222222222e-4,6.3896,4.885159166971698e-2,1.3743869410207806e-3,2.0468415403052303e-7,2.1587935538051177e-8,3.366666666666666e-4,6.2402,4.56,6.54,7.73,4.45,0.438700,0.327507,0.272386,0.290910,0.158749,0.074343,0.283756,1.5708238865028284e-3,1.0066278619576177e-5
17,3.208888888888889e-4,5.0609,3.077777777777778e-4,6.3103,3.073333333333333e-4,5.8661,3.013333333333334e-4,4.8528,3.077777777777778e-4,5.5886,3.055555555555555e-4,6.3002,4.4908847948022995e-2,1.3352329005413056e-3,1.881654616524055e-7,2.09747235648446e-8,2.846666666666667e-4,5.5284,4.56,6.54,7.73,4.45,0.104007,0.084221,0.654076,0.046079,0.242525,0.461886,0.044028,1.407405218127121e-3,8.068516499996827e-5
18,2.880000000000000e-4,4.7464,2.626666666666667e-4,4.5729,2.531111111111111e-4,5.8666,2.646666666666666e-4,4.9795,2.600000000000000e-4,6.1649,2.582222222222222e-4,5.2647,4.085559794375436e-2,8.718092029613674e-4,1.7119384104479925e-7,1.3694653192047203e-8,2.431111111111111e-4,6.2082,4.56,6.54,7.73,4.45,0.240934,0.347152,0.649239,0.366866,0.230770,0.179996,0.833494,8.982525667627639e-4,4.0671328165231416e-5
19,2.464444444444444e-4,5.1510,2.386666666666667e-4,3.7718,2.217777777777778e-4,4.9188,2.284444444444444e-4,5.0042,2.184444444444444e-4,5.9318,2.280000000000000e-4,3.6052,3.673301874763822e-2,9.110896840813221e-4,1.539069100298155e-7,1.4311837205627863e-8,2.015555555555556e-4,4.4145,4.56,6.54,7.73,4.45,0.682886,0.250877,0.532957,0.227954,0.698091,0.428634,1.606658,1.2293178318183752e-3,4.858811589665259e-5
20,2.195555555555556e-4,4.2396,2.153333333333333e-4,4.6273,1.953333333333333e-4,4.2946,2.033333333333333e-4,4.6398,1.902222222222222e-4,4.5968,2.135555555555555e-4,3.2271,3.336954240476446e-2,7.697001825519622e-4,1.3985053821832737e-7,1.2090610283197343e-8,1.926666666666667e-4,2.9889,4.56,6.54,7.73,4.45,0.446505,1.003698,0.235682,0.834457,0.356204,0.845134,0.302300,1.1120028749497801e-4,3.265338792142643e-5
21,1.993333333333333e-4,4.0909,1.893333333333333e-4,4.0742,1.788888888888889e-4,4.9891,1.811111111111111e-4,4.1168,1.735555555555556e-4,5.2351,1.940000000000000e-4,4.5139,3.050391331635878e-2,5.183354491379677e-4,1.2782431301519584e-7,8.141585885970907e-9,1.735555555555555e-4,4.8221,4.56,6.54,7.73,4.45,0.438601,1.021235,0.305437,0.423631,0.956029,0.952216,1.887613,4.5749505014374726e-4,8.345082271660393e-7
22,1.806666666666666e-4,3.2424,1.773333333333333e-4,3.1580,1.540000000000000e-4,6.5350,1.671111111111111e-4,4.0137,1.482222222222222e-4,5.2176,1.722222222222222e-4,4.3279,2.7219478410158746e-2,4.240926402037918e-4,1.140899317629915e-7,6.661297543067106e-9,1.531111111111111e-4,5.5050,4.56,6.54,7.73,4.45,1.021143,0.751603,1.450332,0.372315,0.816855,2.134968,0.068973,5.687539320818769e-4,6.827794585904228e-7
23,1.720000000000000e-4,1.7622,1.640000000000000e-4,3.9501,1.328888888888889e-4,4.0915,1.508888888888889e-4,4.4366,1.368888888888889e-4,2.9367,1.593333333333333e-4,5.0920,2.320659627651819e-2,5.263028131255807e-4,9.726735002545042e-8,8.26851808421623e-9,1.351111111111111e-4,4.2375,4.56,6.54,7.73,4.45,1.993783,1.479926,0.579132,0.711586,0.346312,0.629585,0.620854,3.945829983532205e-4,7.152925899184601e-5
24,1.673333333333333e-4,3.6407,1.493333333333333e-4,4.3732,1.288888888888889e-4,2.0506,1.377777777777778e-4,3.9044,1.304444444444444e-4,2.3719,1.380000000000000e-4,3.8766,2.0450158488026164e-2,2.983344091125067e-4,8.571261225473279e-8,4.684402120229439e-9,1.273333333333333e-4,4.0285,4.56,6.54,7.73,4.45,1.430060,2.319119,0.568123,0.409500,0.601976,1.642737,0.444758,2.9692468848869884e-4,6.234806485562772e-5
25,1.477777777777778e-4,4.7756,1.366666666666667e-4,3.5928,1.220000000000000e-4,4.9376,1.282222222222222e-4,3.6377,1.240000000000000e-4,2.7416,1.355555555555556e-4,3.3998,1.8149758660072676e-2,2.905946382777572e-4,7.605932596397463e-8,4.5646195946574615e-9,1.142222222222222e-4,5.8166,4.56,6.54,7.73,4.45,1.186871,0.796422,2.133359,1.065159,0.163592,1.813353,0.199426,1.3131680836021842e-4,8.321397780956249e-6
26,1.382222222222222e-4,3.2422,1.293333333333334e-4,4.5612,1.057777777777778e-4,4.2596,1.191111111111111e-4,3.7223,1.168888888888889e-4,3.6437,1.204444444444444e-4,6.6102,1.5519205543312417e-2,1.8846032974025596e-4,6.502798196632801e-8,2.9597822777327866e-9,1.008888888888889e-4,4.5165,4.56,6.54,7.73,4.45,1.639353,0.867796,0.057741,1.470351,1.348876,0.934553,1.044790,3.7054163665076884e-4,1.5403677285211355e-5
27,1.304444444444444e-4,3.5665,1.146666666666667e-4,4.8094,1.035555555555556e-4,2.5552,1.111111111111111e-4,4.3623,1.077777777777778e-4,4.7567,1.051111111111111e-4,5.2612,1.323388064697889e-2,1.5697019571124282e-4,5.5449444112134885e-8,2.463969605873737e-9,9.600000000000000e-5,1.2781,4.56,6.54,7.73,4.45,2.330840,1.852154,1.994497,0.248537,0.941548,0.392741,0.578761,4.061300510687163e-4,6.257565800849122e-5
28,1.211111111111111e-4,3.9355,1.082222222222222e-4,2.1996,9.622222222222223e-5,3.9267,1.013333333333333e-4,5.9669,9.800000000000000e-5,5.1837,9.911111111111111e-5,1.2092,1.1497218079919932e-2,2.1205896416594386e-4,4.819015429091516e-8,3.331045975570961e-9,9.622222222222223e-5,2.2241,4.56,6.54,7.73,4.45,2.803710,0.446583,0.255182,1.881473,2.252369,0.416295,1.698845,2.3280324739157355e-4,8.194957140476546e-6
29,1.133333333333333e-4,3.8633,1.060000000000000e-4,1.4650,8.999999999999999e-5,3.9379,8.977777777777778e-5,6.6920,8.955555555555556e-5,4.0877,1.006666666666667e-4,1.2620,9.651945839893518e-3,1.0997523188463454e-4,4.045116815906466e-8,1.7277974747959178e-9,8.866666666666666e-5,4.0917,4.56,6.54,7.73,4.45,0.742405,1.331498,0.239825,2.583598,0.233121,3.006218,3.790423,3.943541716331343e-5,1.5884151719034247e-5
30,1.060000000000000e-4,5.2430,1.028888888888889e-4,2.2022,8.400000000000001e-5,4.5964,8.044444444444444e-5,4.6092,8.511111111111111e-5,5.0054,9.488888888888889e-5,3.7311,8.559326376807619e-3,8.63513093308507e-5,3.589001997923916e-8,1.355739368882927e-9,8.355555555555555e-5,4.3562,4.56,6.54,7.73,4.45,1.691568,0.259389,0.063696,2.699903,1.599106,1.194382,2.900499,6.459176327269431e-4,2.342161752901631e-5
32,8.755555555555556e-5,3.9299,9.511111111111111e-5,2.2575,7.177777777777778e-5,4.4566,7.155555555555555e-5,2.5813,6.999999999999999e-5,4.0635,8.377777777777778e-5,3.2232,5.670351535257207e-3,4.712140446708798e-5,2.376202244596837e-8,7.401441714519008e-10,7.155555555555555e-5,3.4492,4.56,6.54,7.73,4.45,2.106075,0.954051,0.728091,1.480852,0.609569,1.882545,1.589056,5.6250418709722586e-5,7.586438428782514e-8
34,8.288888888888888e-5,0.3044,8.933333333333333e-5,3.0800,6.355555555555555e-5,3.8813,6.844444444444443e-5,1.8949,6.600000000000001e-5,2.2443,7.755555555555556e-5,3.9930,3.415960434134583e-3,3.141426964472532e-5,1.4321917324699908e-8,4.934294476346004e-10,6.733333333333333e-5,4.8498,4.56,6.54,7.73,4.45,1.093094,0.650418,0.725503,1.869417,0.996668,0.933626,0.283143,2.0654615224102854e-4,5.057625619188117e-8
36,8.600000000000000e-5,1.1959,7.933333333333333e-5,2.3883,5.711111111111111e-5,2.7823,6.400000000000000e-5,3.9687,6.133333333333334e-5,3.6084,6.622222222222222e-5,5.9988,2.08894777886185e-3,1.568184669426672e-5,8.756251430178368e-9,2.4592031574248396e-10,5.377777777777778e-5,4.1914,4.56,6.54,7.73,4.45,0.056546,0.936769,0.031882,0.076085,0.915112,1.124061,1.292794,5.9465218252690525e-5,1.568184669426672e-5
38,7.755555555555556e-5,3.3143,7.822222222222223e-5,2.9262,5.444444444444445e-5,1.9426,5.488888888888889e-5,4.1044,5.400000000000000e-5,1.2802,5.555555555555556e-5,3.5631,9.818350111021937e-4,0e0,4.112145935570944e-9,0e0,5.333333333333333e-5,1.9826,4.56,6.54,7.73,4.45,1.809442,0.868643,0.137733,0.291473,2.686256,1.430620,1.150336,8.796974952899093e-5,0e0
40,7.222222222222222e-5,3.4270,6.800000000000000e-5,3.8718,5.155555555555556e-5,5.7217,5.155555555555556e-5,5.3484,5.733333333333334e-5,1.4493,5.488888888888889e-5,0.4854,3.9270365868716243e-4,0e0,1.6452866635266504e-9,0e0,4.844444444444445e-5,2.4790,4.56,6.54,7.73,4.45,1.382189,0.867752,0.135085,0.161969,1.828935,0.824047,1.691006,1.6339338024761184e-5,0e0
42,6.533333333333334e-5,3.2025,6.444444444444444e-5,1.3451,4.088888888888889e-5,4.7504,4.200000000000000e-5,4.9785,5.022222222222223e-5,6.7538,5.422222222222222e-5,1.7719,1.256823667069972e-4,0e0,5.262490350595069e-10,0e0,4.711111111111111e-5,2.9954,4.56,6.54,7.73,4.45,0.593391,0.036832,1.518252,1.937897,0.321968,1.427279,2.696159,1.5909439847130194e-5,0e0
44,6.200000000000000e-5,2.9570,6.377777777777778e-5,0.7715,4.111111111111111e-5,1.4827,4.066666666666667e-5,4.2187,4.155555555555556e-5,6.9162,5.044444444444444e-5,4.0444,1.570713482236266e-5,0e0,6.582574285100846e-11,0e0,4.200000000000000e-5,6.4634,4.56,6.54,7.73,4.45,0.020962,0.611975,0.701082,0.465199,0.893786,2.057437,5.040365,2.5288128095940585e-8,0e0
46,5.711111111111111e-5,1.6212,6.222222222222222e-5,2.8983,3.822222222222222e-5,5.2849,3.466666666666666e-5,0.8965,3.666666666666667e-5,4.6125,4.511111111111111e-5,5.4605,7.8662114752293e-6,0e0,3.2734417551223864e-11,0e0,3.511111111111111e-5,2.8445,4.56,6.54,7.73,4.45,0.588793,2.276031,3.542970,4.289498,4.165948,0.269731,0.805106,7.8662114752293e-6,0e0
48,5.777777777777778e-5,1.8423,5.622222222222222e-5,1.8700,3.266666666666666e-5,2.9650,3.911111111111111e-5,2.7676,3.400000000000000e-5,3.9410,3.977777777777778e-5,4.2553,7.8662114752293e-6,0e0,3.2734417551223864e-11,0e0,3.711111111111111e-5,1.5683,4.56,6.54,7.73,4.45,0.744149,1.406243,0.910304,0.951778,1.412579,2.760317,5.918499,7.8662114752293e-6,0e0
50,5.288888888888889e-5,1.2816,5.755555555555556e-5,2.7095,3.377777777777778e-5,-1.4848,3.088888888888889e-5,7.5697,3.111111111111111e-5,4.8513,3.777777777777778e-5,3.5971,0e0,0e0,0e0,0e0,3.288888888888889e-5,9.3216,4.56,6.54,7.73,4.45,0.698095,0.763274,0.657599,3.820094,0.403018,2.799822,1.431929,0e0,0e0
52,5.488888888888889e-5,0.8885,5.044444444444444e-5,4.7180,3.466666666666666e-5,2.5111,2.888888888888889e-5,0.9520,2.800000000000000e-5,1.5291,3.444444444444445e-5,0.6188,0e0,0e0,0e0,0e0,2.555555555555555e-5,6.3310,4.56,6.54,7.73,4.45,0.500236,1.227965,2.950868,4.430298,3.912440,0.270632,2.048048,0e0,0e0
54,5.111111111111111e-5,2.2788,4.800000000000000e-5,1.8450,3.066666666666667e-5,10.4285,2.977777777777778e-5,6.5462,2.933333333333333e-5,2.0000,3.688888888888889e-5,3.5292,0e0,0e0,0e0,0e0,2.577777777777778e-5,1.9459,4.56,6.54,7.73,4.45,0.762863,0.721269,3.448560,0.114028,6.529383,2.667315,3.066975,0e0,0e0
56,5.044444444444444e-5,3.2206,4.711111111111111e-5,0.2604,2.355555555555556e-5,5.1028,2.266666666666667e-5,5.0194,2.600000000000000e-5,6.1395,3.022222222222222e-5,7.7165,0e0,0e0,0e0,0e0,2.377777777777778e-5,5.2965,4.56,6.54,7.73,4.45,2.633593,1.579840,0.741222,3.363888,4.997819,2.132892,2.032365,0e0,0e0
58,4.555555555555556e-5,4.7037,4.755555555555555e-5,0.5522,2.555555555555555e-5,-4.3119,2.488888888888889e-5,0.8654,2.355555555555556e-5,-2.1483,2.800000000000000e-5,5.6283,0e0,0e0,0e0,0e0,2.133333333333333e-5,1.6729,4.56,6.54,7.73,4.45,0.354290,0.802726,2.466283,0.275682,2.873897,1.981150,0.805089,0e0,0e0
60,4.288888888888889e-5,1.1937,4.622222222222222e-5,1.4351,2.733333333333333e-5,2.7281,2.200000000000000e-5,-0.2666,2.800000000000000e-5,-2.9609,2.488888888888889e-5,2.4798,0e0,0e0,0e0,0e0,2.244444444444444e-5,-0.9228,4.56,6.54,7.73,4.45,0.883852,2.835525,3.934911,1.328134,2.981730,2.642084,3.360739,0e0,0e0
62,4.377777777777778e-5,1.6488,4.533333333333334e-5,2.9685,2.333333333333333e-5,12.9453,2.511111111111111e-5,-1.8234,2.600000000000000e-5,8.4270,2.577777777777778e-5,0.8414,0e0,0e0,0e0,0e0,2.200000000000000e-5,2.2258,4.56,6.54,7.73,4.45,0.741394,0.284576,3.423200,4.176358,0.463261,4.226760,5.306912,0e0,0e0
64,4.066666666666666e-5,2.3582,4.200000000000000e-5,3.8267,1.800000000000000e-5,3.8823,2.333333333333334e-5,5.2156,2.133333333333333e-5,3.4617,2.422222222222222e-5,5.3942,0e0,0e0,0e0,0e0,2.088888888888889e-5,1.3193,4.56,6.54,7.73,4.45,2.115466,2.929885,1.858393,0.750244,2.282203,5.283334,5.955914,0e0,0e0
66,4.066666666666667e-5,0.5453,4.022222222222222e-5,-0.6909,2.066666666666667e-5,-3.8404,2.133333333333333e-5,5.4540,2.333333333333334e-5,5.6050,2.177777777777778e-5,2.5147,0e0,0e0,0e0,0e0,2.111111111111111e-5,1.4346,4.56,6.54,7.73,4.45,2.352669,1.401691,1.407952,0.762809,5.747015,7.670390,5.135125,0e0,0e0
68,4.000000000000000e-5,-0.1852,4.288888888888889e-5,0.3777,2.022222222222222e-5,3.4596,1.977777777777778e-5,2.9575,1.800000000000000e-5,8.8208,2.244444444444444e-5,1.0568,0e0,0e0,0e0,0e0,2.000000000000000e-5,8.4912,4.56,6.54,7.73,4.45,2.420206,1.955984,5.394259,0.064421,1.130569,1.149652,3.233442,0e0,0e0
70,4.088888888888889e-5,1.5908,3.977777777777778e-5,3.4257,1.866666666666667e-5,7.2358,1.955555555555556e-5,6.9343,1.800000000000000e-5,-7.7214,2.111111111111111e-5,4.4257,0e0,0e0,0e0,0e0,1.644444444444444e-5,6.3795,4.56,6.54,7.73,4.45,1.240355,4.045825,7.877037,4.033715,7.729973,5.641851,10.822450,0e0,0e0
72,3.822222222222222e-5,2.8482,3.888888888888889e-5,1.6456,1.644444444444444e-5,4.0788,1.622222222222222e-5,10.9034,2.244444444444445e-5,7.9202,1.977777777777778e-5,4.8601,0e0,0e0,0e0,0e0,1.666666666666667e-5,-4.1309,4.56,6.54,7.73,4.45,1.270987,0.639202,8.548555,6.986919,10.721577,0.378823,2.171731,0e0,0e0
74,3.777777777777777e-5,0.2157,3.800000000000000e-5,2.4014,1.666666666666667e-5,2.0556,1.444444444444444e-5,2.6246,1.444444444444444e-5,26.7556,1.844444444444444e-5,-1.2263,0e0,0e0,0e0,0e0,1.844444444444444e-5,0.9998,4.56,6.54,7.73,4.45,3.236864,3.116007,13.490291,2.685898,7.819333,3.627586,0.184038,0e0,0e0
76,3.800000000000000e-5,2.5414,3.644444444444444e-5,4.2256,1.555555555555555e-5,6.6239,1.511111111111111e-5,4.3289,1.088888888888889e-5,7.7538,2.044444444444445e-5,-0.9046,0e0,0e0,0e0,0e0,1.622222222222222e-5,5.4014,4.56,6.54,7.73,4.45,1.102721,2.507060,4.162415,2.571103,5.552128,0.076181,5.465064,0e0,0e0
78,3.533333333333333e-5,2.8370,3.400000000000000e-5,0.4784,1.400000000000000e-5,2.8896,1.288888888888889e-5,10.4600,1.177777777777778e-5,-9.1752,1.888888888888889e-5,6.4367,0e0,0e0,0e0,0e0,1.600000000000000e-5,4.5258,4.56,6.54,7.73,4.45,0.120790,3.422221,0.869117,12.028373,8.720585,3.262363,6.448828,0e0,0e0
80,3.533333333333333e-5,-0.2507,3.600000000000000e-5,-1.5383,1.444444444444444e-5,-3.6381,1.155555555555556e-5,8.4101,1.377777777777778e-5,-9.3741,1.733333333333333e-5,8.9239,0e0,0e0,0e0,0e0,1.444444444444444e-5,16.2152,4.56,6.54,7.73,4.45,1.249167,2.468451,0.055218,1.601362,20.546728,2.640400,6.680771,0e0,0e0
82,3.555555555555556e-5,1.8456,3.533333333333333e-5,2.0760,1.533333333333333e-5,11.5829,1.044444444444444e-5,-8.5115,1.488888888888889e-5,2.0331,1.511111111111111e-5,-3.0378,0e0,0e0,0e0,0e0,1.066666666666667e-5,7.6000,4.56,6.54,7.73,4.45,1.985043,1.357557,3.602395,9.918627,3.289882,0.075146,0.888523,0e0,0e0
84,3.377777777777778e-5,4.1337,3.422222222222222e-5,4.4537,1.088888888888889e-5,13.5250,1.422222222222222e-5,-12.9644,1.311111111111111e-5,0.6315,1.866666666666667e-5,-0.0000,0e0,0e0,0e0,0e0,1.200000000000000e-5,-14.6261,4.56,6.54,7.73,4.45,0.126947,3.045740,2.289389,13.469248,2.071157,6.237322,0.208132,0e0,0e0
86,3.222222222222222e-5,1.4380,3.177777777777777e-5,2.8865,1.111111111111111e-5,-3.3737,1.422222222222222e-5,2.0640,1.466666666666667e-5,6.2645,1.511111111111111e-5,11.6910,0e0,0e0,0e0,0e0,1.511111111111111e-5,-3.0722,4.56,6.54,7.73,4.45,0.750536,0.329435,0.066257,0.450121,3.261347,1.023891,2.877490,0e0,0e0
88,3.266666666666667e-5,-0.0000,3.200000000000000e-5,0.6196,1.177777777777778e-5,-0.0000,1.355555555555556e-5,8.2966,1.133333333333333e-5,9.6503,1.422222222222222e-5,-0.6422,0e0,0e0,0e0,0e0,1.288888888888889e-5,14.4158,4.56,6.54,7.73,4.45,3.056953,3.166890,7.070987,8.846884,5.635582,1.914373,15.913983,0e0,0e0
