# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 2a5c0a1 (dirty)
# Timestamp: 2026-03-03T10:25:01Z
# N: 10000000  M: 20 (converged=true, min=8, max=20)  mode: in-memory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
54,4.627822291624001e-5,2.0538,5.173176350028158e-5,4.4373,3.519750130575012e-5,9.3313,2.610214355597357e-5,19.3952,2.587087714592350e-5,2.6995,3.028210001917816e-5,6.3226,0e0,0e0,0e0,0e0,2.726862802806418e-5,49.9757,4.55,6.53,7.73,4.45,1.179606,4.455707,808.267941,376.406950,11.448705,14.525595,383.661869,0e0,0e0
56,4.489327609819782e-5,1.9632,5.043681322637211e-5,1.8188,2.219320635388195e-5,8.3412,2.503880632592730e-5,3.6264,2.708536773275860e-5,2.6832,2.392246437632580e-5,9.5875,0e0,0e0,0e0,0e0,2.929516229020301e-5,4.8304,4.55,6.53,7.73,4.45,0.826037,1.378554,648.920629,6.176580,15.019944,12.407692,12.782409,0e0,0e0
58,4.314334329561745e-5,1.6712,4.847688848748208e-5,1.6313,2.612649245165925e-5,-4.4819,2.293004771796523e-5,2.9400,2.350584007681387e-5,4.8209,2.149887465370755e-5,-3.5325,0e0,0e0,0e0,0e0,2.294615025395635e-5,7.9499,4.55,6.53,7.73,4.45,1.524305,1.140655,1030.770588,4.802163,18.170167,21.738599,13.947250,0e0,0e0
60,4.237837267048946e-5,1.9120,4.767691920630248e-5,1.5780,2.590394666286320e-5,3.0529,2.262394148689529e-5,2.7771,2.293562326778783e-5,5.3471,2.702266684232404e-5,-2.9723,0e0,0e0,0e0,0e0,2.226861556315742e-5,3.1425,4.55,6.53,7.73,4.45,1.445099,0.996958,1142.829866,4.869206,11.763792,15.856593,13.567577,0e0,0e0
62,4.047844562768790e-5,-2.4684,4.599198390781794e-5,1.8238,2.359772455000798e-5,-3.0945,2.090197357277386e-5,5.0854,1.966711137039781e-5,7.7752,2.373883635136482e-5,9.9453,0e0,0e0,0e0,0e0,2.066331284953670e-5,6.9574,4.55,6.53,7.73,4.45,426.499354,1.322205,834.299178,5.957773,16.868116,19.414989,14.124353,0e0,0e0
64,4.589198774767048e-5,1.1833,4.495202384228446e-5,1.5606,2.862422600746755e-5,2.0441,1.919994367838802e-5,6.5381,1.784623840344902e-5,-1.1236,1.960428436095348e-5,4.3484,0e0,0e0,0e0,0e0,1.779057146173682e-5,3.8007,4.55,6.53,7.73,4.45,1.490377,1.397192,962.887484,6.813588,12.500801,424.232800,15.978532,0e0,0e0
66,3.900850207352037e-5,6.5933,4.380206800058877e-5,1.4937,2.213698740046865e-5,22.9604,1.703826915283546e-5,4.5053,2.037014930793621e-5,-1.7424,2.072171303501664e-5,-8.6964,0e0,0e0,0e0,0e0,1.834853783131785e-5,0.3871,4.55,6.53,7.73,4.45,453.122046,1.494407,1394.171141,8.310990,12.912480,16.645599,22.035938,0e0,0e0
68,3.757855698341185e-5,-3.0910,4.296210025535020e-5,1.5073,1.427158694719621e-5,9.1559,1.674902653869072e-5,3.6407,1.881411616384636e-5,0.8242,2.551727440944150e-5,2.0063,0e0,0e0,0e0,0e0,1.758303875289901e-5,0.7032,4.55,6.53,7.73,4.45,467.714793,1.360689,1448.433842,7.073564,13.731861,454.200874,25.371249,0e0,0e0
70,4.272210947099632e-5,1.8105,4.190214095778722e-5,1.2603,1.690957289462307e-5,1.3114,1.530765135787687e-5,3.0650,1.988214799343136e-5,2.8307,1.953399820541013e-5,13.8689,0e0,0e0,0e0,0e0,1.797283976892739e-5,1.2231,4.55,6.53,7.73,4.45,1.912459,1.384306,1328.833857,6.591220,23.198846,24.987399,18.393639,0e0,0e0
72,3.568362974861765e-5,7.0639,4.144215862110895e-5,0.7551,1.374661948538017e-5,2.1946,1.534430120513501e-5,-1.4428,1.735203280553603e-5,6.1244,1.716706159900115e-5,13.8130,0e0,0e0,0e0,0e0,1.697904675262501e-5,3.7948,4.55,6.53,7.73,4.45,494.373829,1.071247,1270.915405,7.505076,16.826351,476.320899,22.211407,0e0,0e0
74,3.510865182776982e-5,-5.1483,4.103217436450441e-5,1.1605,1.590927662313890e-5,-11.9126,1.593378226197418e-5,1.5914,1.677108120244710e-5,3.0020,1.330797957937085e-5,5.3049,0e0,0e0,0e0,0e0,1.617428900468350e-5,7.9907,4.55,6.53,7.73,4.45,508.603643,2.319084,1307.411241,8.485114,28.347247,28.990594,25.877114,0e0,0e0
76,4.101217513247491e-5,1.5178,4.016220777122159e-5,0.8946,1.896950330425222e-5,8.2697,1.469816984279462e-5,3.8234,1.599945218254710e-5,1.7423,1.487352758495555e-5,-1.8152,0e0,0e0,0e0,0e0,1.368038862708584e-5,-1.0394,4.55,6.53,7.73,4.45,1.625056,1.586525,1689.459295,7.751315,23.721977,499.695555,17.237844,0e0,0e0
78,3.373370462574237e-5,7.5889,4.007721103509625e-5,-4.5003,1.279722109642241e-5,12.9268,1.440827667694186e-5,4.5348,1.601932301824219e-5,3.5206,1.395925318652974e-5,0.5637,0e0,0e0,0e0,0e0,1.662291684592900e-5,2.8317,4.55,6.53,7.73,4.45,535.611595,8.010205,1279.364497,7.700148,25.763254,37.218823,23.476525,0e0,0e0
80,3.375870366577923e-5,0.8870,4.507576909046693e-5,1.5514,1.361677369066054e-5,-0.4900,1.308441409644836e-5,3.5359,1.461814933549900e-5,8.4977,1.466003574044990e-5,-0.2210,0e0,0e0,0e0,0e0,1.272210221401349e-5,12.7432,4.55,6.53,7.73,4.45,1.568595,1.308592,1604.089995,7.454114,26.499320,531.692375,16.727173,0e0,0e0
82,3.299373304065124e-5,1.4081,3.855226959284765e-5,6.8519,1.295498456702203e-5,11.4112,1.318906150580777e-5,1.6634,1.295277008283262e-5,4.0450,1.403662436987035e-5,4.2607,0e0,0e0,0e0,0e0,1.208705136261978e-5,1.9015,4.55,6.53,7.73,4.45,1.959861,7.834563,1451.450322,12.062922,25.525717,27.859294,34.523740,0e0,0e0
84,3.261874744009830e-5,1.8672,3.813728552823571e-5,-5.3550,1.030805838301231e-5,-3.7357,1.256410412322682e-5,3.1280,1.324454812266321e-5,4.8067,1.321277860920895e-5,0.7482,0e0,0e0,0e0,0e0,1.214542807103451e-5,-4.9010,4.55,6.53,7.73,4.45,2.010794,8.618835,1688.589173,9.577329,30.435690,1103.490478,18.598808,0e0,0e0
86,3.155878814253533e-5,1.8309,4.379581824057956e-5,-5.3647,1.416029834980652e-5,-24.0025,1.224229467406839e-5,5.9084,1.155181114771220e-5,-0.6315,1.378873079391588e-5,-4.3479,0e0,0e0,0e0,0e0,1.358338709049813e-5,0.7442,4.55,6.53,7.73,4.45,1.513605,8.967125,1910.582095,10.025504,25.128274,39.781422,567.424878,0e0,0e0
88,3.125879966209298e-5,0.9796,4.320584089570961e-5,0.6323,1.801533494463854e-5,20.6677,1.095082073295423e-5,5.2462,1.344054354866744e-5,-5.2856,1.461891735700692e-5,4.0357,0e0,0e0,0e0,0e0,1.193700886376746e-5,10.7839,4.55,6.53,7.73,4.45,1.993537,2.272499,1960.726059,14.401605,33.156362,1171.354091,30.598129,0e0,0e0
90,3.086381482951054e-5,0.2092,4.317084223965800e-5,7.6844,8.851977544379757e-6,18.8116,1.086606550545948e-5,0.5798,1.302655914099248e-5,7.0210,1.258009533489163e-5,7.6288,0e0,0e0,0e0,0e0,1.063037686824685e-5,0.4525,4.55,6.53,7.73,4.45,2.064523,8.831042,1347.464768,7.088023,25.226196,839.632101,593.241258,0e0,0e0
92,3.111380522987917e-5,0.7133,3.642235138170694e-5,8.4601,1.185938085708503e-5,-16.1815,1.081060150528276e-5,2.9478,1.149863091234115e-5,7.9771,1.233892636300759e-5,-0.5956,0e0,0e0,0e0,0e0,1.181756695860779e-5,2.1758,4.55,6.53,7.73,4.45,1.610082,8.911598,1735.209812,15.845036,24.919793,607.954531,35.484765,0e0,0e0
94,3.038883306881016e-5,1.5976,3.591737077296232e-5,1.1229,1.258452108339473e-5,-5.2337,1.019146791506820e-5,5.4447,1.095228934520459e-5,-0.2909,1.274407297970897e-5,4.5915,0e0,0e0,0e0,0e0,1.013920057553871e-5,9.1474,4.55,6.53,7.73,4.45,2.383086,1.805638,1781.070488,12.597284,32.339498,869.982192,30.176923,0e0,0e0
96,3.007384516434569e-5,1.0780,3.556238440443887e-5,0.7474,1.325654332326245e-5,27.8514,9.627893131934024e-6,1.7867,1.157002710322120e-5,1.6440,1.119036880453360e-5,2.8196,0e0,0e0,0e0,0e0,9.727252110259061e-6,-3.0961,4.55,6.53,7.73,4.45,2.213348,1.227749,1926.352156,11.844024,28.663238,1086.955170,31.324940,0e0,0e0
98,2.971385898781487e-5,1.1872,3.536239208414397e-5,0.6030,7.043793010411893e-6,22.0881,9.819033597121889e-6,0.7515,1.058348301515979e-5,16.1040,1.201691357449502e-5,-5.5327,0e0,0e0,0e0,0e0,1.081485557560733e-5,12.0294,4.55,6.53,7.73,4.45,2.448069,1.918597,1949.247522,13.312215,35.243581,647.446311,637.760939,0e0,0e0
100,2.935387281128404e-5,1.2067,3.512740110779745e-5,0.6601,8.445643941240912e-6,-17.9683,9.481340643559905e-6,3.4646,8.328792640618127e-6,23.7172,1.252820060532515e-5,-4.1249,0e0,0e0,0e0,0e0,7.609507084778361e-6,34.7995,4.55,6.53,7.73,4.45,4.413302,2.896181,3238.234657,20.015697,58.637823,1850.602204,1295.665215,0e0,0e0
