# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 5b07174 (dirty)
# Timestamp: 2026-02-25T03:54:01Z
# N: 10000000  M: 11 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.06666666666666667  tmax: 100  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
11,1.579717171717172e-3,8.9511,1.564929292929293e-3,8.8683,1.495515151515151e-3,9.2191,1.502505050505051e-3,9.1358,1.497898989898990e-3,9.1520,1.532444444444445e-3,9.0382,7.835346082530083e-2,2.6442069332315607e-3,3.273029660161304e-7,4.191774931473395e-8,1.485010101010101e-3,9.2681,4.55,6.53,7.73,4.45,0.187078,0.139151,0.226813,0.123182,0.204772,0.189861,0.156684,1.6945781779546957e-3,1.6303601894346916e-4
12,1.076323232323232e-3,8.6414,1.072727272727273e-3,8.4772,1.003676767676768e-3,8.7668,1.013818181818182e-3,8.7322,1.012969696969697e-3,8.6136,1.041454545454545e-3,8.6717,7.168445004742903e-2,2.390146010667795e-3,2.994388782373081e-7,3.7882970281993547e-8,9.986262626262626e-4,8.6388,4.55,6.53,7.73,4.45,0.236916,0.241984,0.257214,0.098252,0.213503,0.230128,0.199832,1.3563600915487604e-3,1.8941808871785604e-4
13,7.675555555555556e-4,8.1334,7.708686868686868e-4,8.0299,7.190707070707073e-4,7.8993,7.245252525252526e-4,7.9398,7.294949494949496e-4,7.9395,7.427070707070707e-4,7.8694,6.598458430260218e-2,2.029416679332923e-3,2.756292519332285e-7,3.217973746493069e-8,7.216969696969697e-4,8.0420,4.55,6.53,7.73,4.45,0.508334,0.250113,0.335346,0.303730,0.158520,0.289889,0.386303,9.905182083304598e-4,1.6948435965608786e-4
14,5.750303030303030e-4,7.2677,5.776969696969698e-4,7.2244,5.459797979797981e-4,7.2857,5.497777777777778e-4,7.2230,5.493333333333332e-4,7.2951,5.678383838383839e-4,7.0512,6.07630598470974e-2,1.7641888321960626e-3,2.538120073810846e-7,2.7974004493224738e-8,5.372929292929293e-4,7.5821,4.55,6.53,7.73,4.45,0.411383,0.388759,0.347207,0.351145,0.429084,0.437193,0.333214,1.5812602134802705e-3,1.2990295046075122e-4
15,4.563232323232323e-4,6.3004,4.597171717171717e-4,6.4452,4.269494949494949e-4,6.6038,4.321212121212121e-4,6.7421,4.328484848484848e-4,6.6027,4.484444444444445e-4,6.4589,5.477223681220084e-2,1.5302871402705512e-3,2.2879208068665925e-7,2.4258619297509576e-8,4.195151515151515e-4,6.6856,4.55,6.53,7.73,4.45,0.556142,0.432877,0.418475,0.577392,0.639925,0.395750,0.480046,1.0130757252714282e-3,1.2246699005394928e-4
16,3.775757575757576e-4,5.6687,3.756767676767677e-4,6.1173,3.513131313131313e-4,5.6495,3.505050505050505e-4,6.0806,3.534949494949495e-4,5.7551,3.689292929292929e-4,5.9989,4.967014503615193e-2,1.4385316985355207e-3,2.074646314840324e-7,2.2811360697184475e-8,3.438383838383838e-4,5.7436,4.55,6.53,7.73,4.45,0.575253,0.582751,0.524801,0.677630,0.671577,0.587666,0.360338,1.604486329452215e-3,1.526634725172459e-4
17,3.200404040404041e-4,5.1702,3.134949494949495e-4,5.4784,2.997979797979798e-4,5.5819,2.953535353535354e-4,5.2657,3.019393939393939e-4,5.5492,3.080808080808081e-4,5.7738,4.5776076847339774e-2,1.1729700279133248e-3,1.9121989253613386e-7,1.8594856297089563e-8,2.928484848484848e-4,5.2792,4.55,6.53,7.73,4.45,0.460649,0.761639,0.893459,0.599602,0.930358,0.795523,1.038910,1.3371286483605741e-3,1.4904907214100853e-4
18,2.784646464646465e-4,4.9526,2.720808080808081e-4,4.6139,2.528888888888889e-4,5.7675,2.570505050505050e-4,5.3559,2.549494949494949e-4,5.8155,2.625858585858585e-4,4.9503,4.118532798725991e-2,1.0727596204423958e-3,1.7204313074194157e-7,1.7016843351142887e-8,2.519595959595960e-4,5.2226,4.55,6.53,7.73,4.45,0.831837,0.534794,0.790061,0.681940,0.987633,0.687500,0.907525,1.063401729928747e-3,1.51712867122247e-4
19,2.429898989898990e-4,4.9608,2.425454545454546e-4,4.2612,2.175353535353535e-4,4.7749,2.192727272727273e-4,5.1160,2.185050505050505e-4,4.5850,2.339393939393939e-4,4.1964,3.693524890122494e-2,9.026990524352841e-4,1.5428040246615127e-7,1.4320510730407557e-8,2.190303030303030e-4,5.2109,4.55,6.53,7.73,4.45,0.966180,0.504035,1.146137,0.632511,1.010945,0.721479,0.989646,1.0803894216482243e-3,8.052183839607949e-5
20,2.144242424242424e-4,4.2410,2.173737373737374e-4,4.4400,1.966464646464647e-4,4.1379,1.963232323232323e-4,4.5542,2.002424242424243e-4,3.9007,2.105050505050505e-4,4.3559,3.306741704314744e-2,7.693637849160925e-4,1.381343970034119e-7,1.219463980166698e-8,1.914747474747475e-4,4.3479,4.55,6.53,7.73,4.45,0.978240,1.218581,0.813597,0.888602,1.155029,1.255898,1.076229,7.222965528364489e-4,1.2148759757113748e-4
21,1.965252525252525e-4,3.4753,1.942222222222222e-4,4.6630,1.768484848484848e-4,4.5621,1.745858585858586e-4,4.5437,1.797575757575757e-4,4.6127,1.881212121212121e-4,4.4024,2.9608391133670354e-2,6.322428413645392e-4,1.2367841789769884e-7,1.001712981914896e-8,1.762020202020202e-4,3.9975,4.55,6.53,7.73,4.45,1.058284,1.044286,0.652090,1.063293,1.474316,0.954627,1.216723,8.855262805397548e-4,1.1100039153492171e-4
22,1.816969696969697e-4,3.2426,1.740606060606061e-4,3.9471,1.582222222222222e-4,4.2477,1.581010101010101e-4,3.9951,1.607272727272728e-4,4.8269,1.706666666666666e-4,4.0196,2.637659397860886e-2,5.420418732211258e-4,1.1018126133845586e-7,8.596536099479528e-9,1.582626262626263e-4,4.7413,4.55,6.53,7.73,4.45,0.904347,1.199525,1.497598,0.917661,1.151157,1.599322,0.948581,7.167939729758501e-4,9.205964052282474e-5
23,1.695757575757576e-4,2.8940,1.623030303030303e-4,3.4908,1.457777777777778e-4,4.1861,1.455757575757576e-4,4.1122,1.443232323232323e-4,4.5260,1.566868686868687e-4,4.2824,2.327242896158843e-2,4.858254282171851e-4,9.720743363724236e-8,7.705114139695177e-9,1.420202020202020e-4,4.4540,4.55,6.53,7.73,4.45,1.434806,1.412322,1.066095,2.011433,1.528258,1.087018,1.053673,8.155424883513546e-4,9.025803716885641e-5
24,1.602020202020202e-4,3.5872,1.495353535353535e-4,2.9779,1.318787878787879e-4,4.4905,1.322020202020202e-4,4.3612,1.320000000000000e-4,3.7658,1.416565656565657e-4,4.1344,2.0225996917175613e-2,3.5184001367146405e-4,8.448143353388931e-8,5.581446218361005e-9,1.303838383838384e-4,4.1220,4.55,6.53,7.73,4.45,1.599171,1.520818,1.717940,1.273386,1.007345,1.433667,0.962972,9.393162193129388e-4,6.75427690487621e-5
25,1.460202020202020e-4,4.2412,1.433535353535354e-4,2.9337,1.208888888888889e-4,4.3270,1.213737373737374e-4,4.0446,1.233535353535354e-4,3.8900,1.318787878787879e-4,3.7616,1.7953047414009018e-2,3.2575257208292065e-4,7.498007799149889e-8,5.165495767714072e-9,1.195959595959596e-4,4.0786,4.55,6.53,7.73,4.45,1.126199,1.299772,1.334833,1.224320,1.035236,1.415111,1.875279,1.1749000549173656e-3,4.511342762083793e-5
26,1.351919191919192e-4,3.4475,1.329696969696970e-4,4.3772,1.109090909090909e-4,4.1846,1.124444444444444e-4,4.2682,1.129696969696970e-4,3.7574,1.218585858585859e-4,4.3775,1.5303512188190503e-2,2.2918301086986576e-4,6.391769340994727e-8,3.634163201614103e-9,1.107474747474748e-4,4.1306,4.55,6.53,7.73,4.45,1.112291,1.370412,2.500177,1.377202,1.919930,1.599067,2.422473,8.378897467269131e-4,6.481032956777786e-5
27,1.278787878787879e-4,2.5528,1.211313131313131e-4,4.2067,1.029090909090909e-4,3.7036,1.029898989898990e-4,4.0521,1.067474747474747e-4,3.4442,1.114343434343434e-4,4.2139,1.324937178204e-2,1.9450290151408633e-4,5.533849515949674e-8,3.0829700151270305e-9,1.020202020202020e-4,3.1947,4.55,6.53,7.73,4.45,1.968148,1.480580,2.023098,2.262343,2.234717,1.393609,2.067417,8.776667674786897e-4,7.670299881204396e-5
28,1.229898989898990e-4,3.4595,1.137777777777778e-4,2.7442,9.668686868686867e-5,4.1246,9.676767676767677e-5,3.5170,9.943434343434345e-5,4.9718,1.042424242424242e-4,3.3143,1.1447308886417085e-2,1.7576336399971972e-4,4.781800159926592e-8,2.7857999544736132e-9,9.838383838383837e-5,3.3520,4.55,6.53,7.73,4.45,2.031704,2.037321,1.628790,2.390710,1.284260,1.758686,3.064624,5.700674371674496e-4,5.78296938429755e-5
29,1.130101010101010e-4,4.0620,1.098181818181818e-4,2.2800,8.880808080808079e-5,3.9107,9.082828282828284e-5,3.2770,8.937373737373739e-5,4.7230,9.898989898989900e-5,4.3043,9.665803295084423e-3,1.0545015210819079e-4,4.03717016492507e-8,1.67583975218975e-9,9.050505050505050e-5,3.7707,4.55,6.53,7.73,4.45,1.355206,1.676809,1.663382,2.731418,3.242266,2.741308,2.133353,6.749650737971189e-4,3.951074827794756e-5
30,1.069090909090909e-4,3.5984,1.051717171717172e-4,2.7664,8.448484848484849e-5,4.1037,8.642424242424241e-5,3.6537,8.448484848484849e-5,4.7715,8.985858585858585e-5,4.1333,8.154664966063346e-3,8.092560069999341e-5,3.4072551727767065e-8,1.2865847682516488e-9,8.638383838383838e-5,3.5812,4.55,6.53,7.73,4.45,1.719298,1.825778,1.787162,2.043521,1.350140,2.469310,2.392811,6.29087589216496e-4,3.540187873531697e-5
32,9.466666666666667e-5,3.0443,9.583838383838386e-5,3.1073,7.256565656565657e-5,4.2667,7.587878787878788e-5,4.2935,7.066666666666666e-5,4.3267,8.076767676767678e-5,3.0548,5.293057383650981e-3,4.029454873621093e-5,2.2110757133018683e-8,6.379243580024219e-10,7.587878787878788e-5,3.7385,4.55,6.53,7.73,4.45,1.463065,1.364315,0.976469,2.116768,1.246884,1.479858,1.507322,3.799492404561521e-4,2.2778170109976945e-5
34,8.836363636363637e-5,2.3265,8.658585858585859e-5,3.1705,6.468686868686869e-5,3.4012,6.606060606060605e-5,3.7146,6.444444444444444e-5,2.2383,7.422222222222224e-5,3.3924,3.3768798252496166e-3,2.308776116222575e-5,1.4106459719196908e-8,3.6653026348668094e-10,6.836363636363636e-5,4.0901,4.55,6.53,7.73,4.45,1.475992,0.663978,1.544056,1.757116,1.364377,2.210550,1.666478,4.5907985467274646e-4,1.7063864526067494e-5
36,8.254545454545456e-5,3.0188,7.951515151515151e-5,3.1763,5.939393939393941e-5,2.7363,6.096969696969697e-5,3.0099,6.193939393939393e-5,2.8001,6.614141414141413e-5,2.9390,1.9938056445676644e-3,1.2981202372531229e-5,8.329185565230405e-9,2.0598650584752287e-10,5.963636363636364e-5,3.7828,4.55,6.53,7.73,4.45,1.314775,1.581730,1.408113,1.107149,2.004783,2.018872,2.333370,2.4217862616302013e-4,1.3214082363484728e-5
38,7.470707070707071e-5,2.8952,7.256565656565656e-5,2.9245,5.555555555555555e-5,2.9262,5.587878787878788e-5,3.6201,5.515151515151516e-5,3.8892,6.303030303030304e-5,2.6727,9.494601392046604e-4,1.4498826320009395e-6,3.965682837556736e-9,2.312375611235769e-11,5.539393939393939e-5,3.8980,4.55,6.53,7.73,4.45,1.198577,1.582249,2.544215,1.967823,2.032255,2.155823,2.145006,1.6822792076316579e-4,4.584931457042702e-6
40,7.086868686868686e-5,2.3119,6.816161616161617e-5,2.4220,5.090909090909091e-5,5.1617,5.038383838383838e-5,4.4483,5.046464646464647e-5,2.5745,5.745454545454546e-5,4.4752,3.602290416069414e-4,2.9083985569808157e-6,1.5051696350113555e-9,4.653566842847767e-11,4.856565656565657e-5,3.7750,4.55,6.53,7.73,4.45,1.316040,1.472941,2.245829,1.372715,1.934584,2.754149,2.688480,8.628245466390376e-5,6.170647151006899e-6
42,6.654545454545456e-5,2.5000,6.428282828282830e-5,2.4934,4.290909090909091e-5,4.2090,4.472727272727273e-5,4.2165,4.848484848484849e-5,3.4826,5.038383838383838e-5,4.1470,9.502866280004544e-5,0e0,3.970141178925214e-10,0e0,4.585858585858585e-5,3.6520,4.55,6.53,7.73,4.45,1.667049,1.469920,3.070960,3.290290,3.337121,2.593520,3.167037,3.4939493184498766e-5,0e0
44,6.290909090909091e-5,2.3208,6.052525252525253e-5,2.2535,4.165656565656566e-5,2.5429,4.121212121212121e-5,3.9488,4.274747474747475e-5,4.7233,4.715151515151514e-5,2.8176,1.0109528771905157e-5,0e0,4.223772957698486e-11,0e0,4.080808080808081e-5,3.6586,4.55,6.53,7.73,4.45,0.945745,1.596097,1.647393,3.041740,2.204022,2.434737,3.525881,1.2308877814288207e-5,0e0
46,5.987878787878789e-5,1.9397,5.802020202020203e-5,1.5716,3.822222222222221e-5,3.6400,3.737373737373737e-5,2.6735,3.911111111111111e-5,1.9487,4.432323232323233e-5,3.0271,5.734488523330634e-6,0e0,2.3981313566876202e-11,0e0,3.882828282828284e-5,1.5777,4.55,6.53,7.73,4.45,1.522362,2.544355,3.464532,2.804845,3.241134,3.176521,3.719767,1.0147432936056877e-5,0e0
48,5.781818181818180e-5,2.0077,5.652525252525252e-5,1.6417,3.555555555555555e-5,3.8118,3.668686868686869e-5,2.1697,3.927272727272727e-5,4.5423,4.133333333333333e-5,3.6538,1.430220268223509e-6,0e0,5.951712282040703e-12,0e0,3.810101010101010e-5,4.3682,4.55,6.53,7.73,4.45,2.263161,2.031031,3.900244,3.555435,1.660423,3.337483,3.949067,4.522753603323231e-6,0e0
50,5.507070707070707e-5,1.8665,5.418181818181819e-5,2.9542,3.260606060606061e-5,3.9608,3.414141414141415e-5,5.1121,3.236363636363636e-5,7.4986,3.806060606060606e-5,3.7907,0e0,0e0,0e0,0e0,3.236363636363637e-5,6.2266,4.55,6.53,7.73,4.45,1.438744,2.310406,5.141677,2.620132,4.202832,3.215289,4.425174,0e0,0e0
52,5.365656565656566e-5,1.7344,5.022222222222223e-5,3.3458,3.034343434343434e-5,3.2913,2.989898989898990e-5,3.3081,2.909090909090910e-5,3.1339,3.551515151515151e-5,3.8272,0e0,0e0,0e0,0e0,2.969696969696970e-5,3.6889,4.55,6.53,7.73,4.45,1.981957,1.942088,4.340585,4.431076,3.284021,4.027534,5.519520,0e0,0e0
54,5.151515151515151e-5,2.1568,4.763636363636364e-5,1.8418,2.872727272727272e-5,5.3041,3.006060606060606e-5,2.9246,2.868686868686868e-5,2.1852,3.284848484848485e-5,4.9389,0e0,0e0,0e0,0e0,2.808080808080808e-5,3.9044,4.55,6.53,7.73,4.45,1.457374,2.373916,5.488304,3.115650,4.322469,3.694760,2.729507,0e0,0e0
56,4.953535353535354e-5,2.6456,4.690909090909090e-5,1.1633,2.492929292929293e-5,5.7479,2.682828282828283e-5,3.6514,2.682828282828283e-5,4.7581,2.957575757575758e-5,3.1292,0e0,0e0,0e0,0e0,2.569696969696970e-5,4.4894,4.55,6.53,7.73,4.45,2.043487,1.616487,3.139654,4.992412,4.263400,5.575528,4.763073,0e0,0e0
58,4.686868686868687e-5,1.3553,4.569696969696970e-5,2.2310,2.339393939393940e-5,2.0941,2.638383838383838e-5,4.4250,2.420202020202020e-5,3.3762,2.937373737373738e-5,3.0454,0e0,0e0,0e0,0e0,2.391919191919192e-5,4.5294,4.55,6.53,7.73,4.45,3.369855,2.339167,6.555425,5.595662,7.111972,4.978263,2.828863,0e0,0e0
60,4.727272727272727e-5,1.5382,4.343434343434343e-5,2.2857,2.319191919191919e-5,1.5955,2.303030303030303e-5,4.5540,2.387878787878788e-5,2.4505,2.662626262626262e-5,4.6779,0e0,0e0,0e0,0e0,2.197979797979798e-5,1.1883,4.55,6.53,7.73,4.45,2.362953,1.870077,7.298979,7.825999,6.046351,6.105062,4.308871,0e0,0e0
62,4.452525252525252e-5,3.0597,4.234343434343434e-5,1.2951,2.218181818181818e-5,4.2772,2.266666666666667e-5,1.2198,2.230303030303030e-5,6.2536,2.513131313131313e-5,1.9906,0e0,0e0,0e0,0e0,2.298989898989899e-5,1.2200,4.55,6.53,7.73,4.45,2.484414,1.974038,6.736530,5.784031,4.593413,4.686697,5.673025,0e0,0e0
64,4.282828282828282e-5,1.3035,4.165656565656566e-5,1.1815,2.020202020202020e-5,2.1073,2.214141414141414e-5,2.8613,1.951515151515152e-5,3.1650,2.496969696969697e-5,2.9053,0e0,0e0,0e0,0e0,2.113131313131313e-5,4.6513,4.55,6.53,7.73,4.45,1.937207,3.560952,7.870612,7.842737,4.904581,6.239366,5.587905,0e0,0e0
66,4.274747474747475e-5,0.3441,4.080808080808080e-5,0.7443,2.076767676767677e-5,0.1985,2.072727272727273e-5,3.6906,2.020202020202020e-5,2.9264,2.294949494949495e-5,5.9508,0e0,0e0,0e0,0e0,1.987878787878788e-5,2.6932,4.55,6.53,7.73,4.45,2.407512,3.568671,6.719550,5.916182,5.003518,6.443451,4.845916,0e0,0e0
68,4.238383838383838e-5,1.5109,4.072727272727273e-5,2.7684,2.008080808080808e-5,5.2066,1.979797979797980e-5,2.8313,1.785858585858586e-5,0.8257,2.084848484848485e-5,3.1321,0e0,0e0,0e0,0e0,1.947474747474747e-5,4.1853,4.55,6.53,7.73,4.45,4.217965,3.682979,5.725154,7.332760,8.257219,6.035414,10.146286,0e0,0e0
70,4.088888888888889e-5,1.2565,3.761616161616162e-5,1.7437,1.781818181818182e-5,6.3936,1.907070707070707e-5,6.6663,1.971717171717172e-5,-1.0911,2.092929292929293e-5,2.2402,0e0,0e0,0e0,0e0,1.757575757575757e-5,5.0686,4.55,6.53,7.73,4.45,3.174385,3.813255,6.715275,6.715186,8.092558,7.238456,9.401856,0e0,0e0
72,4.088888888888889e-5,1.1932,3.874747474747474e-5,-0.4227,1.672727272727273e-5,2.1870,1.636363636363636e-5,7.6141,1.842424242424243e-5,7.6095,1.955555555555555e-5,4.0399,0e0,0e0,0e0,0e0,1.684848484848485e-5,1.1774,4.55,6.53,7.73,4.45,2.791081,3.432881,7.546376,8.233487,9.365145,7.328726,7.342662,0e0,0e0
74,3.955555555555556e-5,1.5680,3.806060606060606e-5,2.0622,1.676767676767677e-5,2.3993,1.543434343434343e-5,5.1882,1.595959595959596e-5,6.5501,1.870707070707071e-5,3.5256,0e0,0e0,0e0,0e0,1.701010101010101e-5,2.1927,4.55,6.53,7.73,4.45,2.222784,2.883516,7.099319,3.187051,13.150103,7.344644,9.001811,0e0,0e0
76,3.919191919191920e-5,1.3831,3.664646464646464e-5,2.3284,1.567676767676767e-5,5.1909,1.422222222222222e-5,3.1073,1.543434343434343e-5,1.4708,1.777777777777778e-5,3.7031,0e0,0e0,0e0,0e0,1.587878787878788e-5,6.3712,4.55,6.53,7.73,4.45,3.185666,1.697204,5.854802,10.675407,6.579885,7.184288,8.065006,0e0,0e0
78,3.814141414141415e-5,2.0212,3.579797979797980e-5,0.4323,1.462626262626263e-5,4.4671,1.422222222222222e-5,1.9301,1.535353535353535e-5,-0.7080,1.696969696969697e-5,5.9220,0e0,0e0,0e0,0e0,1.438383838383838e-5,3.9651,4.55,6.53,7.73,4.45,3.249453,3.495617,6.773191,8.543639,10.865821,7.374105,10.220484,0e0,0e0
80,3.721212121212121e-5,0.8131,3.624242424242424e-5,0.1810,1.397979797979798e-5,3.2195,1.353535353535354e-5,2.7024,1.571717171717172e-5,3.6331,1.527272727272727e-5,2.7591,0e0,0e0,0e0,0e0,1.434343434343434e-5,2.5511,4.55,6.53,7.73,4.45,2.260308,2.954084,7.944564,10.794408,12.262088,6.299873,10.421836,0e0,0e0
82,3.737373737373737e-5,-0.2219,3.563636363636364e-5,1.8700,1.349494949494949e-5,8.5298,1.329292929292929e-5,-0.8477,1.402020202020202e-5,5.3985,1.583838383838384e-5,-3.9267,0e0,0e0,0e0,0e0,1.349494949494950e-5,5.2926,4.55,6.53,7.73,4.45,3.223887,2.735839,9.695861,11.005499,8.269665,6.945336,11.156820,0e0,0e0
84,3.741414141414141e-5,1.9513,3.462626262626262e-5,2.2492,1.135353535353535e-5,6.3685,1.381818181818182e-5,2.9063,1.377777777777778e-5,0.1212,1.680808080808080e-5,-0.0000,0e0,0e0,0e0,0e0,1.260606060606061e-5,3.2670,4.55,6.53,7.73,4.45,3.432227,2.632265,12.033358,13.237681,8.573360,9.811247,13.496268,0e0,0e0
86,3.567676767676768e-5,2.4355,3.377777777777778e-5,2.4780,1.159595959595960e-5,0.7719,1.240404040404041e-5,3.1281,1.397979797979798e-5,2.3315,1.583838383838384e-5,5.3879,0e0,0e0,0e0,0e0,1.248484848484849e-5,-0.6835,4.55,6.53,7.73,4.45,2.293800,2.400416,15.071601,10.543549,6.423945,12.935516,6.603040,0e0,0e0
88,3.535353535353535e-5,1.4176,3.268686868686869e-5,0.9038,1.115151515151515e-5,1.5602,1.284848484848485e-5,2.5061,1.305050505050505e-5,10.2639,1.482828282828283e-5,1.2521,0e0,0e0,0e0,0e0,1.280808080808080e-5,2.4894,4.55,6.53,7.73,4.45,4.104636,3.817278,13.232862,7.686427,10.674563,8.545978,12.445642,0e0,0e0
