# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 2a5c0a1 (dirty)
# Timestamp: 2026-03-03T04:13:44Z
# N: 10000000  M: 12 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
64,4.169006576814117e-5,1.2823,4.715443926953206e-5,1.3821,2.215768394347137e-5,11.0918,1.778391942932560e-5,6.8759,1.717746355945023e-5,-4.8321,2.361977019358066e-5,7.7624,0e0,0e0,0e0,0e0,1.943585665873110e-5,1.4921,4.55,6.53,7.73,4.45,1.713290,1.313247,799.421028,7.582382,12.966890,19.963660,14.345373,0e0,0e0
66,4.115675291402143e-5,1.8930,4.642946710846303e-5,0.8085,1.708997459560638e-5,16.3752,1.640927012223774e-5,2.2494,2.163300987291290e-5,-3.3905,2.089132622274106e-5,-7.8855,0e0,0e0,0e0,0e0,1.899931640058715e-5,6.9706,4.55,6.53,7.73,4.45,1.038874,1.252959,1539.157974,8.937236,13.595065,17.143745,20.550639,0e0,0e0
68,3.936515504471296e-5,2.4022,4.601281644118200e-5,1.3947,1.348819186214231e-5,1.8765,1.661175142531546e-5,3.5968,1.903678083782773e-5,3.0463,2.999739904888962e-5,0.2144,0e0,0e0,0e0,0e0,1.573401899616862e-5,4.5845,4.55,6.53,7.73,4.45,1.184462,1.258948,1478.834191,7.230847,13.795872,22.274482,29.862798,0e0,0e0
70,3.834852741654721e-5,1.9104,4.456287211904397e-5,1.3435,1.617207740492606e-5,3.1602,1.476158439566947e-5,4.6133,1.977851791507306e-5,-0.6587,2.075996740301046e-5,18.6807,0e0,0e0,0e0,0e0,1.660203920545445e-5,-0.1401,4.55,6.53,7.73,4.45,2.020953,1.483161,1377.969181,6.183294,17.564506,25.776315,18.944277,0e0,0e0
72,3.727356869496212e-5,1.4279,4.427954966529285e-5,0.6040,1.232336886647761e-5,-3.1123,1.455983864632113e-5,-0.3915,1.939857004633363e-5,10.1830,1.758827239899700e-5,12.0825,0e0,0e0,0e0,0e0,1.579713652511097e-5,4.4751,4.55,6.53,7.73,4.45,1.865398,1.164759,1099.096590,8.568756,19.309764,30.899934,24.677094,0e0,0e0
74,3.685691802768107e-5,0.5499,4.382123393128371e-5,0.9162,1.763279461415853e-5,-9.3294,1.492303898991398e-5,0.8509,1.490448644797204e-5,5.3452,1.483982319136191e-5,4.1828,0e0,0e0,0e0,0e0,1.466091335821052e-5,5.4602,4.55,6.53,7.73,4.45,2.385656,2.813926,1290.839722,9.134064,24.602436,30.930411,27.125412,0e0,0e0
76,3.672358981415114e-5,1.5516,4.319625793036215e-5,0.8253,1.585847121378557e-5,29.8151,1.422872526896900e-5,2.1458,1.678859131615749e-5,-1.8330,1.570777035617834e-5,8.7574,0e0,0e0,0e0,0e0,1.362926758460495e-5,-4.5379,4.55,6.53,7.73,4.45,1.453212,1.185681,1636.245845,8.430349,24.417096,24.020653,14.221554,0e0,0e0
78,3.538197466550618e-5,1.4052,4.287960342322855e-5,-7.3091,8.044363461115459e-6,10.8255,1.410354048447422e-5,5.2291,1.564124649275555e-5,6.8268,1.178471187916257e-5,7.8953,0e0,0e0,0e0,0e0,1.652098801595568e-5,1.9741,4.55,6.53,7.73,4.45,2.228973,10.761772,1371.804118,6.630675,21.211683,38.163548,23.924675,0e0,0e0
80,3.542363973223428e-5,0.9917,5.210216594349444e-5,1.5046,1.201393019947188e-5,-6.1122,1.244294200892610e-5,4.6222,1.409212396295467e-5,9.8824,1.282846471790505e-5,-7.1425,0e0,0e0,0e0,0e0,1.295639146479889e-5,10.8104,4.55,6.53,7.73,4.45,1.774852,1.412463,1567.528959,9.072981,33.183947,699.842679,17.169083,0e0,0e0
82,3.451534127756161e-5,1.7031,4.129633088756059e-5,9.8017,9.372761779069378e-6,-4.2926,1.256415138671142e-5,-1.4147,1.221665347036480e-5,4.6448,1.408913629353029e-5,-0.1991,0e0,0e0,0e0,0e0,1.260778014977755e-5,-2.7202,4.55,6.53,7.73,4.45,1.509382,10.450150,1444.054049,11.752064,24.601488,28.568970,41.974465,0e0,0e0
84,3.398202842344188e-5,2.2490,4.102134144715510e-5,-8.8163,1.334024475535842e-5,-18.0652,1.287987776447173e-5,-0.8793,1.258247681828654e-5,4.5711,1.289093260710209e-5,0.3173,0e0,0e0,0e0,0e0,1.384533315209149e-5,-8.4717,4.55,6.53,7.73,4.45,2.399214,11.443835,1481.966059,6.640359,36.140721,1253.307472,15.593617,0e0,0e0
86,3.271541039490750e-5,1.7427,5.094387708845313e-5,-8.7899,1.441129845799106e-5,-16.9524,1.283002343995031e-5,6.5589,1.095662118215460e-5,1.8069,1.398306862226140e-5,-4.8213,0e0,0e0,0e0,0e0,1.542609379104388e-5,4.7309,4.55,6.53,7.73,4.45,1.633392,12.005178,1695.041999,10.264521,27.459718,40.743212,47.945867,0e0,0e0
88,3.263208026145130e-5,0.2810,5.032723410087719e-5,0.5503,1.978844647286179e-5,41.7386,1.105748080313609e-5,9.2353,1.206462087372542e-5,-4.2365,1.442073191959434e-5,6.3616,0e0,0e0,0e0,0e0,1.240260286020985e-5,16.9462,4.55,6.53,7.73,4.45,2.261716,2.113011,1903.482565,10.997678,35.914568,1332.193097,26.046802,0e0,0e0
90,3.250708506126698e-5,-0.0689,5.031056807418595e-5,10.9889,5.580314816440149e-6,22.7071,1.040054208813831e-5,1.5458,1.206423928783483e-5,9.3087,1.210041969273094e-5,4.0594,0e0,0e0,0e0,0e0,1.049452948375102e-5,-2.4319,4.55,6.53,7.73,4.45,2.333540,11.905037,1367.023713,6.758393,23.221149,1104.859156,23.151956,0e0,0e0
92,3.268207834152502e-5,0.9289,3.942140288479589e-5,11.8444,1.194620793228207e-5,-33.4706,1.068403948738603e-5,4.5806,9.809810510699608e-6,5.7671,1.317660333321977e-5,-5.3234,0e0,0e0,0e0,0e0,1.309141290637547e-5,-2.9877,4.55,6.53,7.73,4.45,1.713007,11.804294,1394.598916,17.771640,25.015754,28.199146,36.651647,0e0,0e0
94,3.185711002030855e-5,1.7952,3.888809003067616e-5,0.8015,1.155341878258118e-5,0.4323,9.414630942092636e-6,6.6161,1.064249506662558e-5,-6.9207,1.358524396299847e-5,2.7153,0e0,0e0,0e0,0e0,1.119889481549535e-5,10.1162,4.55,6.53,7.73,4.45,2.388652,1.985672,2027.922394,11.856827,34.451850,1142.333002,31.757673,0e0,0e0
96,3.145712537971875e-5,1.4529,3.875476181714621e-5,0.8194,1.183681042374469e-5,27.3952,9.280938938922788e-6,-0.9310,1.136631609258120e-5,3.8385,1.243683653555430e-5,5.5439,0e0,0e0,0e0,0e0,1.055590087680833e-5,1.4231,4.55,6.53,7.73,4.45,2.123471,1.250580,1687.466668,10.706649,26.792651,822.598103,28.020013,0e0,0e0
98,3.090714649890778e-5,1.6766,3.822978197637211e-5,0.8287,6.528426557097456e-6,27.6519,9.599048228539320e-6,-1.8199,9.824451305297262e-6,14.1864,1.210319340221640e-5,-1.0228,0e0,0e0,0e0,0e0,1.087170161244505e-5,16.9575,4.55,6.53,7.73,4.45,2.402454,2.139970,2263.980138,12.607776,37.633623,849.302943,836.479982,0e0,0e0
100,3.039883268482490e-5,1.6417,3.810478677618779e-5,0.3242,6.731593358666879e-6,-3.0338,9.632168043705894e-6,-0.3410,8.508760380142477e-6,14.2335,1.269921412715638e-5,-4.7588,0e0,0e0,0e0,0e0,7.467537743466820e-6,37.1829,4.55,6.53,7.73,4.45,3.953688,2.762157,3885.464498,16.142721,58.769611,1716.826277,1701.159512,0e0,0e0
