# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: 5b07174 (dirty)
# Timestamp: 2026-02-25T04:59:21Z
# N: 10000000  M: 14 (converged=false, min=8, max=20)  mode: inmemory
# epsilon: 0.06666666666666667  tmax: 100  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
60,4.679365079365079e-5,1.4268,4.384126984126984e-5,2.5736,2.314285714285715e-5,3.2206,2.336507936507936e-5,3.8252,2.358730158730159e-5,3.0117,2.634920634920635e-5,3.9572,0e0,0e0,0e0,0e0,2.139682539682540e-5,1.5787,4.56,6.53,7.73,4.45,3.401569,2.528546,7.594364,7.526804,5.642907,5.986863,4.252419,0e0,0e0
62,4.495238095238096e-5,2.2448,4.215873015873016e-5,1.4470,2.184126984126984e-5,4.3269,2.263492063492064e-5,1.6872,2.193650793650794e-5,5.8593,2.520634920634920e-5,2.4867,0e0,0e0,0e0,0e0,2.231746031746032e-5,-0.3657,4.56,6.53,7.73,4.45,2.724886,1.971622,6.083363,5.364623,4.847072,4.811674,6.272379,0e0,0e0
64,4.352380952380952e-5,1.9083,4.184126984126984e-5,0.7309,2.012698412698412e-5,1.9655,2.212698412698412e-5,3.0579,1.952380952380952e-5,1.7605,2.431746031746032e-5,3.1296,0e0,0e0,0e0,0e0,2.165079365079365e-5,2.9036,4.56,6.53,7.73,4.45,2.116579,3.634416,7.440745,7.234377,5.638847,5.890210,7.015430,0e0,0e0
66,4.234920634920635e-5,1.0016,4.120634920634919e-5,1.0425,2.053968253968254e-5,0.4717,2.057142857142858e-5,3.1253,2.076190476190477e-5,1.4811,2.285714285714285e-5,5.1645,0e0,0e0,0e0,0e0,2.038095238095238e-5,2.7739,4.56,6.53,7.73,4.45,2.474765,3.479891,7.027036,5.384623,5.847491,6.734236,4.583787,0e0,0e0
68,4.222222222222221e-5,1.2192,4.053968253968253e-5,2.6117,1.984126984126984e-5,5.0911,2.012698412698413e-5,3.9445,1.866666666666667e-5,1.7599,2.079365079365079e-5,2.3957,0e0,0e0,0e0,0e0,1.990476190476190e-5,5.6926,4.56,6.53,7.73,4.45,3.819226,3.880166,5.125753,8.406335,7.537664,6.351178,9.442630,0e0,0e0
70,4.085714285714286e-5,1.2044,3.815873015873015e-5,1.3691,1.768253968253968e-5,5.4405,1.831746031746032e-5,7.6839,1.971428571428572e-5,0.7215,2.130158730158730e-5,1.6405,0e0,0e0,0e0,0e0,1.723809523809524e-5,5.6177,4.56,6.53,7.73,4.45,2.818046,3.518781,6.779008,6.485186,9.021760,6.907287,9.038362,0e0,0e0
72,4.079365079365080e-5,0.8203,3.898412698412698e-5,0.7565,1.698412698412698e-5,1.7205,1.615873015873016e-5,5.5896,1.828571428571428e-5,6.8061,1.984126984126984e-5,4.0852,0e0,0e0,0e0,0e0,1.695238095238095e-5,1.5577,4.56,6.53,7.73,4.45,3.077822,3.844056,6.752502,9.688681,8.641374,7.379087,8.078493,0e0,0e0
74,3.993650793650793e-5,1.3186,3.736507936507937e-5,2.4919,1.685714285714286e-5,2.0615,1.568253968253969e-5,3.0275,1.631746031746032e-5,5.9061,1.901587301587302e-5,3.6679,0e0,0e0,0e0,0e0,1.650793650793651e-5,1.8464,4.56,6.53,7.73,4.45,2.165893,3.165087,6.894956,4.971004,14.836615,6.598985,8.102046,0e0,0e0
76,3.936507936507937e-5,1.6668,3.644444444444445e-5,1.0804,1.606349206349206e-5,4.8793,1.488888888888889e-5,1.8921,1.558730158730159e-5,2.9179,1.796825396825397e-5,4.2219,0e0,0e0,0e0,0e0,1.612698412698413e-5,5.6620,4.56,6.53,7.73,4.45,3.770507,3.638700,5.472517,9.692159,8.069346,6.876500,7.871276,0e0,0e0
78,3.822222222222223e-5,2.3658,3.631746031746032e-5,0.1020,1.482539682539683e-5,5.8056,1.492063492063492e-5,1.6125,1.511111111111111e-5,1.2918,1.701587301587302e-5,5.7018,0e0,0e0,0e0,0e0,1.422222222222222e-5,6.5905,4.56,6.53,7.73,4.45,3.118946,3.539952,7.002882,7.712649,11.321122,6.828737,12.288236,0e0,0e0
80,3.704761904761905e-5,0.6361,3.634920634920634e-5,0.9194,1.384126984126984e-5,4.9142,1.428571428571428e-5,2.7288,1.507936507936508e-5,2.8733,1.552380952380952e-5,2.6208,0e0,0e0,0e0,0e0,1.361904761904762e-5,1.9200,4.56,6.53,7.73,4.45,2.517186,3.206134,9.685684,9.981691,11.566932,5.759653,10.371016,0e0,0e0
82,3.761904761904761e-5,-0.5928,3.549206349206349e-5,2.3578,1.311111111111111e-5,7.2861,1.393650793650794e-5,2.5364,1.406349206349206e-5,2.3075,1.593650793650793e-5,-2.7554,0e0,0e0,0e0,0e0,1.355555555555556e-5,2.3599,4.56,6.53,7.73,4.45,3.272696,3.234572,9.643943,13.147776,12.178650,6.920991,11.814447,0e0,0e0
84,3.758730158730158e-5,1.7733,3.431746031746031e-5,2.5951,1.158730158730159e-5,4.2777,1.342857142857143e-5,4.2229,1.425396825396826e-5,0.1900,1.660317460317460e-5,0.3359,0e0,0e0,0e0,0e0,1.285714285714286e-5,4.1303,4.56,6.53,7.73,4.45,3.128348,2.992509,12.205958,12.531473,7.899009,9.174535,13.487581,0e0,0e0
86,3.606349206349207e-5,2.9688,3.336507936507936e-5,1.6623,1.184126984126984e-5,-0.5849,1.260317460317460e-5,3.6024,1.400000000000000e-5,2.2607,1.580952380952381e-5,6.0827,0e0,0e0,0e0,0e0,1.228571428571429e-5,0.4267,4.56,6.53,7.73,4.45,2.498564,3.410494,14.137181,9.868595,6.765411,11.842704,7.238120,0e0,0e0
88,3.507936507936508e-5,1.5770,3.301587301587302e-5,-0.1671,1.174603174603175e-5,-0.4693,1.234920634920635e-5,3.0985,1.352380952380953e-5,9.7917,1.441269841269841e-5,1.7113,0e0,0e0,0e0,0e0,1.273015873015873e-5,0.5721,4.56,6.53,7.73,4.45,3.726408,4.439199,12.747731,9.258138,9.984907,8.056033,12.219830,0e0,0e0
90,3.479365079365079e-5,-0.0407,3.349206349206350e-5,0.3474,1.196825396825397e-5,1.6093,1.174603174603174e-5,2.4969,1.120634920634921e-5,5.2598,1.520634920634920e-5,7.0680,0e0,0e0,0e0,0e0,1.212698412698413e-5,7.6899,4.56,6.53,7.73,4.45,4.424922,4.239925,17.297771,11.868124,8.862855,8.836439,10.645466,0e0,0e0
92,3.511111111111111e-5,1.5361,3.276190476190476e-5,1.4166,1.133333333333333e-5,7.1102,1.168253968253968e-5,3.2176,1.203174603174603e-5,1.9971,1.231746031746032e-5,8.8681,0e0,0e0,0e0,0e0,1.073015873015873e-5,7.0096,4.56,6.53,7.73,4.45,4.967008,4.792444,13.728236,8.838073,10.787841,8.851508,12.048984,0e0,0e0
94,3.365079365079365e-5,0.7279,3.247619047619048e-5,0.1368,1.025396825396825e-5,8.6469,1.095238095238095e-5,5.8392,1.073015873015873e-5,6.7915,1.253968253968254e-5,-0.9591,0e0,0e0,0e0,0e0,1.041269841269841e-5,0.5594,4.56,6.53,7.73,4.45,3.669897,5.672472,14.899693,12.924621,8.244844,14.244646,12.728292,0e0,0e0
96,3.457142857142857e-5,-0.1356,3.266666666666666e-5,1.0913,9.428571428571426e-6,0.7487,1.031746031746032e-5,0.7006,1.041269841269841e-5,1.2952,1.257142857142857e-5,3.2678,0e0,0e0,0e0,0e0,1.060317460317460e-5,0.4410,4.56,6.53,7.73,4.45,3.137841,3.908177,13.634942,12.459368,20.862674,13.826382,11.441528,0e0,0e0
98,3.374603174603175e-5,1.7868,3.174603174603175e-5,1.1075,1.009523809523810e-5,-3.5010,1.079365079365079e-5,4.9113,1.044444444444444e-5,-0.1491,1.171428571428571e-5,2.8004,0e0,0e0,0e0,0e0,1.031746031746032e-5,1.1878,4.56,6.53,7.73,4.45,4.824843,4.609355,15.369722,11.447319,10.442197,14.212242,11.184755,0e0,0e0
100,3.333333333333333e-5,1.2181,3.193650793650793e-5,-0.5922,1.012698412698413e-5,-0.3108,9.333333333333333e-6,14.3907,1.044444444444445e-5,-0.0000,1.187301587301587e-5,-1.3324,0e0,0e0,0e0,0e0,1.034920634920635e-5,-0.3041,4.56,6.53,7.73,4.45,6.258858,9.333059,28.295735,30.604747,19.140987,18.716219,16.161027,0e0,0e0
