# commit: cff5bb5 (dirty)
# N: 500000  M: 8 (converged=true, min=8, max=10)  mode: in-memory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# timestamp: 2026-02-19T01:53:19Z
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
27,2.617222222222222e-4,1.6609,2.545000000000000e-4,2.3583,1.274444444444444e-4,3.7589,1.268333333333333e-4,3.9985,1.325555555555555e-4,3.5842,1.441666666666667e-4,3.9661,0e0,0e0,0e0,0e0,1.260000000000000e-4,2.8521,4.45,6.48,7.87,4.55,0.974370,0.985965,2.597167,1.475279,2.148719,1.595342,2.019041,0e0,0e0
28,2.520555555555556e-4,2.2185,2.482222222222223e-4,1.3262,1.156111111111111e-4,4.3469,1.182777777777778e-4,3.0129,1.251666666666667e-4,3.6002,1.351111111111111e-4,3.2682,0e0,0e0,0e0,0e0,1.211111111111111e-4,2.3815,4.45,6.48,7.87,4.55,0.963220,0.694768,1.882881,1.425644,1.232474,1.412007,1.058286,0e0,0e0
29,2.417777777777778e-4,2.1547,2.427222222222222e-4,1.4705,1.091111111111111e-4,3.0992,1.138888888888889e-4,3.1315,1.165555555555556e-4,3.2076,1.282777777777778e-4,2.9590,0e0,0e0,0e0,0e0,1.157222222222222e-4,2.9657,4.45,6.48,7.87,4.55,0.619489,0.772451,2.653431,2.700619,1.494178,1.669257,1.970395,0e0,0e0
30,2.340000000000000e-4,1.4712,2.359444444444444e-4,1.8334,1.038888888888889e-4,3.9750,1.061666666666667e-4,2.9379,1.120555555555555e-4,2.5449,1.220000000000000e-4,3.2983,0e0,0e0,0e0,0e0,1.093333333333333e-4,3.8314,4.45,6.48,7.87,4.55,0.810592,1.247709,1.568072,1.678567,1.507371,1.989646,1.418252,0e0,0e0
32,2.248888888888889e-4,1.2503,2.217777777777778e-4,1.5267,8.972222222222221e-5,3.4698,9.855555555555556e-5,2.9384,1.028333333333333e-4,3.9120,1.090555555555556e-4,3.1331,0e0,0e0,0e0,0e0,9.583333333333332e-5,4.0019,4.45,6.48,7.87,4.55,0.286857,0.541957,1.719776,1.739601,1.146462,1.131689,1.019629,0e0,0e0
34,2.163888888888889e-4,1.4485,2.144444444444444e-4,1.2806,8.361111111111111e-5,1.9475,8.833333333333334e-5,3.2962,8.772222222222223e-5,3.8442,1.002777777777778e-4,3.1357,0e0,0e0,0e0,0e0,8.511111111111112e-5,3.7399,4.45,6.48,7.87,4.55,0.592858,0.979010,1.122541,2.321702,1.252779,1.993518,1.422883,0e0,0e0
36,2.065000000000000e-4,1.5667,2.056666666666667e-4,1.7245,8.000000000000001e-5,3.1522,8.116666666666667e-5,3.5106,8.199999999999999e-5,2.0228,9.066666666666667e-5,3.0311,0e0,0e0,0e0,0e0,7.688888888888889e-5,3.7300,4.45,6.48,7.87,4.55,0.584610,0.563483,2.145959,1.327071,1.514483,1.110083,1.975437,0e0,0e0
38,1.983333333333333e-4,0.9262,1.948333333333333e-4,1.5151,7.016666666666667e-5,4.9066,7.266666666666667e-5,3.9425,7.838888888888890e-5,3.3072,8.472222222222221e-5,3.1838,0e0,0e0,0e0,0e0,6.916666666666668e-5,2.7238,4.45,6.48,7.87,4.55,0.600855,0.962766,1.682395,1.209685,2.003901,0.680776,1.592528,0e0,0e0
40,1.966666666666667e-4,0.7703,1.898888888888889e-4,1.1432,6.177777777777779e-5,3.6909,6.594444444444444e-5,2.6248,6.888888888888889e-5,3.7086,7.666666666666666e-5,3.8780,0e0,0e0,0e0,0e0,6.661111111111112e-5,3.1019,4.45,6.48,7.87,4.55,0.654074,0.708270,1.431584,2.337926,2.523801,1.912745,2.377573,0e0,0e0
42,1.908333333333333e-4,1.7162,1.840000000000000e-4,1.2131,5.833333333333333e-5,1.7300,6.372222222222222e-5,2.8147,6.511111111111111e-5,3.2516,6.977777777777779e-5,2.0426,0e0,0e0,0e0,0e0,5.922222222222223e-5,4.0829,4.45,6.48,7.87,4.55,0.837472,0.870475,2.620535,1.895826,1.293577,2.115843,2.771522,0e0,0e0
44,1.812222222222222e-4,1.2917,1.792222222222222e-4,0.4290,5.688888888888889e-5,3.0016,5.766666666666666e-5,5.0886,5.900000000000001e-5,4.2270,6.955555555555556e-5,1.7291,0e0,0e0,0e0,0e0,5.483333333333334e-5,3.0953,4.45,6.48,7.87,4.55,0.523855,0.544558,2.340345,2.069705,3.849268,1.630577,2.131932,0e0,0e0
46,1.799444444444444e-4,0.4411,1.804444444444444e-4,0.8122,5.088888888888889e-5,4.1190,5.055555555555556e-5,3.7173,5.372222222222222e-5,4.5046,6.450000000000000e-5,3.3119,0e0,0e0,0e0,0e0,5.144444444444445e-5,1.9176,4.45,6.48,7.87,4.55,1.115898,1.352542,2.913024,2.325082,3.244869,2.220162,3.514084,0e0,0e0
48,1.777777777777778e-4,0.5999,1.730000000000000e-4,1.6190,4.755555555555556e-5,2.3648,4.905555555555556e-5,2.3231,4.850000000000000e-5,2.0713,6.022222222222223e-5,2.2057,0e0,0e0,0e0,0e0,5.044444444444444e-5,2.5964,4.45,6.48,7.87,4.55,0.643169,0.992203,3.544667,2.874000,3.925688,2.527062,2.530590,0e0,0e0
50,1.755000000000000e-4,0.5367,1.686666666666666e-4,0.9069,4.611111111111111e-5,4.0471,4.588888888888889e-5,1.3966,4.927777777777778e-5,0.5498,5.883333333333333e-5,3.9904,0e0,0e0,0e0,0e0,4.616666666666667e-5,4.1191,4.45,6.48,7.87,4.55,0.622053,0.862589,2.990779,3.286328,4.695217,2.996950,3.074231,0e0,0e0
52,1.740000000000000e-4,1.1092,1.668333333333333e-4,0.8527,4.044444444444444e-5,3.8758,4.638888888888888e-5,2.5777,4.744444444444444e-5,3.5414,5.133333333333334e-5,4.7233,0e0,0e0,0e0,0e0,4.277777777777778e-5,2.1166,4.45,6.48,7.87,4.55,1.030420,0.444535,2.646302,1.898613,2.989760,3.569317,3.244844,0e0,0e0
54,1.681666666666667e-4,1.1082,1.632222222222222e-4,1.0071,3.972222222222222e-5,0.9815,4.155555555555556e-5,4.2249,4.300000000000001e-5,3.2895,4.905555555555556e-5,2.3482,0e0,0e0,0e0,0e0,4.255555555555555e-5,2.2274,4.45,6.48,7.87,4.55,0.768042,1.005722,2.293960,3.497227,4.007856,4.261093,3.679820,0e0,0e0
56,1.670000000000000e-4,0.6643,1.607222222222222e-4,0.4901,3.900000000000000e-5,0.9151,3.966666666666666e-5,1.4987,4.200000000000000e-5,1.7533,4.705555555555555e-5,2.4151,0e0,0e0,0e0,0e0,3.938888888888888e-5,4.4670,4.45,6.48,7.87,4.55,0.828130,1.035094,3.785726,3.357841,2.403996,3.362779,3.127952,0e0,0e0
58,1.642222222222222e-4,0.9309,1.603888888888889e-4,0.9058,3.844444444444445e-5,2.8622,3.938888888888889e-5,2.6333,4.038888888888889e-5,7.2852,4.500000000000000e-5,3.7586,0e0,0e0,0e0,0e0,3.627777777777778e-5,4.4073,4.45,6.48,7.87,4.55,1.115470,0.970871,4.761733,2.906084,3.313435,3.448058,3.359465,0e0,0e0
60,1.617222222222222e-4,0.0914,1.557777777777778e-4,0.5980,3.533333333333333e-5,4.4284,3.622222222222222e-5,3.5904,3.266666666666666e-5,4.4856,4.133333333333333e-5,3.7412,0e0,0e0,0e0,0e0,3.383333333333333e-5,3.0934,4.45,6.48,7.87,4.55,0.877258,0.988343,3.100892,3.253743,3.968175,4.886375,3.023209,0e0,0e0
62,1.637222222222222e-4,0.4504,1.572222222222222e-4,0.0442,3.316666666666667e-5,2.5903,3.494444444444445e-5,4.2741,3.477777777777777e-5,2.0141,3.972222222222222e-5,2.9703,0e0,0e0,0e0,0e0,3.272222222222222e-5,1.4053,4.45,6.48,7.87,4.55,1.011501,1.123326,5.301273,5.223391,3.251150,3.658991,4.520572,0e0,0e0
64,1.593888888888889e-4,0.9698,1.555555555555556e-4,0.7433,3.250000000000000e-5,3.0329,3.155555555555556e-5,3.2070,3.061111111111111e-5,2.3314,3.755555555555555e-5,2.9016,0e0,0e0,0e0,0e0,3.233333333333333e-5,3.4369,4.45,6.48,7.87,4.55,0.513576,1.078013,3.839406,6.226985,3.986652,4.467210,5.374455,0e0,0e0
66,1.588333333333334e-4,0.6151,1.536111111111111e-4,0.6545,3.016666666666666e-5,5.2456,3.161111111111112e-5,1.4849,3.233333333333333e-5,0.1801,3.627777777777778e-5,4.4331,0e0,0e0,0e0,0e0,2.938888888888889e-5,1.8657,4.45,6.48,7.87,4.55,0.678606,1.033340,3.725504,4.264945,3.548443,3.154512,5.234159,0e0,0e0
68,1.564444444444444e-4,0.5272,1.525000000000000e-4,0.3087,2.772222222222222e-5,4.0504,3.016666666666667e-5,-0.0597,3.044444444444445e-5,3.5034,3.283333333333334e-5,3.5061,0e0,0e0,0e0,0e0,3.055555555555555e-5,1.1102,4.45,6.48,7.87,4.55,0.792764,1.711070,4.711670,6.022514,6.893966,5.133916,5.576716,0e0,0e0
70,1.563888888888889e-4,0.3497,1.522222222222222e-4,0.7733,2.677777777777778e-5,3.6944,3.166666666666667e-5,0.6504,2.916666666666667e-5,2.5833,3.272222222222222e-5,0.2376,0e0,0e0,0e0,0e0,2.844444444444445e-5,4.5453,4.45,6.48,7.87,4.55,0.953798,1.261253,7.350367,6.996145,4.178805,3.022038,6.631989,0e0,0e0
72,1.548888888888889e-4,0.6450,1.491666666666666e-4,0.9989,2.494444444444444e-5,2.5525,2.961111111111111e-5,7.0962,2.827777777777778e-5,1.1847,3.261111111111111e-5,2.2048,0e0,0e0,0e0,0e0,2.683333333333334e-5,0.4955,4.45,6.48,7.87,4.55,0.483906,1.027006,7.409584,4.807172,5.010010,5.712707,6.250333,0e0,0e0
74,1.536111111111111e-4,0.6559,1.480555555555556e-4,0.0828,2.494444444444445e-5,-0.4096,2.600000000000000e-5,9.2567,2.822222222222222e-5,0.2918,3.077777777777778e-5,3.2244,0e0,0e0,0e0,0e0,2.805555555555556e-5,1.8048,4.45,6.48,7.87,4.55,1.363075,1.861785,8.716093,5.590958,3.694907,5.096976,6.051459,0e0,0e0
76,1.521666666666667e-4,1.0730,1.488333333333333e-4,0.6615,2.522222222222223e-5,-1.6557,2.305555555555556e-5,-0.8032,2.805555555555555e-5,2.4718,2.988888888888889e-5,3.1439,0e0,0e0,0e0,0e0,2.555555555555556e-5,6.9116,4.45,6.48,7.87,4.55,1.384013,0.910634,4.776847,3.070129,9.014507,9.354370,9.455608,0e0,0e0
78,1.493333333333333e-4,0.5592,1.455000000000000e-4,0.9726,2.605555555555556e-5,1.4881,2.655555555555555e-5,-4.7696,2.644444444444445e-5,8.1259,2.833333333333333e-5,7.3124,0e0,0e0,0e0,0e0,2.338888888888889e-5,6.8387,4.45,6.48,7.87,4.55,1.315076,1.096059,5.913253,5.773946,9.696854,7.070619,4.787183,0e0,0e0
80,1.500000000000000e-4,0.2088,1.451666666666667e-4,0.2604,2.427777777777778e-5,5.8674,2.605555555555555e-5,6.6276,2.277777777777778e-5,6.9567,2.477777777777777e-5,4.5636,0e0,0e0,0e0,0e0,2.144444444444444e-5,-0.2840,4.45,6.48,7.87,4.55,1.281127,1.258863,5.298526,7.773604,8.745028,6.110578,6.884078,0e0,0e0
82,1.485555555555555e-4,0.3660,1.445555555555556e-4,0.2044,2.250000000000000e-5,6.3815,2.250000000000000e-5,2.8969,2.222222222222222e-5,-1.5693,2.527777777777778e-5,-1.7101,0e0,0e0,0e0,0e0,2.355555555555556e-5,-0.7367,4.45,6.48,7.87,4.55,0.840509,1.155833,4.689073,9.623102,8.723446,7.601915,7.634072,0e0,0e0
84,1.486666666666667e-4,0.2520,1.444444444444444e-4,-0.0806,2.077777777777778e-5,4.4819,2.427777777777778e-5,-0.6175,2.366666666666666e-5,1.6050,2.583333333333333e-5,-1.4513,0e0,0e0,0e0,0e0,2.183333333333333e-5,5.9482,4.45,6.48,7.87,4.55,1.003339,2.134870,10.944189,9.135730,9.017510,4.683108,10.106416,0e0,0e0
86,1.476666666666667e-4,0.1610,1.448333333333333e-4,0.5492,2.022222222222222e-5,-0.5710,2.283333333333333e-5,8.9345,2.138888888888889e-5,6.0592,2.616666666666666e-5,1.8901,0e0,0e0,0e0,0e0,2.044444444444445e-5,3.2956,4.45,6.48,7.87,4.55,0.859375,0.638615,5.983433,5.950298,8.157936,5.159218,7.839627,0e0,0e0
88,1.481111111111111e-4,0.0497,1.426111111111111e-4,1.0070,2.105555555555556e-5,3.5213,1.972222222222222e-5,5.2217,2.055555555555555e-5,5.5977,2.472222222222222e-5,9.0986,0e0,0e0,0e0,0e0,2.022222222222223e-5,2.0807,4.45,6.48,7.87,4.55,1.419025,1.097754,7.738827,5.496683,8.250817,8.792203,8.221684,0e0,0e0
90,1.475000000000000e-4,0.1521,1.415555555555556e-4,-0.7819,1.866666666666667e-5,8.8970,2.027777777777778e-5,-0.3786,1.883333333333333e-5,0.7356,2.127777777777778e-5,4.0161,0e0,0e0,0e0,0e0,1.950000000000000e-5,2.1520,4.45,6.48,7.87,4.55,1.170687,1.188602,10.383794,8.553290,12.608956,8.579872,11.037670,0e0,0e0
92,1.476111111111111e-4,0.6982,1.451111111111111e-4,-0.3238,1.727777777777777e-5,-0.0000,1.988888888888889e-5,0.8906,2.022222222222222e-5,-1.8612,2.261111111111111e-5,-0.5965,0e0,0e0,0e0,0e0,1.927777777777778e-5,2.2833,4.45,6.48,7.87,4.55,0.905204,1.589058,9.617922,5.127071,13.801151,9.115204,9.197390,0e0,0e0
94,1.452777777777778e-4,0.7667,1.425555555555555e-4,1.4432,1.866666666666667e-5,-2.2136,1.988888888888889e-5,3.8271,1.961111111111111e-5,2.7925,2.155555555555556e-5,-0.1153,0e0,0e0,0e0,0e0,1.855555555555555e-5,0.9577,4.45,6.48,7.87,4.55,1.537397,0.942454,12.396974,8.244419,12.573778,6.030113,6.585694,0e0,0e0
96,1.452222222222222e-4,0.6281,1.407222222222222e-4,1.0781,1.811111111111111e-5,2.4918,1.833333333333334e-5,4.3469,1.905555555555556e-5,0.5469,2.266666666666667e-5,1.6356,0e0,0e0,0e0,0e0,1.888888888888889e-5,-0.1435,4.45,6.48,7.87,4.55,1.106363,1.069708,8.353718,6.796723,13.447303,8.210733,3.852766,0e0,0e0
98,1.433888888888889e-4,0.7936,1.393888888888889e-4,0.7799,1.772222222222222e-5,5.2288,1.816666666666667e-5,6.8400,1.938888888888889e-5,2.0417,2.083333333333334e-5,1.8352,0e0,0e0,0e0,0e0,1.861111111111111e-5,1.1666,4.45,6.48,7.87,4.55,1.959670,1.838571,12.159283,12.500801,9.599931,12.932875,9.968204,0e0,0e0
100,1.428888888888889e-4,0.3458,1.385000000000000e-4,0.6333,1.627777777777778e-5,8.4165,1.594444444444444e-5,12.9169,1.827777777777778e-5,5.8422,2.183333333333333e-5,-4.6413,0e0,0e0,0e0,0e0,1.844444444444444e-5,0.8905,4.45,6.48,7.87,4.55,2.806363,2.655863,22.844398,16.805858,5.871361,22.265773,20.089491,0e0,0e0
