# FEG Kuratowski Calculus Engine (FEG_prism)
# Author: Juan Pablo Silva Alvarado
# DOI: 10.5281/zenodo.18769707
# Framework: Fractal Entropic Geometrodynamics
# Provenance SHA-256: a4fee33737305b5eb78a16be2ff233bdce125bffa352127fcbcd997d018c05aa
# Commit: ad4f708 (dirty)
# Timestamp: 2026-03-06T18:40:13Z
# N: 10000000  M: 1 (converged=false, min=8, max=1)  mode: in-memory
# epsilon: 0.01  tmax: 15  walkers: 2250000
# algorithm: forward-forward belly (children(u) ∩ parents(v))
# seed: 42
step,P_vac,dS_vac,P_def,dS_def,P_Gen1,dS_Gen1,P_Gen2,dS_Gen2,P_Gen3,dS_Gen3,P_Anti1,dS_Anti1,Flux_Attr,Flux_Repu,Flux_Attr_Norm,Flux_Repu_Norm,P_Sterile,dS_Sterile,Mass_Gen1,Mass_Gen2,Mass_Gen3,Mass_Anti1,dS_vac_std,dS_def_std,dS_Gen1_std,dS_Gen2_std,dS_Gen3_std,dS_Anti1_std,dS_Sterile_std,Flux_Attr_std,Flux_Repu_std
15,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
16,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
17,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
18,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
19,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
20,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
21,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
22,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
23,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
24,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
25,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
26,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
27,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
28,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
29,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
30,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
32,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
34,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
36,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
38,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
40,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
42,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
44,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
46,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
48,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
50,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
52,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
54,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
56,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
58,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
60,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
62,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
64,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
66,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
68,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
70,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
72,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
74,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
76,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
78,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
80,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
82,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
84,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
86,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
88,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
90,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
92,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
94,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
96,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
98,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
100,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0.000000000000000e0,0.0000,0e0,0e0,0e0,0e0,0.000000000000000e0,0.0000,4.55,6.54,7.71,4.45,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0e0,0e0
